105121	4	1	1	405121	1000	1	0	-	-	-	-
105121	4	1	1	505121	1000	1	0	-	-	-	-
105131	4	1	1	205131	1000	1	0	-	-	-	-
105131	4	1	1	305131	1000	1	0	-	-	-	-
105131	4	1	1	405131	1000	1	0	-	-	-	-
105131	4	1	1	505131	1000	1	0	-	-	-	-
105141	4	1	1	205141	1000	1	0	-	-	-	-
105141	4	1	1	305141	1000	1	0	-	-	-	-
105141	4	1	1	405141	1000	1	0	-	-	-	-
105141	4	1	1	505141	1000	1	0	-	-	-	-
106111	4	1	1	206111	1000	1	0	-	-	-	-
106111	4	1	1	306111	1000	1	0	-	-	-	-
106111	4	1	1	406111	1000	1	0	-	-	-	-
106111	4	1	1	506111	1000	1	0	-	-	-	-
106121	4	1	1	206121	1000	1	0	-	-	-	-
106121	4	1	1	306121	1000	1	0	-	-	-	-
106121	4	1	1	406121	1000	1	0	-	-	-	-
106121	4	1	1	506121	1000	1	0	-	-	-	-
106131	4	1	1	206131	1000	1	0	-	-	-	-
106131	4	1	1	306131	1000	1	0	-	-	-	-
106131	4	1	1	406131	1000	1	0	-	-	-	-
106131	4	1	1	506131	1000	1	0	-	-	-	-
106141	4	1	1	206141	1000	1	0	-	-	-	-
106141	4	1	1	306141	1000	1	0	-	-	-	-
106141	4	1	1	406141	1000	1	0	-	-	-	-
106141	4	1	1	506141	1000	1	0	-	-	-	-
107111	4	1	1	207111	1000	1	0	-	-	-	-
107111	4	1	1	307111	1000	1	0	-	-	-	-
107111	4	1	1	407111	1000	1	0	-	-	-	-
107111	4	1	1	507111	1000	1	0	-	-	-	-
107121	4	1	1	207121	1000	1	0	-	-	-	-
107121	4	1	1	307121	1000	1	0	-	-	-	-
107121	4	1	1	407121	1000	1	0	-	-	-	-
107121	4	1	1	507121	1000	1	0	-	-	-	-
107131	4	1	1	207131	1000	1	0	-	-	-	-
107131	4	1	1	307131	1000	1	0	-	-	-	-
107131	4	1	1	407131	1000	1	0	-	-	-	-
107131	4	1	1	507131	1000	1	0	-	-	-	-
107141	4	1	1	207141	1000	1	0	-	-	-	-
107141	4	1	1	307141	1000	1	0	-	-	-	-
107141	4	1	1	407141	1000	1	0	-	-	-	-
107141	4	1	1	507141	1000	1	0	-	-	-	-
108111	4	1	1	208111	1000	1	0	-	-	-	-
108111	4	1	1	308111	1000	1	0	-	-	-	-
108111	4	1	1	408111	1000	1	0	-	-	-	-
108111	4	1	1	508111	1000	1	0	-	-	-	-
108121	4	1	1	208121	1000	1	0	-	-	-	-
108121	4	1	1	308121	1000	1	0	-	-	-	-
108121	4	1	1	408121	1000	1	0	-	-	-	-
108121	4	1	1	508121	1000	1	0	-	-	-	-
108131	4	1	1	208131	1000	1	0	-	-	-	-
108131	4	1	1	308131	1000	1	0	-	-	-	-
108131	4	1	1	408131	1000	1	0	-	-	-	-
108131	4	1	1	508131	1000	1	0	-	-	-	-
108141	4	1	1	208141	1000	1	0	-	-	-	-
108141	4	1	1	308141	1000	1	0	-	-	-	-
108141	4	1	1	408141	1000	1	0	-	-	-	-
108141	4	1	1	508141	1000	1	0	-	-	-	-
109111	4	1	1	209111	1000	1	0	-	-	-	-
109111	4	1	1	309111	1000	1	0	-	-	-	-
109111	4	1	1	409111	1000	1	0	-	-	-	-
109111	4	1	1	509111	1000	1	0	-	-	-	-
109121	4	1	1	209121	1000	1	0	-	-	-	-
109121	4	1	1	309121	1000	1	0	-	-	-	-
109121	4	1	1	409121	1000	1	0	-	-	-	-
109121	4	1	1	509121	1000	1	0	-	-	-	-
109131	4	1	1	209131	1000	1	0	-	-	-	-
109131	4	1	1	309131	1000	1	0	-	-	-	-
109131	4	1	1	409131	1000	1	0	-	-	-	-
109131	4	1	1	509131	1000	1	0	-	-	-	-
109141	4	1	1	209141	1000	1	0	-	-	-	-
109141	4	1	1	309141	1000	1	0	-	-	-	-
109141	4	1	1	409141	1000	1	0	-	-	-	-
109141	4	1	1	509141	1000	1	0	-	-	-	-
110111	4	1	1	210111	1000	1	0	-	-	-	-
110111	4	1	1	310111	1000	1	0	-	-	-	-
110111	4	1	1	410111	1000	1	0	-	-	-	-
110111	4	1	1	510111	1000	1	0	-	-	-	-
110121	4	1	1	210121	1000	1	0	-	-	-	-
110121	4	1	1	310121	1000	1	0	-	-	-	-
110121	4	1	1	410121	1000	1	0	-	-	-	-
110121	4	1	1	510121	1000	1	0	-	-	-	-
110131	4	1	1	210131	1000	1	0	-	-	-	-
110131	4	1	1	310131	1000	1	0	-	-	-	-
110131	4	1	1	410131	1000	1	0	-	-	-	-
110131	4	1	1	510131	1000	1	0	-	-	-	-
110141	4	1	1	210141	1000	1	0	-	-	-	-
110141	4	1	1	310141	1000	1	0	-	-	-	-
110141	4	1	1	410141	1000	1	0	-	-	-	-
110141	4	1	1	510141	1000	1	0	-	-	-	-
111111	4	1	1	211111	1000	1	0	-	-	-	-
111111	4	1	1	311111	1000	1	0	-	-	-	-
111111	4	1	1	411111	1000	1	0	-	-	-	-
111111	4	1	1	511111	1000	1	0	-	-	-	-
111121	4	1	1	211121	1000	1	0	-	-	-	-
111121	4	1	1	311121	1000	1	0	-	-	-	-
111121	4	1	1	411121	1000	1	0	-	-	-	-
111121	4	1	1	511121	1000	1	0	-	-	-	-
111131	4	1	1	211131	1000	1	0	-	-	-	-
111131	4	1	1	311131	1000	1	0	-	-	-	-
111131	4	1	1	411131	1000	1	0	-	-	-	-
111131	4	1	1	511131	1000	1	0	-	-	-	-
111141	4	1	1	211141	1000	1	0	-	-	-	-
111141	4	1	1	311141	1000	1	0	-	-	-	-
111141	4	1	1	411141	1000	1	0	-	-	-	-
111141	4	1	1	511141	1000	1	0	-	-	-	-
112111	4	1	1	212111	1000	1	0	-	-	-	-
112111	4	1	1	312111	1000	1	0	-	-	-	-
112111	4	1	1	412111	1000	1	0	-	-	-	-
112111	4	1	1	512111	1000	1	0	-	-	-	-
112121	4	1	1	212121	1000	1	0	-	-	-	-
112121	4	1	1	312121	1000	1	0	-	-	-	-
112121	4	1	1	412121	1000	1	0	-	-	-	-
112121	4	1	1	512121	1000	1	0	-	-	-	-
112131	4	1	1	212131	1000	1	0	-	-	-	-
112131	4	1	1	312131	1000	1	0	-	-	-	-
112131	4	1	1	412131	1000	1	0	-	-	-	-
112131	4	1	1	512131	1000	1	0	-	-	-	-
112141	4	1	1	212141	1000	1	0	-	-	-	-
112141	4	1	1	312141	1000	1	0	-	-	-	-
112141	4	1	1	412141	1000	1	0	-	-	-	-
112141	4	1	1	512141	1000	1	0	-	-	-	-
113111	4	1	1	213111	1000	1	0	-	-	-	-
113111	4	1	1	313111	1000	1	0	-	-	-	-
113111	4	1	1	413111	1000	1	0	-	-	-	-
113111	4	1	1	513111	1000	1	0	-	-	-	-
113121	4	1	1	213121	1000	1	0	-	-	-	-
113121	4	1	1	313121	1000	1	0	-	-	-	-
113121	4	1	1	413121	1000	1	0	-	-	-	-
113121	4	1	1	513121	1000	1	0	-	-	-	-
113131	4	1	1	213131	1000	1	0	-	-	-	-
113131	4	1	1	313131	1000	1	0	-	-	-	-
113131	4	1	1	413131	1000	1	0	-	-	-	-
113131	4	1	1	513131	1000	1	0	-	-	-	-
113141	4	1	1	213141	1000	1	0	-	-	-	-
113141	4	1	1	313141	1000	1	0	-	-	-	-
113141	4	1	1	413141	1000	1	0	-	-	-	-
113141	4	1	1	513141	1000	1	0	-	-	-	-
114111	4	1	1	214111	1000	1	0	-	-	-	-
114111	4	1	1	314111	1000	1	0	-	-	-	-
114111	4	1	1	414111	1000	1	0	-	-	-	-
114111	4	1	1	514111	1000	1	0	-	-	-	-
114121	4	1	1	214121	1000	1	0	-	-	-	-
114121	4	1	1	314121	1000	1	0	-	-	-	-
114121	4	1	1	414121	1000	1	0	-	-	-	-
114121	4	1	1	514121	1000	1	0	-	-	-	-
114131	4	1	1	214131	1000	1	0	-	-	-	-
114131	4	1	1	314131	1000	1	0	-	-	-	-
114131	4	1	1	414131	1000	1	0	-	-	-	-
114131	4	1	1	514131	1000	1	0	-	-	-	-
114141	4	1	1	214141	1000	1	0	-	-	-	-
114141	4	1	1	314141	1000	1	0	-	-	-	-
114141	4	1	1	414141	1000	1	0	-	-	-	-
114141	4	1	1	514141	1000	1	0	-	-	-	-
115111	4	1	1	215111	1000	1	0	-	-	-	-
115111	4	1	1	315111	1000	1	0	-	-	-	-
115111	4	1	1	415111	1000	1	0	-	-	-	-
115111	4	1	1	515111	1000	1	0	-	-	-	-
115121	4	1	1	215121	1000	1	0	-	-	-	-
115121	4	1	1	315121	1000	1	0	-	-	-	-
115121	4	1	1	415121	1000	1	0	-	-	-	-
115121	4	1	1	515121	1000	1	0	-	-	-	-
115131	4	1	1	215131	1000	1	0	-	-	-	-
115131	4	1	1	315131	1000	1	0	-	-	-	-
115131	4	1	1	415131	1000	1	0	-	-	-	-
115131	4	1	1	515131	1000	1	0	-	-	-	-
115141	4	1	1	215141	1000	1	0	-	-	-	-
115141	4	1	1	315141	1000	1	0	-	-	-	-
115141	4	1	1	415141	1000	1	0	-	-	-	-
115141	4	1	1	515141	1000	1	0	-	-	-	-
116111	4	1	1	216111	1000	1	0	-	-	-	-
116111	4	1	1	316111	1000	1	0	-	-	-	-
116111	4	1	1	416111	1000	1	0	-	-	-	-
116111	4	1	1	516111	1000	1	0	-	-	-	-
116121	4	1	1	216121	1000	1	0	-	-	-	-
116121	4	1	1	316121	1000	1	0	-	-	-	-
116121	4	1	1	416121	1000	1	0	-	-	-	-
116121	4	1	1	516121	1000	1	0	-	-	-	-
116131	4	1	1	216131	1000	1	0	-	-	-	-
116131	4	1	1	316131	1000	1	0	-	-	-	-
116131	4	1	1	416131	1000	1	0	-	-	-	-
116131	4	1	1	516131	1000	1	0	-	-	-	-
116141	4	1	1	216141	1000	1	0	-	-	-	-
116141	4	1	1	316141	1000	1	0	-	-	-	-
116141	4	1	1	416141	1000	1	0	-	-	-	-
116141	4	1	1	516141	1000	1	0	-	-	-	-
117111	4	1	1	217111	1000	1	0	-	-	-	-
117111	4	1	1	317111	1000	1	0	-	-	-	-
117111	4	1	1	417111	1000	1	0	-	-	-	-
117111	4	1	1	517111	1000	1	0	-	-	-	-
117121	4	1	1	217121	1000	1	0	-	-	-	-
117121	4	1	1	317121	1000	1	0	-	-	-	-
117121	4	1	1	417121	1000	1	0	-	-	-	-
117121	4	1	1	517121	1000	1	0	-	-	-	-
117131	4	1	1	217131	1000	1	0	-	-	-	-
117131	4	1	1	317131	1000	1	0	-	-	-	-
117131	4	1	1	417131	1000	1	0	-	-	-	-
117131	4	1	1	517131	1000	1	0	-	-	-	-
117141	4	1	1	217141	1000	1	0	-	-	-	-
117141	4	1	1	317141	1000	1	0	-	-	-	-
117141	4	1	1	417141	1000	1	0	-	-	-	-
117141	4	1	1	517141	1000	1	0	-	-	-	-
118111	4	1	1	218111	1000	1	0	-	-	-	-
118111	4	1	1	318111	1000	1	0	-	-	-	-
118111	4	1	1	418111	1000	1	0	-	-	-	-
118111	4	1	1	518111	1000	1	0	-	-	-	-
118121	4	1	1	218121	1000	1	0	-	-	-	-
118121	4	1	1	318121	1000	1	0	-	-	-	-
118121	4	1	1	418121	1000	1	0	-	-	-	-
118121	4	1	1	518121	1000	1	0	-	-	-	-
118131	4	1	1	218131	1000	1	0	-	-	-	-
118131	4	1	1	318131	1000	1	0	-	-	-	-
118131	4	1	1	418131	1000	1	0	-	-	-	-
118131	4	1	1	518131	1000	1	0	-	-	-	-
118141	4	1	1	218141	1000	1	0	-	-	-	-
118141	4	1	1	318141	1000	1	0	-	-	-	-
118141	4	1	1	418141	1000	1	0	-	-	-	-
118141	4	1	1	518141	1000	1	0	-	-	-	-
119111	4	1	1	219111	1000	1	0	-	-	-	-
119111	4	1	1	319111	1000	1	0	-	-	-	-
119111	4	1	1	419111	1000	1	0	-	-	-	-
119111	4	1	1	519111	1000	1	0	-	-	-	-
119121	4	1	1	219121	1000	1	0	-	-	-	-
119121	4	1	1	319121	1000	1	0	-	-	-	-
119121	4	1	1	419121	1000	1	0	-	-	-	-
119121	4	1	1	519121	1000	1	0	-	-	-	-
119131	4	1	1	219131	1000	1	0	-	-	-	-
119131	4	1	1	319131	1000	1	0	-	-	-	-
119131	4	1	1	419131	1000	1	0	-	-	-	-
119131	4	1	1	519131	1000	1	0	-	-	-	-
119141	4	1	1	219141	1000	1	0	-	-	-	-
119141	4	1	1	319141	1000	1	0	-	-	-	-
119141	4	1	1	419141	1000	1	0	-	-	-	-
119141	4	1	1	519141	1000	1	0	-	-	-	-
120111	4	1	1	220111	1000	1	0	-	-	-	-
120111	4	1	1	320111	1000	1	0	-	-	-	-
120111	4	1	1	420111	1000	1	0	-	-	-	-
120111	4	1	1	520111	1000	1	0	-	-	-	-
120121	4	1	1	220121	1000	1	0	-	-	-	-
120121	4	1	1	320121	1000	1	0	-	-	-	-
120121	4	1	1	420121	1000	1	0	-	-	-	-
120121	4	1	1	520121	1000	1	0	-	-	-	-
120131	4	1	1	220131	1000	1	0	-	-	-	-
120131	4	1	1	320131	1000	1	0	-	-	-	-
120131	4	1	1	420131	1000	1	0	-	-	-	-
120131	4	1	1	520131	1000	1	0	-	-	-	-
120141	4	1	1	220141	1000	1	0	-	-	-	-
120141	4	1	1	320141	1000	1	0	-	-	-	-
120141	4	1	1	420141	1000	1	0	-	-	-	-
120141	4	1	1	520141	1000	1	0	-	-	-	-
121111	4	1	1	221111	1000	1	0	-	-	-	-
121111	4	1	1	321111	1000	1	0	-	-	-	-
121111	4	1	1	421111	1000	1	0	-	-	-	-
121111	4	1	1	521111	1000	1	0	-	-	-	-
121121	4	1	1	221121	1000	1	0	-	-	-	-
121121	4	1	1	321121	1000	1	0	-	-	-	-
121121	4	1	1	421121	1000	1	0	-	-	-	-
121121	4	1	1	521121	1000	1	0	-	-	-	-
121131	4	1	1	221131	1000	1	0	-	-	-	-
121131	4	1	1	321131	1000	1	0	-	-	-	-
121131	4	1	1	421131	1000	1	0	-	-	-	-
121131	4	1	1	521131	1000	1	0	-	-	-	-
121141	4	1	1	221141	1000	1	0	-	-	-	-
121141	4	1	1	321141	1000	1	0	-	-	-	-
121141	4	1	1	421141	1000	1	0	-	-	-	-
121141	4	1	1	521141	1000	1	0	-	-	-	-
122111	4	1	1	222111	1000	1	0	-	-	-	-
122111	4	1	1	322111	1000	1	0	-	-	-	-
122111	4	1	1	422111	1000	1	0	-	-	-	-
122111	4	1	1	522111	1000	1	0	-	-	-	-
122121	4	1	1	222121	1000	1	0	-	-	-	-
122121	4	1	1	322121	1000	1	0	-	-	-	-
122121	4	1	1	422121	1000	1	0	-	-	-	-
122121	4	1	1	522121	1000	1	0	-	-	-	-
122131	4	1	1	222131	1000	1	0	-	-	-	-
122131	4	1	1	322131	1000	1	0	-	-	-	-
122131	4	1	1	422131	1000	1	0	-	-	-	-
122131	4	1	1	522131	1000	1	0	-	-	-	-
122141	4	1	1	222141	1000	1	0	-	-	-	-
122141	4	1	1	322141	1000	1	0	-	-	-	-
122141	4	1	1	422141	1000	1	0	-	-	-	-
122141	4	1	1	522141	1000	1	0	-	-	-	-
123111	4	1	1	223111	1000	1	0	-	-	-	-
123111	4	1	1	323111	1000	1	0	-	-	-	-
123111	4	1	1	423111	1000	1	0	-	-	-	-
123111	4	1	1	523111	1000	1	0	-	-	-	-
123121	4	1	1	223121	1000	1	0	-	-	-	-
123121	4	1	1	323121	1000	1	0	-	-	-	-
123121	4	1	1	423121	1000	1	0	-	-	-	-
123121	4	1	1	523121	1000	1	0	-	-	-	-
123131	4	1	1	223131	1000	1	0	-	-	-	-
123131	4	1	1	323131	1000	1	0	-	-	-	-
123131	4	1	1	423131	1000	1	0	-	-	-	-
123131	4	1	1	523131	1000	1	0	-	-	-	-
123141	4	1	1	223141	1000	1	0	-	-	-	-
123141	4	1	1	323141	1000	1	0	-	-	-	-
123141	4	1	1	423141	1000	1	0	-	-	-	-
123141	4	1	1	523141	1000	1	0	-	-	-	-
124111	4	1	1	224111	1000	1	0	-	-	-	-
124111	4	1	1	324111	1000	1	0	-	-	-	-
124111	4	1	1	424111	1000	1	0	-	-	-	-
124111	4	1	1	524111	1000	1	0	-	-	-	-
124121	4	1	1	224121	1000	1	0	-	-	-	-
124121	4	1	1	324121	1000	1	0	-	-	-	-
124121	4	1	1	424121	1000	1	0	-	-	-	-
124121	4	1	1	524121	1000	1	0	-	-	-	-
124131	4	1	1	224131	1000	1	0	-	-	-	-
124131	4	1	1	324131	1000	1	0	-	-	-	-
124131	4	1	1	424131	1000	1	0	-	-	-	-
124131	4	1	1	524131	1000	1	0	-	-	-	-
124141	4	1	1	224141	1000	1	0	-	-	-	-
124141	4	1	1	324141	1000	1	0	-	-	-	-
124141	4	1	1	424141	1000	1	0	-	-	-	-
124141	4	1	1	524141	1000	1	0	-	-	-	-
125111	4	1	1	225111	1000	1	0	-	-	-	-
125111	4	1	1	325111	1000	1	0	-	-	-	-
125111	4	1	1	425111	1000	1	0	-	-	-	-
125111	4	1	1	525111	1000	1	0	-	-	-	-
125121	4	1	1	225121	1000	1	0	-	-	-	-
125121	4	1	1	325121	1000	1	0	-	-	-	-
125121	4	1	1	425121	1000	1	0	-	-	-	-
125121	4	1	1	525121	1000	1	0	-	-	-	-
125131	4	1	1	225131	1000	1	0	-	-	-	-
125131	4	1	1	325131	1000	1	0	-	-	-	-
125131	4	1	1	425131	1000	1	0	-	-	-	-
125131	4	1	1	525131	1000	1	0	-	-	-	-
125141	4	1	1	225141	1000	1	0	-	-	-	-
125141	4	1	1	325141	1000	1	0	-	-	-	-
125141	4	1	1	425141	1000	1	0	-	-	-	-
125141	4	1	1	525141	1000	1	0	-	-	-	-
126111	4	1	1	226111	1000	1	0	-	-	-	-
126111	4	1	1	326111	1000	1	0	-	-	-	-
126111	4	1	1	426111	1000	1	0	-	-	-	-
126111	4	1	1	526111	1000	1	0	-	-	-	-
126121	4	1	1	226121	1000	1	0	-	-	-	-
126121	4	1	1	326121	1000	1	0	-	-	-	-
126121	4	1	1	426121	1000	1	0	-	-	-	-
126121	4	1	1	526121	1000	1	0	-	-	-	-
126131	4	1	1	226131	1000	1	0	-	-	-	-
126131	4	1	1	326131	1000	1	0	-	-	-	-
126131	4	1	1	426131	1000	1	0	-	-	-	-
126131	4	1	1	526131	1000	1	0	-	-	-	-
126141	4	1	1	226141	1000	1	0	-	-	-	-
126141	4	1	1	326141	1000	1	0	-	-	-	-
126141	4	1	1	426141	1000	1	0	-	-	-	-
126141	4	1	1	526141	1000	1	0	-	-	-	-
127111	4	1	1	227111	1000	1	0	-	-	-	-
127111	4	1	1	327111	1000	1	0	-	-	-	-
127111	4	1	1	427111	1000	1	0	-	-	-	-
127111	4	1	1	527111	1000	1	0	-	-	-	-
127121	4	1	1	227121	1000	1	0	-	-	-	-
127121	4	1	1	327121	1000	1	0	-	-	-	-
127121	4	1	1	427121	1000	1	0	-	-	-	-
127121	4	1	1	527121	1000	1	0	-	-	-	-
127131	4	1	1	227131	1000	1	0	-	-	-	-
127131	4	1	1	327131	1000	1	0	-	-	-	-
127131	4	1	1	427131	1000	1	0	-	-	-	-
127131	4	1	1	527131	1000	1	0	-	-	-	-
127141	4	1	1	227141	1000	1	0	-	-	-	-
127141	4	1	1	327141	1000	1	0	-	-	-	-
127141	4	1	1	427141	1000	1	0	-	-	-	-
127141	4	1	1	527141	1000	1	0	-	-	-	-
190111	4	1	1	290111	1000	1	0	-	-	-	-
190111	4	1	1	390111	1000	1	0	-	-	-	-
190111	4	1	1	490111	1000	1	0	-	-	-	-
190111	4	1	1	590111	1000	1	0	-	-	-	-
190121	4	1	1	290121	1000	1	0	-	-	-	-
190121	4	1	1	390121	1000	1	0	-	-	-	-
190121	4	1	1	490121	1000	1	0	-	-	-	-
190121	4	1	1	590121	1000	1	0	-	-	-	-
190131	4	1	1	290131	1000	1	0	-	-	-	-
190131	4	1	1	390131	1000	1	0	-	-	-	-
190131	4	1	1	490131	1000	1	0	-	-	-	-
190131	4	1	1	590131	1000	1	0	-	-	-	-
190141	4	1	1	290141	1000	1	0	-	-	-	-
190141	4	1	1	390141	1000	1	0	-	-	-	-
190141	4	1	1	490141	1000	1	0	-	-	-	-
190141	4	1	1	590141	1000	1	0	-	-	-	-
191111	4	1	1	291111	1000	1	0	-	-	-	-
191111	4	1	1	391111	1000	1	0	-	-	-	-
191111	4	1	1	491111	1000	1	0	-	-	-	-
191111	4	1	1	591111	1000	1	0	-	-	-	-
191121	4	1	1	291121	1000	1	0	-	-	-	-
191121	4	1	1	391121	1000	1	0	-	-	-	-
191121	4	1	1	491121	1000	1	0	-	-	-	-
191121	4	1	1	591121	1000	1	0	-	-	-	-
191131	4	1	1	291131	1000	1	0	-	-	-	-
191131	4	1	1	391131	1000	1	0	-	-	-	-
191131	4	1	1	491131	1000	1	0	-	-	-	-
191131	4	1	1	591131	1000	1	0	-	-	-	-
191141	4	1	1	291141	1000	1	0	-	-	-	-
191141	4	1	1	391141	1000	1	0	-	-	-	-
191141	4	1	1	491141	1000	1	0	-	-	-	-
191141	4	1	1	591141	1000	1	0	-	-	-	-
192111	4	1	1	292111	1000	1	0	-	-	-	-
192111	4	1	1	392111	1000	1	0	-	-	-	-
192111	4	1	1	492111	1000	1	0	-	-	-	-
192111	4	1	1	592111	1000	1	0	-	-	-	-
192121	4	1	1	292121	1000	1	0	-	-	-	-
192121	4	1	1	392121	1000	1	0	-	-	-	-
192121	4	1	1	492121	1000	1	0	-	-	-	-
192121	4	1	1	592121	1000	1	0	-	-	-	-
192131	4	1	1	292131	1000	1	0	-	-	-	-
192131	4	1	1	392131	1000	1	0	-	-	-	-
192131	4	1	1	492131	1000	1	0	-	-	-	-
192131	4	1	1	592131	1000	1	0	-	-	-	-
192141	4	1	1	292141	1000	1	0	-	-	-	-
192141	4	1	1	392141	1000	1	0	-	-	-	-
192141	4	1	1	492141	1000	1	0	-	-	-	-
192141	4	1	1	592141	1000	1	0	-	-	-	-
190211	4	1	1	290211	1000	1	0	-	-	-	-
190211	4	1	1	390211	1000	1	0	-	-	-	-
190211	4	1	1	490211	1000	1	0	-	-	-	-
190211	4	1	1	590211	1000	1	0	-	-	-	-
190221	4	1	1	290221	1000	1	0	-	-	-	-
190221	4	1	1	390221	1000	1	0	-	-	-	-
190221	4	1	1	490221	1000	1	0	-	-	-	-
190221	4	1	1	590221	1000	1	0	-	-	-	-
190231	4	1	1	290231	1000	1	0	-	-	-	-
190231	4	1	1	390231	1000	1	0	-	-	-	-
190231	4	1	1	490231	1000	1	0	-	-	-	-
190231	4	1	1	590231	1000	1	0	-	-	-	-
190241	4	1	1	290241	1000	1	0	-	-	-	-
190241	4	1	1	390241	1000	1	0	-	-	-	-
190241	4	1	1	490241	1000	1	0	-	-	-	-
190241	4	1	1	590241	1000	1	0	-	-	-	-
191211	4	1	1	291211	1000	1	0	-	-	-	-
191211	4	1	1	391211	1000	1	0	-	-	-	-
191211	4	1	1	491211	1000	1	0	-	-	-	-
191211	4	1	1	591211	1000	1	0	-	-	-	-
191221	4	1	1	291221	1000	1	0	-	-	-	-
191221	4	1	1	391221	1000	1	0	-	-	-	-
191221	4	1	1	491221	1000	1	0	-	-	-	-
191221	4	1	1	591221	1000	1	0	-	-	-	-
