706002	217531	317331	317331	317331	600000007	1776
706003	217541	317341	317341	317341	600000007	2030
707000	217511	317311	317311	317311	600000007	1269
707001	217521	317321	317321	317321	600000007	1523
707002	217531	317331	317331	317331	600000007	1776
707003	217541	317341	317341	317341	600000007	2030
708000	217511	317311	317311	317311	600000007	1269
708001	217521	317321	317321	317321	600000007	1523
708002	217531	317331	317331	317331	600000007	1776
708003	217541	317341	317341	317341	600000007	2030
709000	217511	317311	317311	317311	600000007	1269
709001	217521	317321	317321	317321	600000007	1523
709002	217531	317331	317331	317331	600000007	1776
709003	217541	317341	317341	317341	600000007	2030
710000	217511	317311	317311	317311	600000007	1269
710001	217521	317321	317321	317321	600000007	1523
710002	217531	317331	317331	317331	600000007	1776
710003	217541	317341	317341	317341	600000007	2030
711000	217511	317311	317311	317311	600000007	1269
711001	217521	317321	317321	317321	600000007	1523
711002	217531	317331	317331	317331	600000007	1776
711003	217541	317341	317341	317341	600000007	2030
712000	217511	317311	317311	317311	600000007	1269
712001	217521	317321	317321	317321	600000007	1523
712002	217531	317331	317331	317331	600000007	1776
712003	217541	317341	317341	317341	600000007	2030
713000	217511	317311	317311	317311	600000007	1269
713001	217521	317321	317321	317321	600000007	1523
713002	217531	317331	317331	317331	600000007	1776
713003	217541	317341	317341	317341	600000007	2030
730000	227511	327311	327311	327311	600000007	1792
730001	227521	327321	327321	327321	600000007	2150
730002	227531	327331	327331	327331	600000007	2509
730003	227541	327341	327341	327341	600000007	2867
731000	227511	327311	327311	327311	600000007	1792
731001	227521	327321	327321	327321	600000007	2150
731002	227531	327331	327331	327331	600000007	2509
731003	227541	327341	327341	327341	600000007	2867
732000	227511	327311	327311	327311	600000007	1792
732001	227521	327321	327321	327321	600000007	2150
732002	227531	327331	327331	327331	600000007	2509
732003	227541	327341	327341	327341	600000007	2867
733000	227511	327311	327311	327311	600000007	1792
733001	227521	327321	327321	327321	600000007	2150
733002	227531	327331	327331	327331	600000007	2509
733003	227541	327341	327341	327341	600000007	2867
734000	227511	327311	327311	327311	600000007	1792
734001	227521	327321	327321	327321	600000007	2150
734002	227531	327331	327331	327331	600000007	2509
734003	227541	327341	327341	327341	600000007	2867
735000	227511	327311	327311	327311	600000007	1792
735001	227521	327321	327321	327321	600000007	2150
735002	227531	327331	327331	327331	600000007	2509
735003	227541	327341	327341	327341	600000007	2867
736000	227511	327311	327311	327311	600000007	1792
736001	227521	327321	327321	327321	600000007	2150
736002	227531	327331	327331	327331	600000007	2509
736003	227541	327341	327341	327341	600000007	2867
737000	227511	327311	327311	327311	600000007	1792
737001	227521	327321	327321	327321	600000007	2150
737002	227531	327331	327331	327331	600000007	2509
737003	227541	327341	327341	327341	600000007	2867
738000	227511	327311	327311	327311	600000007	1792
738001	227521	327321	327321	327321	600000007	2150
738002	227531	327331	327331	327331	600000007	2509
738003	227541	327341	327341	327341	600000007	2867
739000	227511	327311	327311	327311	600000007	1792
739001	227521	327321	327321	327321	600000007	2150
739002	227531	327331	327331	327331	600000007	2509
739003	227541	327341	327341	327341	600000007	2867
760000	227511	327311	327311	327311	600000007	2315
760001	227521	327321	327321	327321	600000007	2778
760002	227531	327331	327331	327331	600000007	3241
760003	227541	327341	327341	327341	600000007	3704
761000	227511	327311	327311	327311	600000007	2315
761001	227521	327321	327321	327321	600000007	2778
761002	227531	327331	327331	327331	600000007	3241
761003	227541	327341	327341	327341	600000007	3704
762000	227511	327311	327311	327311	600000007	2315
762001	227521	327321	327321	327321	600000007	2778
762002	227531	327331	327331	327331	600000007	3241
762003	227541	327341	327341	327341	600000007	3704
763000	227511	327311	327311	327311	600000007	2315
763001	227521	327321	327321	327321	600000007	2778
763002	227531	327331	327331	327331	600000007	3241
763003	227541	327341	327341	327341	600000007	3704
764000	227511	327311	327311	327311	600000007	2315
764001	227521	327321	327321	327321	600000007	2778
764002	227531	327331	327331	327331	600000007	3241
764003	227541	327341	327341	327341	600000007	3704
765000	227511	327311	327311	327311	600000007	2315
765001	227521	327321	327321	327321	600000007	2778
765002	227531	327331	327331	327331	600000007	3241
765003	227541	327341	327341	327341	600000007	3704
766000	227511	327311	327311	327311	600000007	2315
766001	227521	327321	327321	327321	600000007	2778
766002	227531	327331	327331	327331	600000007	3241
766003	227541	327341	327341	327341	600000007	3704
3001000	211511	952111	952111	952111	600000007	274
3001001	211521	952121	952121	952121	600000007	328
3001002	211531	952131	952131	952131	600000007	383
3001003	211541	952141	952141	952141	600000007	438
3002000	216511	953111	953111	953111	600000007	373
3002001	216521	953121	953121	953121	600000007	448
3002002	216531	953131	953131	953131	600000007	523
3002003	216541	953141	953141	953141	600000007	597
3003000	221511	954111	954111	954111	600000007	572
3003001	221521	954121	954121	954121	600000007	687
3003002	221531	954131	954131	954131	600000007	801
3003003	221541	954141	954141	954141	600000007	916
