311002	元素回廊	28	0	0	2	0	-	10	-	2233	-	-	5463|5473|5483|5493|5503|5513	5513	5463|5483|5493|5503	0	9160	115131	115131	-	115331	-	814431	960000	-	1	-	-	-	-	180351	180361					200005001|200006001|200003001|200004001	-	-	0
311003	元素回廊	28	0	0	3	0	-	10	-	2233	-	-	5464|5474|5484|5494|5504|5514	5514	5464|5484|5494|5504	0	9920	115141	115141	-	115341	-	814441	960000	-	1	-	-	-	-	180371	180381					200005001|200006001|200003001|200004001	-	-	0
401000	祖灵部族	40	0	0	0	0	-	10	2249	2248	401010|401020	-	5761|5771|5781|5791|5801|5811|5821|5831	5801	5761|5771|5781|5811|5821|5831	0	14420	120111	120111	-	120311	-	820411	960000	-	1	-	-	-	-	180311	180321					200005001|200006001|200003001|200004001	-	-	0
401001	祖灵部族	40	0	0	1	0	-	10	2249	2248	401010|401020	-	5762|5772|5782|5792|5802|5812|5822|5832	5802	5762|5772|5782|5812|5822|5832	0	15860	120121	120121	-	120321	-	820421	960000	-	1	-	-	-	-	180331	180341					200005001|200006001|200003001|200004001	-	-	0
401002	祖灵部族	40	0	0	2	0	-	10	2249	2248	401010|401020	-	5763|5773|5783|5793|5803|5813|5823|5833	5803	5763|5773|5783|5813|5823|5833	0	17300	120131	120131	-	120331	-	820431	960000	-	1	-	-	-	-	180351	180361					200005001|200006001|200003001|200004001	-	-	0
401003	祖灵部族	40	0	0	3	0	-	10	2249	2248	401010|401020	-	5764|5774|5784|5794|5804|5814|5824|5834	5804	5764|5774|5784|5814|5824|5834	0	18750	120141	120141	-	120341	-	820441	960000	-	1	-	-	-	-	180371	180381					200005001|200006001|200003001|200004001	-	-	0
401010	祖灵部族前哨战1	39	1	0	0	0	-	10	2247	-	-	-	5841|5851|5861	5851	5841	0	13650	120111	120111	-	120311	-	820411	960000	-	1	-	-	-	-	180311	180321					200005001|200006001|200003001|200004001	-	-	0
401020	祖灵部族前哨战2	39	1	0	0	0	-	10	2248	-	-	-	5871|5881|5891|5901|5911	5881	5871|5891|5901	0	13650	120111	120111	-	120311	-	820411	960000	-	1	-	-	-	-	180311	180321					200005001|200006001|200003001|200004001	-	-	0
402000	雪山试炼	42	0	0	0	0	-	10	2252	2251	402010|402020	-	6101|6111|6121|6131|6141|6151	6101	6111|6121|6131|6141	0	16240	121111	121111	-	121311	-	821411	960000	-	1	-	-	-	-	180311	180321					200005001|200006001|200003001|200004001	-	-	0
402001	雪山试炼	42	0	0	1	0	-	10	2252	2251	402010|402020	-	6102|6112|6122|6132|6142|6152	6102	6112|6122|6132|6142	0	17860	121121	121121	-	121321	-	821421	960000	-	1	-	-	-	-	180331	180341					200005001|200006001|200003001|200004001	-	-	0
402002	雪山试炼	42	0	0	2	0	-	10	2252	2251	402010|402020	-	6103|6113|6123|6133|6143|6153	6103	6113|6123|6133|6143	0	19490	121131	121131	-	121331	-	821431	960000	-	1	-	-	-	-	180351	180361					200005001|200006001|200003001|200004001	-	-	0
402003	雪山试炼	42	0	0	3	0	-	10	2252	2251	402010|402020	-	6104|6114|6124|6134|6144|6154	6104	6114|6124|6134|6144	0	21110	121141	121141	-	121341	-	821441	960000	-	1	-	-	-	-	180371	180381					200005001|200006001|200003001|200004001	-	-	0
402010	雪山试炼前哨战1	41	1	0	0	0	-	10	2250	-	-	-	6161|6171|6181|6191	6161	6171|6181	0	15330	121111	121111	-	121311	-	821411	960000	-	1	-	-	-	-	180311	180321					200005001|200006001|200003001|200004001	-	-	0
402020	雪山试炼前哨战2	41	1	0	0	0	-	10	2251	-	-	-	6201|6211|6221|6231|6241	6201	6211|6221|6231	0	15330	121111	121111	-	121311	-	821411	960000	-	1	-	-	-	-	180311	180321					200005001|200006001|200003001|200004001	-	-	0
403000	冰霜猛兽	44	0	0	0	0	-	10	2255	2254	403010|403020	-	6491|6501|6511|6521|6531|6541|6551|6561	6511	6491|6501|6521|6531|6541|6561	0	18270	122111	122111	-	122311	-	822411	960000	-	1	-	-	-	-	180311	180321					200005001|200006001|200003001|200004001	-	-	0
403001	冰霜猛兽	44	0	0	1	0	-	10	2255	2254	403010|403020	-	6492|6502|6512|6522|6532|6542|6552|6562	6512	6492|6502|6522|6532|6542|6562	0	20100	122121	122121	-	122321	-	822421	960000	-	1	-	-	-	-	180331	180341					200005001|200006001|200003001|200004001	-	-	0
403002	冰霜猛兽	44	0	0	2	0	-	10	2255	2254	403010|403020	-	6493|6503|6513|6523|6533|6543|6553|6563	6513	6493|6503|6523|6533|6543|6563	0	21920	122131	122131	-	122331	-	822431	960000	-	1	-	-	-	-	180351	180361					200005001|200006001|200003001|200004001	-	-	0
403003	冰霜猛兽	44	0	0	3	0	-	10	2255	2254	403010|403020	-	6494|6504|6514|6524|6534|6544|6554|6564	6514	6494|6504|6524|6534|6544|6564	0	23750	122141	122141	-	122341	-	822441	960000	-	1	-	-	-	-	180371	180381					200005001|200006001|200003001|200004001	-	-	0
403010	冰霜猛兽前哨战1	43	1	0	0	0	-	10	2253	-	-	-	6571|6581|6591|6601	6581	6591|6601	0	17220	122111	122111	-	122311	-	822411	960000	-	1	-	-	-	-	180311	180321					200005001|200006001|200003001|200004001	-	-	0
403020	冰霜猛兽前哨战2	43	1	0	0	0	-	10	2254	-	-	-	6611|6621|6631|6641|6651|6661	6631	6611|6621|6641|6651	0	17220	122111	122111	-	122311	-	822411	960000	-	1	-	-	-	-	180311	180321					200005001|200006001|200003001|200004001	-	-	0
404000	冰雪宫殿	46	0	0	0	0	-	10	2258	2257	404010|404020	-	6911|6921|6931|6941|6951|6961|6971|6981	6941	6911|6921|6931|6951|6961|6981	0	20510	123111	123111	-	123311	-	823411	960000	-	1	-	-	-	-	180311	180321					200005001|200006001|200003001|200004001	-	-	0
404001	冰雪宫殿	46	0	0	1	0	-	10	2258	2257	404010|404020	-	6912|6922|6932|6942|6952|6962|6972|6982	6942	6912|6922|6932|6952|6962|6982	0	22560	123121	123121	-	123321	-	823421	960000	-	1	-	-	-	-	180331	180341					200005001|200006001|200003001|200004001	-	-	0
404002	冰雪宫殿	46	0	0	2	0	-	10	2258	2257	404010|404020	-	6913|6923|6933|6943|6953|6963|6973|6983	6943	6913|6923|6933|6953|6963|6983	0	24610	123131	123131	-	123331	-	823431	960000	-	1	-	-	-	-	180351	180361					200005001|200006001|200003001|200004001	-	-	0
404003	冰雪宫殿	46	0	0	3	0	-	10	2258	2257	404010|404020	-	6914|6924|6934|6944|6954|6964|6974|6984	6944	6914|6924|6934|6954|6964|6984	0	26660	123141	123141	-	123341	-	823441	960000	-	1	-	-	-	-	180371	180381					200005001|200006001|200003001|200004001	-	-	0
404010	冰雪宫殿前哨战1	45	1	0	0	0	-	10	2256	-	-	-	6991|7001|7011	6991	7001	0	19390	123111	123111	-	123311	-	823411	960000	-	1	-	-	-	-	180311	180321					200005001|200006001|200003001|200004001	-	-	0
404020	冰雪宫殿前哨战2	45	1	0	0	0	-	10	2257	-	-	-	7021|7031|7041|7051|7061|7071	7031	7021|7041|7051|7061	0	19390	123111	123111	-	123311	-	823411	960000	-	1	-	-	-	-	180311	180321					200005001|200006001|200003001|200004001	-	-	0
405000	女王露西	47	0	0	0	0	-	10	2261	2260	405010|405020	-	7351|7361|7371|7381|7391|7401|7411|7421|7431	7371	7351|7361|7381|7391|7401|7411|7421	0	21770	124111	124111	-	124311	-	824411	960000	-	1	-	-	-	-	180311	180321					200005001|200006001|200003001|200004001	-	-	0
405001	女王露西	47	0	0	1	0	-	10	2261	2260	405010|405020	-	7352|7362|7372|7382|7392|7402|7412|7422|7432	7372	7352|7362|7382|7392|7402|7412|7422	0	23950	124121	124121	-	124321	-	824421	960000	-	1	-	-	-	-	180331	180341					200005001|200006001|200003001|200004001	-	-	0
405002	女王露西	47	0	0	2	0	-	10	2261	2260	405010|405020	-	7353|7363|7373|7383|7393|7403|7413|7423|7433	7373	7353|7363|7383|7393|7403|7413|7423	0	26120	124131	124131	-	124331	-	824431	960000	-	1	-	-	-	-	180351	180361					200005001|200006001|200003001|200004001	-	-	0
405003	女王露西	47	0	0	3	0	-	10	2261	2260	405010|405020	-	7354|7364|7374|7384|7394|7404|7414|7424|7434	7374	7354|7364|7384|7394|7404|7414|7424	0	28300	124141	124141	-	124341	-	824441	960000	-	1	-	-	-	-	180371	180381					200005001|200006001|200003001|200004001	-	-	0
405010	女王露西前哨战1	46	1	0	0	0	-	10	2259	-	-	-	7441|7451|7461|7471	7441	7451|7461	0	20510	124111	124111	-	124311	-	824411	960000	-	1	-	-	-	-	180311	180321					200005001|200006001|200003001|200004001	-	-	0
405020	女王露西前哨战2	46	1	0	0	0	-	10	2260	-	-	-	7481|7491|7501|7511|7521|7531|7541	7481	7491|7501|7511|7521|7531	0	20510	124111	124111	-	124311	-	824411	960000	-	1	-	-	-	-	180311	180321					200005001|200006001|200003001|200004001	-	-	0
406000	背后之敌	48	0	0	0	0	-	10	2264	2263	406010|406020	-	7821|7831|7841|7851|7861|7871|7881|7891|7901	7841	7821|7831|7851|7861|7871|7881|7901	0	23030	125111	125111	-	125311	-	825411	960000	-	1	-	-	-	-	180311	180321					200005001|200006001|200003001|200004001	-	-	0
406001	背后之敌	48	0	0	1	0	-	10	2264	2263	406010|406020	-	7822|7832|7842|7852|7862|7872|7882|7892|7902	7842	7822|7832|7852|7862|7872|7882|7902	0	25330	125121	125121	-	125321	-	825421	960000	-	1	-	-	-	-	180331	180341					200005001|200006001|200003001|200004001	-	-	0
406002	背后之敌	48	0	0	2	0	-	10	2264	2263	406010|406020	-	7823|7833|7843|7853|7863|7873|7883|7893|7903	7843	7823|7833|7853|7863|7873|7883|7903	0	27640	125131	125131	-	125331	-	825431	960000	-	1	-	-	-	-	180351	180361					200005001|200006001|200003001|200004001	-	-	0
406003	背后之敌	48	0	0	3	0	-	10	2264	2263	406010|406020	-	7824|7834|7844|7854|7864|7874|7884|7894|7904	7844	7824|7834|7854|7864|7874|7884|7904	0	29940	125141	125141	-	125341	-	825441	960000	-	1	-	-	-	-	180371	180381					200005001|200006001|200003001|200004001	-	-	0
406010	背后之敌前哨战1	47	1	0	0	0	-	10	2262	-	-	-	7911|7921|7931|7941|7951	7931	7911|7921|7941	0	21770	125111	125111	-	125311	-	825411	960000	-	1	-	-	-	-	180311	180321					200005001|200006001|200003001|200004001	-	-	0
406020	背后之敌前哨战2	47	1	0	0	0	-	10	2263	-	-	-	7961|7971|7981|7991|8001|8011|8021|8031	7981	7961|7971|7991|8001|8021|8031	0	21770	125111	125111	-	125311	-	825411	960000	-	1	-	-	-	-	180311	180321					200005001|200006001|200003001|200004001	-	-	0
407000	山脊之路	50	0	0	0	0	-	10	2267	2266	407010|407020	-	8281|8291|8301|8311|8321|8331|8341|8351	8301	8281|8291|8311|8321|8331|8341	0	25900	126111	126111	-	126311	-	826411	960000	-	1	-	-	-	-	180311	180321					200005001|200006001|200003001|200004001	-	-	0
407001	山脊之路	50	0	0	1	0	-	10	2267	2266	407010|407020	-	8282|8292|8302|8312|8322|8332|8342|8352	8302	8282|8292|8312|8322|8332|8342	0	28490	126121	126121	-	126321	-	826421	960000	-	1	-	-	-	-	180331	180341					200005001|200006001|200003001|200004001	-	-	0
407002	山脊之路	50	0	0	2	0	-	10	2267	2266	407010|407020	-	8283|8293|8303|8313|8323|8333|8343|8353	8303	8283|8293|8313|8323|8333|8343	0	31080	126131	126131	-	126331	-	826431	960000	-	1	-	-	-	-	180351	180361					200005001|200006001|200003001|200004001	-	-	0
407003	山脊之路	50	0	0	3	0	-	10	2267	2266	407010|407020	-	8284|8294|8304|8314|8324|8334|8344|8354	8304	8284|8294|8314|8324|8334|8344	0	33670	126141	126141	-	126341	-	826441	960000	-	1	-	-	-	-	180371	180381					200005001|200006001|200003001|200004001	-	-	0
407010	山脊之路前哨战1	49	1	0	0	0	-	10	2265	-	-	-	8361|8371|8381|8391|8401	8361	8371|8381|8391	0	24430	126111	126111	-	126311	-	826411	960000	-	1	-	-	-	-	180311	180321					200005001|200006001|200003001|200004001	-	-	0
407020	山脊之路前哨战2	49	1	0	0	0	-	10	2266	-	-	-	8411|8421|8431|8441|8451|8461	8411	8431|8441|8451|8461	0	24430	126111	126111	-	126311	-	826411	960000	-	1	-	-	-	-	180311	180321					200005001|200006001|200003001|200004001	-	-	0
408000	秘密基地	50	0	0	0	0	-	10	2270	2269	408010|408020	-	8771|8781|8791|8801|8811|8821|8831|8841|8851|8861	8821	8771|8781|8791|8811|8831|8841|8851|8861	0	25900	127111	127111	-	127311	-	827411	960000	-	1	-	-	-	-	180311	180321					200005001|200006001|200003001|200004001	-	-	0
408001	秘密基地	50	0	0	1	0	-	10	2270	2269	408010|408020	-	8772|8782|8792|8802|8812|8822|8832|8842|8852|8862	8822	8772|8782|8792|8812|8832|8842|8852|8862	0	28490	127121	127121	-	127321	-	827421	960000	-	1	-	-	-	-	180331	180341					200005001|200006001|200003001|200004001	-	-	0
408002	秘密基地	50	0	0	2	0	-	10	2270	2269	408010|408020	-	8773|8783|8793|8803|8813|8823|8833|8843|8853|8863	8823	8773|8783|8793|8813|8833|8843|8853|8863	0	31080	127131	127131	-	127331	-	827431	960000	-	1	-	-	-	-	180351	180361					200005001|200006001|200003001|200004001	-	-	0
408003	秘密基地	50	0	0	3	0	-	10	2270	2269	408010|408020	-	8774|8784|8794|8804|8814|8824|8834|8844|8854|8864	8824	8774|8784|8794|8814|8834|8844|8854|8864	0	33670	127141	127141	-	127341	-	827441	960000	-	1	-	-	-	-	180371	180381					200005001|200006001|200003001|200004001	-	-	0
408010	秘密基地前哨战1	50	1	0	0	0	-	10	2268	-	-	-	8871|8881|8891|8901	8901	8881|8891	0	25900	127111	127111	-	127311	-	827411	960000	-	1	-	-	-	-	180311	180321					200005001|200006001|200003001|200004001	-	-	0
408020	秘密基地前哨战2	50	1	0	0	0	-	10	2269	-	-	-	8911|8921|8931|8941|8951|8961|8971	8971	8911|8921|8931|8951|8961	0	25900	127111	127111	-	127311	-	827411	960000	-	1	-	-	-	-	180311	180321					200005001|200006001|200003001|200004001	-	-	0
602000	王之遗迹	40	2	1	0	0	-	40	-	-	-	-	9161|9171|9181|9191|9201|9211	9191	9171|9181|9201|9211	0	31760	190111	190211	-	190311	-	890411	960000	-	1	200000003	15	-	-	180311	180321					200005001|200006001|200003001|200004001	-	-	0
602001	王之遗迹	40	2	1	1	0	-	40	-	-	-	-	9162|9172|9182|9192|9202|9212	9192	9172|9182|9202|9212	0	34930	190121	190221	-	190321	-	890421	960000	-	1	200000003	15	-	-	180331	180341					200005001|200006001|200003001|200004001	-	-	0
602002	王之遗迹	40	2	1	2	0	-	40	-	-	-	-	9163|9173|9183|9193|9203|9213	9193	9173|9183|9203|9213	0	38110	190131	190231	-	190331	-	890431	960000	-	1	200000003	15	-	-	180351	180361					200005001|200006001|200003001|200004001	-	-	0
602003	王之遗迹	40	2	1	3	0	-	40	-	-	-	-	9164|9174|9184|9194|9204|9214	9194	9174|9184|9204|9214	0	41290	190141	190241	-	190341	-	890441	960000	-	1	200000003	15	-	-	180371	180381					200005001|200006001|200003001|200004001	-	-	0
601000	帝国试验场	48	2	1	0	0	-	48	-	-	-	-	9401|9411|9421|9431|9441|9451	9401	9411|9421|9431|9441	0	35670	191111	191211	-	191311	-	891411	960000	-	1	200000003	20	-	-	180311	180321					200005001|200006001|200003001|200004001	-	-	0
601001	帝国试验场	48	2	1	1	0	-	48	-	-	-	-	9402|9412|9422|9432|9442|9452	9402	9412|9422|9432|9442	0	39240	191121	191221	-	191321	-	891421	960000	-	1	200000003	20	-	-	180331	180341					200005001|200006001|200003001|200004001	-	-	0
601002	帝国试验场	48	2	1	2	0	-	48	-	-	-	-	9403|9413|9423|9433|9443|9453	9403	9413|9423|9433|9443	0	42810	191131	191231	-	191331	-	891431	960000	-	1	200000003	20	-	-	180351	180361					200005001|200006001|200003001|200004001	-	-	0
601003	帝国试验场	48	2	1	3	0	-	48	-	-	-	-	9404|9414|9424|9434|9444|9454	9404	9414|9424|9434|9444	0	46370	191141	191241	-	191341	-	891441	960000	-	1	200000003	20	-	-	180371	180381					200005001|200006001|200003001|200004001	-	-	0
701000	龙棘深渊	30	2	10	0	1	-	30	-	-	-	-	9491	9491	0	0	13280	115111	115111	-	115311	-	880411	960000	-	1	200000004	15	-	-	180311	180321					200005001|200006001|200003001|200004001	30	30	0
701001	龙棘深渊	30	2	10	1	1	-	30	-	-	-	-	9492	9492	0	0	13690	115121	115121	-	115321	-	880421	960000	-	1	200000004	15	-	-	180331	180341					200005001|200006001|200003001|200004001	30	30	0
701002	龙棘深渊	30	2	10	2	1	-	30	-	-	-	-	9493	9493	0	0	14090	115131	115131	-	115331	-	880431	960000	-	1	200000004	15	-	-	180351	180361					200005001|200006001|200003001|200004001	30	30	0
701003	龙棘深渊	30	2	10	3	1	-	30	-	-	-	-	9494	9494	0	0	14490	115141	115141	-	115341	-	880441	960000	-	1	200000004	15	-	-	180371	180381					200005001|200006001|200003001|200004001	30	30	0
702000	雪山深渊	50	2	10	0	1	-	50	-	-	-	-	9531	9531	0	0	23790	127111	127111	-	127311	-	880411	960000	-	1	200000004	20	-	-	182311	182321					200005001|200006001|200003001|200004001	40	40	0
702001	雪山深渊	50	2	10	1	1	-	50	-	-	-	-	9532	9532	0	0	24510	127121	127121	-	127321	-	880421	960000	-	1	200000004	20	-	-	182331	182341					200005001|200006001|200003001|200004001	40	40	0
702002	雪山深渊	50	2	10	2	1	-	50	-	-	-	-	9533	9533	0	0	25240	127131	127131	-	127331	-	880431	960000	-	1	200000004	20	-	-	182351	182361					200005001|200006001|200003001|200004001	40	40	0
702003	雪山深渊	50	2	10	3	1	-	50	-	-	-	-	9534	9534	0	0	25960	127141	127141	-	127341	-	880441	960000	-	1	200000004	20	-	-	182371	182381					200005001|200006001|200003001|200004001	40	40	0
703000	暗黑城深渊	60	2	10	0	1	-	60	-	-	-	-	9571	9571	0	0	42740	127111	127111	-	127311	-	880411	960000	-	1	200000004	20	-	-	182311	182321					200005001|200006001|200003001|200004001	50	50	0
703001	暗黑城深渊	60	2	10	1	1	-	60	-	-	-	-	9572	9572	0	0	44030	127121	127121	-	127321	-	880421	960000	-	1	200000004	20	-	-	182331	182341					200005001|200006001|200003001|200004001	50	50	0
703002	暗黑城深渊	60	2	10	2	1	-	60	-	-	-	-	9573	9573	0	0	45330	127131	127131	-	127331	-	880431	960000	-	1	200000004	20	-	-	182351	182361					200005001|200006001|200003001|200004001	50	50	0
703003	暗黑城深渊	60	2	10	3	1	-	60	-	-	-	-	9574	9574	0	0	46620	127141	127141	-	127341	-	880441	960000	-	1	200000004	20	-	-	182371	182381					200005001|200006001|200003001|200004001	50	50	0
704000	静谧丛林	30	2	8	0	1	-	30	-	-	-	-	9621|9631|9641|9651	9621	9631|9641	0	17488	-	-	-	317311	-	880411	960000	-	1	200000004	15	-	-	180311	180321					200005001|200006001|200003001|200004001	30	30	0
704001	静谧丛林	30	2	8	1	1	-	30	-	-	-	-	9622|9632|9642|9652	9622	9632|9642	0	18581	-	-	-	317321	-	880421	960000	-	1	200000004	15	-	-	180331	180341					200005001|200006001|200003001|200004001	30	30	0
704002	静谧丛林	30	2	8	2	1	-	30	-	-	-	-	9623|9633|9643|9653	9623	9633|9643	0	20767	-	-	-	317331	-	880431	960000	-	1	200000004	15	-	-	180351	180361					200005001|200006001|200003001|200004001	30	30	0
704003	静谧丛林	30	2	8	3	1	-	30	-	-	-	-	9624|9634|9644|9654	9624	9634|9644	0	21860	-	-	-	317341	-	880441	960000	-	1	200000004	15	-	-	180371	180381					200005001|200006001|200003001|200004001	30	30	0
705000	丛林深处	30	2	8	0	1	-	30	-	-	-	-	9711|9721|9731|9741|9751	9711	9721|9731|9741	0	17488	-	-	-	317311	-	880411	960000	-	1	200000004	15	-	-	180311	180321					200005001|200006001|200003001|200004001	30	30	0
705001	丛林深处	30	2	8	1	1	-	30	-	-	-	-	9712|9722|9732|9742|9752	9712	9722|9732|9742	0	18581	-	-	-	317321	-	880421	960000	-	1	200000004	15	-	-	180331	180341					200005001|200006001|200003001|200004001	30	30	0
705002	丛林深处	30	2	8	2	1	-	30	-	-	-	-	9713|9723|9733|9743|9753	9713	9723|9733|9743	0	20767	-	-	-	317331	-	880431	960000	-	1	200000004	15	-	-	180351	180361					200005001|200006001|200003001|200004001	30	30	0
705003	丛林深处	30	2	8	3	1	-	30	-	-	-	-	9714|9724|9734|9744|9754	9714	9724|9734|9744	0	21860	-	-	-	317341	-	880441	960000	-	1	200000004	15	-	-	180371	180381					200005001|200006001|200003001|200004001	30	30	0
706000	雷鸣沼泽	30	2	8	0	1	-	30	-	-	-	-	9821|9831|9841|9851|9861|9871	9821	9831|9841|9851|9861	0	17488	-	-	-	317311	-	880411	960000	-	1	200000004	15	-	-	180311	180321					200005001|200006001|200003001|200004001	30	30	0
706001	雷鸣沼泽	30	2	8	1	1	-	30	-	-	-	-	9822|9832|9842|9852|9862|9872	9822	9832|9842|9852|9862	0	18581	-	-	-	317321	-	880421	960000	-	1	200000004	15	-	-	180331	180341					200005001|200006001|200003001|200004001	30	30	0
706002	雷鸣沼泽	30	2	8	2	1	-	30	-	-	-	-	9823|9833|9843|9853|9863|9873	9823	9833|9843|9853|9863	0	20767	-	-	-	317331	-	880431	960000	-	1	200000004	15	-	-	180351	180361					200005001|200006001|200003001|200004001	30	30	0
706003	雷鸣沼泽	30	2	8	3	1	-	30	-	-	-	-	9824|9834|9844|9854|9864|9874	9824	9834|9844|9854|9864	0	21860	-	-	-	317341	-	880441	960000	-	1	200000004	15	-	-	180371	180381					200005001|200006001|200003001|200004001	30	30	0
707000	猛毒沼泽	30	2	8	0	1	-	30	-	-	-	-	9941|9951|9961|9971|9981|9991	9951	9941|9961|9971|9991	0	17488	-	-	-	317311	-	880411	960000	-	1	200000004	15	-	-	180311	180321					200005001|200006001|200003001|200004001	30	30	0
707001	猛毒沼泽	30	2	8	1	1	-	30	-	-	-	-	9942|9952|9962|9972|9982|9992	9952	9942|9962|9972|9992	0	18581	-	-	-	317321	-	880421	960000	-	1	200000004	15	-	-	180331	180341					200005001|200006001|200003001|200004001	30	30	0
707002	猛毒沼泽	30	2	8	2	1	-	30	-	-	-	-	9943|9953|9963|9973|9983|9993	9953	9943|9963|9973|9993	0	20767	-	-	-	317331	-	880431	960000	-	1	200000004	15	-	-	180351	180361					200005001|200006001|200003001|200004001	30	30	0
707003	猛毒沼泽	30	2	8	3	1	-	30	-	-	-	-	9944|9954|9964|9974|9984|9994	9954	9944|9964|9974|9994	0	21860	-	-	-	317341	-	880441	960000	-	1	200000004	15	-	-	180371	180381					200005001|200006001|200003001|200004001	30	30	0
708000	冰霜之森	30	2	8	0	1	-	30	-	-	-	-	10001|10011|10021|10031|10041|10051|10061	10001	10011|10021|10031|10041|10051	0	17488	-	-	-	317311	-	880411	960000	-	1	200000004	15	-	-	180311	180321					200005001|200006001|200003001|200004001	30	30	0
708001	冰霜之森	30	2	8	1	1	-	30	-	-	-	-	10002|10012|10022|10032|10042|10052|10062	10002	10012|10022|10032|10042|10052	0	18581	-	-	-	317321	-	880421	960000	-	1	200000004	15	-	-	180331	180341					200005001|200006001|200003001|200004001	30	30	0
708002	冰霜之森	30	2	8	2	1	-	30	-	-	-	-	10003|10013|10023|10033|10043|10053|10063	10003	10013|10023|10033|10043|10053	0	20767	-	-	-	317331	-	880431	960000	-	1	200000004	15	-	-	180351	180361					200005001|200006001|200003001|200004001	30	30	0
708003	冰霜之森	30	2	8	3	1	-	30	-	-	-	-	10004|10014|10024|10034|10044|10054|10064	10004	10014|10024|10034|10044|10054	0	21860	-	-	-	317341	-	880441	960000	-	1	200000004	15	-	-	180371	180381					200005001|200006001|200003001|200004001	30	30	0
709000	黄昏丛林	30	2	8	0	1	-	30	-	-	-	-	10071|10081|10091|10101|10111|10121	10101	10071|10081|10091|10111	0	17488	-	-	-	317311	-	880411	960000	-	1	200000004	15	-	-	180311	180321					200005001|200006001|200003001|200004001	30	30	0
709001	黄昏丛林	30	2	8	1	1	-	30	-	-	-	-	10072|10082|10092|10102|10112|10122	10102	10072|10082|10092|10112	0	18581	-	-	-	317321	-	880421	960000	-	1	200000004	15	-	-	180331	180341					200005001|200006001|200003001|200004001	30	30	0
709002	黄昏丛林	30	2	8	2	1	-	30	-	-	-	-	10073|10083|10093|10103|10113|10123	10103	10073|10083|10093|10113	0	20767	-	-	-	317331	-	880431	960000	-	1	200000004	15	-	-	180351	180361					200005001|200006001|200003001|200004001	30	30	0
709003	黄昏丛林	30	2	8	3	1	-	30	-	-	-	-	10074|10084|10094|10104|10114|10124	10104	10074|10084|10094|10114	0	21860	-	-	-	317341	-	880441	960000	-	1	200000004	15	-	-	180371	180381					200005001|200006001|200003001|200004001	30	30	0
710000	烈焰之地	30	2	8	0	1	-	30	-	-	-	-	10131|10141|10151|10161|10171|10181	10141	10131|10151|10161|10171	0	17488	-	-	-	317311	-	880411	960000	-	1	200000004	15	-	-	180311	180321					200005001|200006001|200003001|200004001	30	30	0
710001	烈焰之地	30	2	8	1	1	-	30	-	-	-	-	10132|10142|10152|10162|10172|10182	10142	10132|10152|10162|10172	0	18581	-	-	-	317321	-	880421	960000	-	1	200000004	15	-	-	180331	180341					200005001|200006001|200003001|200004001	30	30	0
710002	烈焰之地	30	2	8	2	1	-	30	-	-	-	-	10133|10143|10153|10163|10173|10183	10143	10133|10153|10163|10173	0	20767	-	-	-	317331	-	880431	960000	-	1	200000004	15	-	-	180351	180361					200005001|200006001|200003001|200004001	30	30	0
710003	烈焰之地	30	2	8	3	1	-	30	-	-	-	-	10134|10144|10154|10164|10174|10184	10144	10134|10154|10164|10174	0	21860	-	-	-	317341	-	880441	960000	-	1	200000004	15	-	-	180371	180381					200005001|200006001|200003001|200004001	30	30	0
711000	魅影废墟	30	2	8	0	1	-	30	-	-	-	-	1781|1791|1801|1811|1821|1831	1791	1781|1801|1811|1821	0	17488	-	-	-	317311	-	880411	960000	-	1	200000004	15	-	-	180311	180321					200005001|200006001|200003001|200004001	30	30	0
711001	魅影废墟	30	2	8	1	1	-	30	-	-	-	-	1782|1792|1802|1812|1822|1832	1792	1782|1802|1812|1822	0	18581	-	-	-	317321	-	880421	960000	-	1	200000004	15	-	-	180331	180341					200005001|200006001|200003001|200004001	30	30	0
711002	魅影废墟	30	2	8	2	1	-	30	-	-	-	-	1783|1793|1803|1813|1823|1833	1793	1783|1803|1813|1823	0	20767	-	-	-	317331	-	880431	960000	-	1	200000004	15	-	-	180351	180361					200005001|200006001|200003001|200004001	30	30	0
711003	魅影废墟	30	2	8	3	1	-	30	-	-	-	-	1784|1794|1804|1814|1824|1834	1794	1784|1804|1814|1824	0	21860	-	-	-	317341	-	880441	960000	-	1	200000004	15	-	-	180371	180381					200005001|200006001|200003001|200004001	30	30	0
712000	矿脉外围	30	2	8	0	1	-	30	-	-	-	-	2021|2031|2041|2051|2061|2071	2021	2031|2051|2061|2071	0	17488	-	-	-	317311	-	880411	960000	-	1	200000004	15	-	-	180311	180321					200005001|200006001|200003001|200004001	30	30	0
712001	矿脉外围	30	2	8	1	1	-	30	-	-	-	-	2022|2032|2042|2052|2062|2072	2022	2032|2052|2062|2072	0	18581	-	-	-	317321	-	880421	960000	-	1	200000004	15	-	-	180331	180341					200005001|200006001|200003001|200004001	30	30	0
712002	矿脉外围	30	2	8	2	1	-	30	-	-	-	-	2023|2033|2043|2053|2063|2073	2023	2033|2053|2063|2073	0	20767	-	-	-	317331	-	880431	960000	-	1	200000004	15	-	-	180351	180361					200005001|200006001|200003001|200004001	30	30	0
