1005	7	0	1	0	0	0	0	0	0	0
1006	0	1	0	0	0	0	0	0	0	0
1007	0	1	0	0	0	0	0	0	0	0
1008	0	1	0	0	0	0	0	0	0	0
1009	0	1	0	0	0	0	0	0	0	0
1010	0	1	0	0	0	0	0	0	0	0
1011	0	1	0	0	0	0	0	0	0	0
1012	-3	1	0	0	0	0	0	0	0	0
1013	-1	1	0	0	0	0	0	0	0	0
1014	7	0	1	0	0	0	0	0	0	0
1015	7	0	1	0	0	0	0	0	0	0
1016	0	1	0	0	0	0	0	0	0	0
1017	14	0	2	0	0	0	0	0	0	0
1018	0	0	0	0	0	0	0	0	0	0
1019	-1	1	0	0	0	0	0	0	0	0
1100	-7	1	0	0	0	0	0	0	0	0
1111	-7	1	0	0	0	0	0	0	0	0
1102	-5	1	0	1	0	0	0	0	0	0
1101	0	1	0	1	0	0	0	0	0	0
1103	0	1	0	1	0	0	0	0	0	0
1104	0	1	0	1	0	0	0	0	0	0
1105	0	1	0	1	0	0	0	0	0	0
1106	0	1	0	1	0	0	0	0	0	0
1107	0	1	0	1	0	0	0	0	0	0
1108	0	1	0	1	0	0	0	0	0	0
1109	0	1	0	1	0	0	0	0	0	0
1110	0	1	0	1	0	0	0	0	0	0
1112	0	0	0	0	0	0	0	0	0	0
1113	0	0	2	0	0	0	0	0	0	0
1114	0	0	2	0	0	0	0	0	0	0
10000	0	1	0	0	0	0	0	0	0	0
10001	0	1	0	0	0	0	0	0	0	0
10002	0	1	0	0	0	0	0	0	0	0
10003	0	1	0	0	0	0	0	0	0	0
10004	0	1	0	0	0	0	0	0	0	0
10005	0	1	0	0	0	0	0	0	0	0
10006	0	1	0	0	0	0	0	0	0	0
10007	0	1	0	0	0	0	0	0	0	0
10008	0	1	0	0	0	0	0	0	0	0
10009	0	1	0	0	0	0	0	0	0	0
10010	0	1	0	0	0	0	0	0	0	0
10011	0	1	0	0	0	0	0	0	0	0
10012	0	1	0	0	0	0	0	0	0	0
10013	0	1	0	0	0	0	0	0	0	0
10014	0	1	0	0	0	0	0	0	0	0
10015	1	1	2	0	0	0	0	0	0	0
10016	0	1	0	0	0	0	0	0	0	0
10017	0	1	0	0	0	0	0	0	0	0
10018	-1	1	0	0	0	0	0	0	0	0
10019	0	1	0	0	0	0	0	0	0	0
10020	0	1	0	0	0	0	0	0	0	0
10021	-7	1	0	0	0	0	0	0	0	0
10022	-2	1	0	0	0	0	0	0	0	0
10023	-2	1	0	0	0	0	0	0	0	0
10024	-2	1	0	0	0	0	0	0	0	0
10025	-2	1	0	0	0	0	0	0	0	0
10026	-2	1	0	0	0	0	0	0	0	0
10027	-2	1	0	0	0	0	0	0	0	0
10028	-2	1	0	0	0	0	0	0	0	0
10029	-2	1	0	0	0	0	0	0	0	0
10030	-2	1	0	0	0	0	0	0	0	0
10031	-2	1	0	0	0	0	0	0	0	0
10032	-2	1	0	0	0	0	0	0	0	0
10033	-2	1	0	0	0	0	0	0	0	0
10034	-2	1	0	0	0	0	0	0	0	0
10035	-2	1	0	0	0	0	0	0	0	0
10036	-7	1	0	0	0	0	0	0	0	0
10037	-7	1	0	0	0	0	0	0	0	0
10038	-7	1	0	0	0	0	0	0	0	0
10039	-1	1	0	0	0	0	0	0	0	0
10040	-7	1	0	0	0	0	0	0	0	0
10041	0	1	3	0	0	0	0	0	0	0
10042	0	1	3	0	0	0	0	0	0	0
10043	-2	1	0	0	0	0	0	0	0	0
10044	0	1	0	0	0	0	0	0	0	0
10045	-2	1	0	0	0	0	0	0	0	0
10046	0	1	0	0	0	0	0	0	0	0
10047	-2	1	0	0	0	0	0	0	0	0
10048	-2	1	0	0	0	0	0	0	0	0
10049	0	1	0	0	0	0	0	0	0	0
10050	6	0	3	0	0	0	0	0	0	0
110701	-6	1	0	0	0	0	0	0	0	0
110702	0	1	0	0	0	0	0	0	0	0
252701	-6	1	0	0	0	0	0	0	0	0
252702	0	1	0	0	0	0	0	0	0	0
110801	0	1	2	0	0	0	0	0	0	0
252801	0	1	2	0	0	0	0	0	0	0
110901	0	0	3	0	0	0	0	0	0	0
110902	0	1	2	0	0	0	0	0	0	0
120601	0	1	0	4	0	0	0	0	0	0
120901	-2	1	2	0	0	0	0	0	0	0
121101	0	1	3	0	0	0	0	0	0	0
121102	0	0	3	0	0	0	0	0	0	0
160601	-2	1	2	1	0	0	0	0	0	0
160901	-2	1	0	0	0	0	0	0	0	0
160902	-2	1	0	0	0	0	0	0	0	0
160903	-2	1	0	0	0	0	0	0	0	0
160904	-1	1	0	0	0	0	0	0	0	0
161001	0	1	0	0	0	0	0	0	0	0
161201	0	1	2	0	0	0	0	0	0	0
161202	-2	1	2	0	0	0	0	0	0	0
161203	-2	1	2	0	0	0	0	0	0	0
161204	-2	1	2	0	0	0	0	0	0	0
161601	0	1	0	5	0	0	0	0	0	0
161701	0	1	0	0	0	0	0	0	0	0
170501	0	1	2	0	0	0	0	0	0	0
170502	-5	1	0	0	0	0	0	0	0	0
170503	0	1	0	5	0	0	0	0	0	0
170504	-2	1	0	5	0	0	0	0	0	0
200401	0	1	2	3	0	0	0	0	0	0
200402	0	1	2	2	0	0	0	0	0	0
210401	0	1	2	0	0	0	0	0	0	0
210402	0	1	2	0	0	0	0	0	0	0
210403	0	1	2	0	0	0	0	0	0	0
210501	0	1	2	0	0	0	0	0	0	0
210502	0	0	2	0	0	0	0	0	0	0
210601	0	0	2	1	0	0	0	0	0	0
210602	0	1	0	3	0	0	0	0	0	0
211001	0	1	0	0	0	0	0	0	0	0
211201	0	1	2	1	0	0	0	0	0	0
211202	0	1	2	1	0	0	0	0	0	0
211301	0	1	4	0	0	0	0	0	0	0
211401	0	0	2	0	0	0	0	0	0	0
211402	0	0	2	0	0	0	0	0	0	0
211403	0	0	2	0	0	0	0	0	0	0
211404	0	0	2	0	0	0	0	0	0	0
211601	-2	1	0	0	0	0	0	0	0	0
310001	0	1	0	0	0	0	0	0	0	10
310002	-1	1	0	0	0	0	0	0	0	100
310003	-1	1	0	0	0	0	0	0	0	100
310004	0	1	0	0	0	0	0	0	0	1000
320001	0	0	0	1	0	0	0	0	0	0
320002	0	0	0	1	0	0	0	0	0	0
320003	14	0	3	0	0	0	0	0	0	0
320004	-5	1	0	1	0	0	0	0	0	0
320005	-5	1	0	1	0	0	0	0	0	0
320006	-5	1	0	1	0	0	0	0	0	0
320007	10	1	0	1	0	0	0	0	0	0
320008	-5	1	0	1	0	0	0	0	0	0
320009	-5	1	0	1	0	0	0	0	0	0
320010	-5	1	0	1	0	0	0	0	0	0
500000	0	1	2	0	0	0	0	0	0	0
500001	-7	1	2	0	0	0	0	0	0	0
500002	0	1	2	0	0	0	0	0	0	0
500301	-3	1	0	0	0	0	0	0	0	0
506401	0	0	0	1	0	0	0	0	0	0
507701	-7	1	2	0	0	0	0	0	0	0
521201	0	1	0	0	0	0	0	0	0	0
52171	0	1	0	1	0	0	0	0	0	0
52172	0	1	0	1	0	0	0	0	0	0
52173	0	1	0	1	0	0	0	0	0	0
522601	-3	1	0	1	0	0	0	0	0	0
523301	-3	1	0	1	0	0	0	0	0	0
523801	0	0	0	1	0	0	0	0	0	0
523802	0	0	0	1	0	0	0	0	0	0
523803	0	0	0	1	0	0	0	0	0	0
528201	-7	1	0	1	0	0	0	0	0	0
528202	0	1	0	1	0	0	0	0	0	0
528203	-3	1	0	0	0	0	0	0	0	0
528204	-7	1	0	1	0	0	0	0	0	0
528205	0	1	2	0	0	0	0	0	0	0
528206	-1	1	0	1	0	0	0	0	0	0
528207	-1	1	0	1	0	0	0	0	0	0
528208	-1	1	0	1	0	0	0	0	0	0
528209	-1	1	0	1	0	0	0	0	0	0
528210	-1	1	0	1	0	0	0	0	0	0
528211	-1	1	0	1	0	0	0	0	0	0
528212	-1	1	0	1	0	0	0	0	0	0
528213	-1	1	0	1	0	0	0	0	0	0
528214	-1	1	0	1	0	0	0	0	0	0
528215	-1	1	0	1	0	0	0	0	0	0
528216	-1	1	0	1	0	0	0	0	0	0
528217	-1	1	0	1	0	0	0	0	0	0
528218	-1	1	0	1	0	0	0	0	0	0
528219	-1	1	0	1	0	0	0	0	0	0
528220	-1	1	0	1	0	0	0	0	0	0
528221	-1	1	0	1	0	0	0	0	0	0
528222	-1	1	0	1	0	0	0	0	0	0
528223	-1	1	0	1	0	0	0	0	0	0
528224	-1	1	0	1	0	0	0	0	0	0
528225	-1	1	0	1	0	0	0	0	0	0
528226	-1	1	0	1	0	0	0	0	0	0
528227	-1	1	0	1	0	0	0	0	0	0
528228	-1	1	0	1	0	0	0	0	0	0
528229	-1	1	0	1	0	0	0	0	0	0
528230	-1	1	0	1	0	0	0	0	0	0
528231	-1	1	0	1	0	0	0	0	0	0
528401	0	1	0	0	0	0	0	0	0	0
528402	0	1	0	1	0	0	0	0	0	0
528501	0	1	2	0	0	0	0	0	0	0
528801	-7	1	0	1	0	0	0	0	0	0
529301	0	0	2	1	0	0	0	0	0	0
533001	-5	1	0	0	0	0	0	0	0	0
533002	-7	1	0	0	0	0	0	0	0	0
538301	-1	1	0	0	0	0	0	0	0	0
538401	-3	1	0	0	0	0	0	0	0	0
538501	0	1	0	1	0	0	0	0	0	0
538502	0	1	0	1	0	0	0	0	0	0
538503	0	1	0	1	0	0	0	0	0	0
538504	-7	1	0	0	0	0	0	0	0	0
539501	-1	1	0	0	0	0	0	0	0	0
539502	0	1	0	1	0	0	0	0	0	0
539701	-1	1	0	1	0	0	0	0	0	0
539901	-7	1	0	1	0	0	0	0	0	0
529902	-7	1	0	1	0	0	0	0	0	0
540101	-3	1	0	1	0	0	0	0	0	0
540102	-3	1	0	1	0	0	0	0	0	0
540103	0	1	0	0	0	0	0	0	0	0
540901	0	1	0	0	0	0	0	0	0	0
541301	-7	1	0	1	0	0	0	0	0	0
541901	-7	1	3	1	0	0	0	0	0	0
541902	-7	1	3	1	0	0	0	0	0	0
542101	-7	1	0	1	0	0	0	0	0	0
542102	-7	1	0	1	0	0	0	0	0	0
542103	-3	1	0	1	0	0	0	0	0	0
543200	-7	1	0	1	0	0	0	0	0	0
543201	-3	1	0	1	0	0	0	0	0	0
543202	-3	1	0	1	0	0	0	0	0	0
543400	-7	1	0	1	0	0	0	0	0	0
543401	-3	1	0	1	0	0	0	0	0	0
543402	-3	1	0	1	0	0	0	0	0	0
543800	-7	1	0	1	0	0	0	0	0	0
543801	-1	1	0	1	0	0	0	0	0	0
543802	-1	1	0	1	0	0	0	0	0	0
538801	0	1	0	1	0	0	0	0	0	0
538802	0	1	0	1	0	0	0	0	0	0
538803	0	1	0	1	0	0	0	0	0	0
538804	0	1	0	1	0	0	0	0	0	0
547701	-1	1	0	0	0	0	0	0	0	100
552400	0	1	0	1	0	0	0	0	0	0
552901	-7	1	2	0	0	0	0	0	0	0
610101	19	1	3	0	10	0	0	0	0	5400
610102	19	1	3	0	20	0	0	0	0	5400
610201	20	1	3	0	0	20	0	0	1	3
610202	20	1	3	0	0	10	0	0	0	60
610301	21	1	3	0	0	0	100	0	1	3
610302	21	1	3	0	0	0	100	0	0	120
610401	22	1	3	0	0	0	0	100	1	3
610402	22	1	3	0	0	0	0	100	0	300
610501	-1	1	3	0	0	0	0	0	0	1
610502	-1	1	3	0	0	0	0	0	0	1
610503	-1	1	3	0	0	0	0	0	0	1
610504	-1	1	3	0	0	0	0	0	0	1
611001	-1	1	3	0	0	0	0	0	0	1
611002	-1	1	3	0	0	0	0	0	0	1
611003	-1	1	3	0	0	0	0	0	0	1
611004	-1	1	3	0	0	0	0	0	0	1
611005	-1	1	3	0	0	0	0	0	0	1
611006	-1	1	3	0	0	0	0	0	0	1
611101	-1	1	3	0	0	0	0	0	0	1
611102	-1	1	3	0	0	0	0	0	0	1
611103	-1	1	3	0	0	0	0	0	0	1
611104	-1	1	3	0	0	0	0	0	0	1
611105	-1	1	3	0	0	0	0	0	0	1
611106	-1	1	3	0	0	0	0	0	0	1
610601	0	1	3	0	0	0	0	0	1	1
610602	0	1	3	0	0	0	0	0	1	1
610603	0	1	3	0	0	0	0	0	1	1
610701	0	1	3	0	0	0	0	0	1	1
610702	0	1	3	0	0	0	0	0	1	1
610703	0	1	3	0	0	0	0	0	1	1
610801	0	1	3	0	0	0	0	0	1	1
610802	0	1	3	0	0	0	0	0	1	1
610803	0	1	3	0	0	0	0	0	1	1
610901	0	1	3	0	0	0	0	0	1	1
610902	0	1	3	0	0	0	0	0	1	1
610903	0	1	3	0	0	0	0	0	1	1
750900	-1	1	0	0	0	0	0	0	0	0
750500	-1	1	0	0	0	0	0	0	0	0
750700	-1	1	0	0	0	0	0	0	0	0
750600	-1	1	0	0	0	0	0	0	0	0
751000	-1	1	0	0	0	0	0	0	0	0
751300	-1	1	0	0	0	0	0	0	0	0
750300	-1	1	0	0	0	0	0	0	0	0
750100	-1	1	0	0	0	0	0	0	0	0
751500	-1	1	0	0	0	0	0	0	0	0
701030	-1	1	0	0	0	0	0	0	0	0
701031	-1	1	0	0	0	0	0	0	0	0
701032	-1	1	0	0	0	0	0	0	0	0
702200	-1	1	0	0	0	0	0	0	0	0
702201	-1	1	0	0	0	0	0	0	0	0
751600	-1	1	0	0	0	0	0	0	0	0
751800	-1	1	0	0	0	0	0	0	0	0
752100	-1	1	0	0	0	0	0	0	0	0
800001	0	1	0	0	0	0	0	0	0	0
800002	0	1	0	0	0	0	0	0	0	0
810001	0	0	0	6	0	0	0	0	0	10
523002	-3	1	0	0	0	0	0	0	0	0
900001	0	1	0	0	0	0	0	0	0	0
900002	0	1	0	0	0	0	0	0	0	0
900003	0	1	0	0	0	0	0	0	0	0
900004	0	1	0	0	0	0	0	0	0	0
900005	0	1	0	0	0	0	0	0	0	0
900006	0	1	0	0	0	0	0	0	0	0
900007	0	1	0	0	0	0	0	0	0	0
900008	0	1	0	0	0	0	0	0	0	0
900009	0	1	0	0	0	0	0	0	0	0
900010	0	1	0	0	0	0	0	0	0	0
900100	0	1	0	0	0	0	0	0	0	0
900101	0	1	0	0	0	0	0	0	0	0
900102	0	1	0	0	0	0	0	0	0	0
900103	0	1	0	0	0	0	0	0	0	0
900104	0	1	0	0	0	0	0	0	0	0
900105	0	1	0	0	0	0	0	0	0	0
900106	0	1	0	0	0	0	0	0	0	0
900107	0	1	0	0	0	0	0	0	0	0
900108	0	1	0	0	0	0	0	0	0	0
900109	0	1	0	0	0	0	0	0	0	0
900110	0	1	0	0	0	0	0	0	0	0
900111	0	1	0	0	0	0	0	0	0	0
900112	0	1	0	0	0	0	0	0	0	0
900113	0	1	0	0	0	0	0	0	0	0
900114	0	1	0	0	0	0	0	0	0	0
900115	0	1	0	0	0	0	0	0	0	0
900116	0	1	0	0	0	0	0	0	0	0
900117	0	1	0	0	0	0	0	0	0	0
900118	0	1	0	0	0	0	0	0	0	0
900119	0	1	0	0	0	0	0	0	0	0
901000	0	1	0	0	0	0	0	0	0	0
901001	0	1	0	0	0	0	0	0	0	0
901002	0	1	0	0	0	0	0	0	0	0
901003	0	1	0	0	0	0	0	0	0	0
901004	0	1	0	0	0	0	0	0	0	0
901005	0	1	0	0	0	0	0	0	0	0
901006	0	1	0	0	0	0	0	0	0	0
901007	0	1	0	0	0	0	0	0	0	0
901008	0	1	0	0	0	0	0	0	0	0
902000	0	1	0	0	0	0	0	0	0	0
910000	0	1	0	0	0	0	0	0	0	0
910001	0	1	0	0	0	0	0	0	0	0
910002	0	1	0	0	0	0	0	0	0	0
910003	0	1	0	0	0	0	0	0	0	0
910004	0	1	0	0	0	0	0	0	0	0
910005	0	1	0	0	0	0	0	0	0	0
1000001	-2	1	0	0	0	0	0	0	0	0
1000002	-2	1	0	0	0	0	0	0	0	0
1000003	-2	1	0	0	0	0	0	0	0	0
1000004	-2	1	0	0	0	0	0	0	0	0
1000005	-2	1	0	0	0	0	0	0	0	0
1100001	0	1	0	0	0	0	0	0	0	0
1100002	0	1	0	0	0	0	0	0	0	0
1100003	0	1	0	0	0	0	0	0	0	0
1100004	0	1	0	0	0	0	0	0	0	0
1100005	0	1	0	0	0	0	0	0	0	0
1100006	0	1	0	0	0	0	0	0	0	0
1100007	0	1	0	0	0	0	0	0	0	0
1100008	0	1	0	0	0	0	0	0	0	0
1100009	0	1	0	0	0	0	0	0	0	0
1100010	0	1	0	0	0	0	0	0	0	0
1100011	0	1	0	0	0	0	0	0	0	0
1100012	0	1	0	0	0	0	0	0	0	0
1100013	0	1	0	0	0	0	0	0	0	0
1100014	0	1	0	0	0	0	0	0	0	0
1200001	0	1	0	0	0	0	0	0	0	0
1200002	0	1	3	1	0	0	0	0	0	0
1200003	0	1	3	1	0	0	0	0	0	0
1200004	0	1	3	1	0	0	0	0	0	0
1200005	0	1	3	1	0	0	0	0	0	0
1200006	-2	1	0	0	0	0	0	0	0	0
1200007	0	1	3	0	0	0	0	0	0	0
1200204	0	1	3	0	0	0	0	0	0	0
1200008	0	0	3	1	0	0	0	0	0	0
1200009	0	1	3	1	0	0	0	0	0	0
1200010	0	1	0	0	0	0	0	0	0	0
1200011	0	1	0	0	0	0	0	0	0	0
1200012	0	1	3	0	0	0	0	0	0	0
1200013	0	1	0	0	0	0	0	0	0	0
1200014	-2	1	0	0	0	0	0	0	0	0
1200015	18	0	3	1	0	0	0	0	0	0
1200016	0	0	3	1	0	0	0	0	0	0
1200017	0	1	0	0	0	0	0	0	0	0
1200018	0	0	0	0	0	0	0	0	0	0
1200019	-1	0	0	0	0	0	0	0	0	0
1200020	-1	0	0	0	0	0	0	0	0	0
1200021	0	0	3	1	0	0	0	0	0	0
1200022	-1	0	0	0	0	0	0	0	0	0
1200023	-1	0	0	0	0	0	0	0	0	0
1200024	-2	1	3	1	0	0	0	0	0	0
1200025	0	1	0	0	0	0	0	0	0	0
1200026	0	0	0	1	0	0	0	0	0	0
1200027	0	1	0	0	0	0	0	0	0	0
1200028	18	0	3	0	0	0	0	0	0	0
1200029	-1	1	3	0	0	0	0	0	0	0
1200030	0	1	3	1	0	0	0	0	0	0
1200031	-4	0	0	0	0	0	0	0	0	0
1200032	0	1	0	0	0	0	0	0	0	0
1200033	0	1	0	0	0	0	0	0	0	0
1200034	0	1	0	0	0	0	0	0	0	0
1200035	-3	1	3	1	0	0	0	0	0	0
1200036	-3	1	0	0	0	0	0	0	0	0
1200037	0	1	0	0	0	0	0	0	0	0
1200038	0	1	0	0	0	0	0	0	0	0
1200039	0	1	0	0	0	0	0	0	0	0
1200040	-1	1	0	0	0	0	0	0	0	0
1200041	0	1	3	1	0	0	0	0	0	0
1200042	0	1	0	0	0	0	0	0	0	0
1200043	-3	1	3	0	0	0	0	0	0	0
1200044	0	0	3	1	0	0	0	0	0	0
1200045	0	0	3	1	0	0	0	0	0	0
1200046	0	1	0	0	0	0	0	0	0	0
1200047	0	1	3	1	0	0	0	0	0	0
1200048	0	1	3	1	0	0	0	0	0	0
1200049	0	1	0	0	0	0	0	0	0	0
1200050	0	1	3	0	0	0	0	0	0	0
1200051	0	1	3	0	0	0	0	0	0	0
1200052	-3	1	3	0	0	0	0	0	0	0
1200053	-3	1	3	0	0	0	0	0	0	0
1200054	-1	1	0	0	0	0	0	0	0	0
1200055	0	1	0	0	0	0	0	0	0	0
1200056	-1	1	0	0	0	0	0	0	0	0
1200057	-1	1	3	1	0	0	0	0	0	0
1200058	0	1	0	0	0	0	0	0	0	0
1200059	0	1	0	0	0	0	0	0	0	0
1200060	0	1	0	0	0	0	0	0	0	0
1200061	0	1	0	0	0	0	0	0	0	0
1200062	0	1	0	0	0	0	0	0	0	0
1200063	0	0	0	0	0	0	0	0	0	0
1200064	0	1	3	1	0	0	0	0	0	0
1200065	0	1	3	1	0	0	0	0	0	0
1200066	0	1	3	1	0	0	0	0	0	0
1200067	0	1	0	0	0	0	0	0	0	0
1200068	0	1	3	0	0	0	0	0	0	0
1200069	0	1	3	0	0	0	0	0	0	0
1200070	-3	1	0	0	0	0	0	0	0	0
1200071	-3	1	0	0	0	0	0	0	0	0
1200072	-3	1	0	0	0	0	0	0	0	0
1200073	-3	1	3	1	0	0	0	0	0	0
1200074	-3	1	0	1	0	0	0	0	0	0
1200075	-3	1	0	0	0	0	0	0	0	0
1200076	-1	1	0	0	0	0	0	0	0	0
1200077	0	1	3	1	0	0	0	0	0	0
1200078	0	1	3	1	0	0	0	0	0	0
1200079	0	1	0	2	0	0	0	0	0	0
1200080	0	1	0	2	0	0	0	0	0	0
1200081	-1	1	0	0	0	0	0	0	0	0
1200082	0	1	3	1	0	0	0	0	0	0
1200083	-3	1	0	0	0	0	0	0	0	0
1200084	0	1	0	3	0	0	0	0	0	0
1200085	0	1	0	1	0	0	0	0	0	0
1200086	0	1	0	1	0	0	0	0	0	0
1200087	0	1	0	1	0	0	0	0	0	0
1200088	0	1	0	1	0	0	0	0	0	0
1200089	0	1	0	1	0	0	0	0	0	0
1200090	0	1	0	1	0	0	0	0	0	0
1200091	0	1	0	1	0	0	0	0	0	0
1200092	0	1	0	1	0	0	0	0	0	0
1200093	0	1	0	1	0	0	0	0	0	0
1200094	0	1	0	1	0	0	0	0	0	0
1200095	0	1	0	0	0	0	0	0	0	0
1200096	-3	1	0	0	0	0	0	0	0	0
1200097	-3	1	0	0	0	0	0	0	0	0
1200098	-3	1	0	0	0	0	0	0	0	0
1200099	-6	1	0	0	0	0	0	0	0	0
1200100	-3	1	3	1	0	0	0	0	0	0
1200101	0	1	0	0	0	0	0	0	0	0
1200102	0	1	0	0	0	0	0	0	0	0
1200103	0	1	0	0	0	0	0	0	0	0
1200104	0	1	0	0	0	0	0	0	0	0
1200105	0	1	0	0	0	0	0	0	0	0
1200106	0	1	0	0	0	0	0	0	0	0
1200107	0	1	0	0	0	0	0	0	0	0
1200108	-3	1	3	0	0	0	0	0	0	0
1200109	-3	1	3	0	0	0	0	0	0	0
1200110	-1	0	0	0	0	0	0	0	0	0
1200111	-1	0	0	0	0	0	0	0	0	0
1200112	0	1	0	0	0	0	0	0	0	0
1200113	-1	0	0	0	0	0	0	0	0	0
1200114	-1	0	0	0	0	0	0	0	0	0
1200115	0	1	3	0	0	0	0	0	0	0
1200116	-1	1	0	0	0	0	0	0	0	0
1200117	0	1	0	0	0	0	0	0	0	0
1200118	-3	1	3	1	0	0	0	0	0	0
1200119	-3	1	3	1	0	0	0	0	0	0
1200120	-2	1	0	0	0	0	0	0	0	0
1200121	-1	0	0	0	0	0	0	0	0	0
1200122	-1	0	0	0	0	0	0	0	0	0
1200123	-1	0	0	0	0	0	0	0	0	0
1200124	-3	1	0	1	0	0	0	0	0	0
1200125	-3	1	0	1	0	0	0	0	0	0
1200126	0	1	3	0	0	0	0	0	0	0
1200127	-2	1	0	0	0	0	0	0	0	0
1200128	-5	1	0	1	0	0	0	0	0	0
1200129	0	1	3	1	0	0	0	0	0	0
1200130	0	1	3	0	0	0	0	0	0	0
1200131	0	1	3	0	0	0	0	0	0	0
1200132	0	1	3	0	0	0	0	0	0	0
1200133	0	1	3	0	0	0	0	0	0	0
1200134	0	1	3	0	0	0	0	0	0	0
1200135	-7	1	0	1	0	0	0	0	0	0
1200136	0	1	3	0	0	0	0	0	0	0
1200137	0	1	3	0	0	0	0	0	0	0
1200138	0	1	3	1	0	0	0	0	0	0
1200139	-5	1	0	1	0	0	0	0	0	0
1200140	-3	1	3	0	0	0	0	0	0	0
1200141	0	1	0	0	0	0	0	0	0	0
1200142	-5	1	3	1	0	0	0	0	0	0
1200143	0	1	3	0	0	0	0	0	0	0
1200144	0	1	3	0	0	0	0	0	0	0
1200145	-2	1	0	0	0	0	0	0	0	0
1200146	-2	1	3	1	0	0	0	0	0	0
1200147	-2	1	0	0	0	0	0	0	0	0
1200148	-3	1	3	0	0	0	0	0	0	0
1200149	-3	1	3	0	0	0	0	0	0	0
1200150	-5	1	0	1	0	0	0	0	0	0
1200151	0	1	0	0	0	0	0	0	0	0
1200152	-3	1	3	0	0	0	0	0	0	0
1200153	-5	1	0	1	0	0	0	0	0	0
1200154	0	1	3	1	0	0	0	0	0	0
1200155	0	1	3	0	0	0	0	0	0	0
1200156	-2	1	0	0	0	0	0	0	0	0
1200157	0	1	0	5	0	0	0	0	0	0
1200158	0	1	3	0	0	0	0	0	0	0
1200159	0	1	3	0	0	0	0	0	0	0
1200160	-2	1	3	1	0	0	0	0	0	0
1200161	0	1	3	1	0	0	0	0	0	0
1200162	0	1	3	0	0	0	0	0	0	0
1200163	0	1	3	0	0	0	0	0	0	0
1200164	-3	1	0	0	0	0	0	0	0	0
1200165	0	0	3	1	0	0	0	0	0	0
1200166	0	0	3	1	0	0	0	0	0	0
1200167	-3	1	3	0	0	0	0	0	0	0
1200168	0	0	3	0	0	0	0	0	0	0
1200169	0	1	3	1	0	0	0	0	0	0
1200170	0	1	3	1	0	0	0	0	0	0
1200171	0	1	0	0	0	0	0	0	0	0
1200172	-2	1	0	0	0	0	0	0	0	0
1200173	0	1	3	1	0	0	0	0	0	0
1200174	0	1	3	1	0	0	0	0	0	0
1200175	0	1	3	1	0	0	0	0	0	0
1200176	0	0	3	0	0	0	0	0	0	0
1200177	-5	1	0	1	0	0	0	0	0	0
1200178	-5	1	3	1	0	0	0	0	0	0
1200179	0	1	3	0	0	0	0	0	0	0
1200180	-1	1	3	0	0	0	0	0	0	0
1200181	-1	1	3	0	0	0	0	0	0	0
1200182	-1	1	3	0	0	0	0	0	0	0
1200183	-1	1	3	0	0	0	0	0	0	0
1200184	-3	1	0	0	0	0	0	0	0	0
1200185	-3	1	3	0	0	0	0	0	0	0
1200186	-1	1	3	0	0	0	0	0	0	0
1200187	0	1	3	0	0	0	0	0	0	0
