16006	鱼鳞戒指	1	7	1	1	60	2	1	1	501	0	2	33951	0	0	0	118	0	0	0	0	0	0
16007	金丝戒指	1	7	1	1	70	2	1	1	531	0	2	33951	0	0	0	154	0	0	0	0	0	0
16008	勇士戒指	1	7	1	1	80	2	1	1	561	0	2	33951	0	0	0	200	0	0	0	0	0	0
16009	猛将戒指	1	7	1	1	90	2	1	1	591	0	2	33951	0	0	0	259	0	0	0	0	0	0
16101	迎风戒指	1	7	1	2	10	2	1	1	339	0	2	33951	0	0	0	18	0	0	0	0	0	0
16102	云纹戒指	1	7	1	2	20	2	1	1	381	0	2	33951	0	0	0	29	0	0	0	0	0	0
16103	明月戒指	1	7	1	2	30	2	1	1	411	0	2	33951	0	0	0	43	0	0	0	0	0	0
16104	流萤戒指	1	7	1	2	40	2	1	1	441	0	2	33951	0	0	0	63	0	0	0	0	0	0
16105	逍遥戒指	1	7	1	2	50	2	1	1	471	0	2	33951	0	0	0	88	0	0	0	0	0	0
16106	仙灵戒指	1	7	1	2	60	2	1	1	501	0	2	33951	0	0	0	118	0	0	0	0	0	0
16107	御雷戒指	1	7	1	2	70	2	1	1	531	0	2	33951	0	0	0	154	0	0	0	0	0	0
16108	碧霞戒指	1	7	1	2	80	2	1	1	561	0	2	33951	0	0	0	200	0	0	0	0	0	0
16109	乾坤戒指	1	7	1	2	90	2	1	1	591	0	2	33951	0	0	0	259	0	0	0	0	0	0
16201	白羽戒指	1	7	1	3	10	2	1	1	339	0	2	33951	0	0	0	18	0	0	0	0	0	0
16202	苍狼戒指	1	7	1	3	20	2	1	1	381	0	2	33951	0	0	0	29	0	0	0	0	0	0
16203	飞豹戒指	1	7	1	3	30	2	1	1	411	0	2	33951	0	0	0	43	0	0	0	0	0	0
16204	猛虎戒指	1	7	1	3	40	2	1	1	441	0	2	33951	0	0	0	63	0	0	0	0	0	0
16205	神鹰戒指	1	7	1	3	50	2	1	1	471	0	2	33951	0	0	0	88	0	0	0	0	0	0
16206	凤凰戒指	1	7	1	3	60	2	1	1	501	0	2	33951	0	0	0	118	0	0	0	0	0	0
16207	亢龙戒指	1	7	1	3	70	2	1	1	531	0	2	33951	0	0	0	154	0	0	0	0	0	0
16208	翔云戒指	1	7	1	3	80	2	1	1	561	0	2	33951	0	0	0	200	0	0	0	0	0	0
16209	霓虹戒指	1	7	1	3	90	2	1	1	591	0	2	33951	0	0	0	259	0	0	0	0	0	0
17001	青铜手镯	1	8	1	1	10	2	1	1	351	0	2	33951	0	0	0	18	0	0	0	0	0	0
17002	黑钢手镯	1	8	1	1	20	2	1	1	387	0	2	33951	0	0	0	29	0	0	0	0	0	0
17003	白银手镯	1	8	1	1	30	2	1	1	417	0	2	33951	0	0	0	43	0	0	0	0	0	0
17004	饰金手镯	1	8	1	1	40	2	1	1	447	0	2	33951	0	0	0	63	0	0	0	0	0	0
17005	乌金手镯	1	8	1	1	50	2	1	1	477	0	2	33951	0	0	0	88	0	0	0	0	0	0
17006	鱼鳞手镯	1	8	1	1	60	2	1	1	507	0	2	33951	0	0	0	118	0	0	0	0	0	0
17007	金丝手镯	1	8	1	1	70	2	1	1	537	0	2	33951	0	0	0	154	0	0	0	0	0	0
17008	勇士手镯	1	8	1	1	80	2	1	1	567	0	2	33951	0	0	0	200	0	0	0	0	0	0
17009	猛将手镯	1	8	1	1	90	2	1	1	597	0	2	33951	0	0	0	259	0	0	0	0	0	0
17101	迎风手镯	1	8	1	2	10	2	1	1	351	0	2	33951	0	0	0	18	0	0	0	0	0	0
17102	云纹手镯	1	8	1	2	20	2	1	1	387	0	2	33951	0	0	0	29	0	0	0	0	0	0
17103	明月手镯	1	8	1	2	30	2	1	1	417	0	2	33951	0	0	0	43	0	0	0	0	0	0
17104	流萤手镯	1	8	1	2	40	2	1	1	447	0	2	33951	0	0	0	63	0	0	0	0	0	0
17105	逍遥手镯	1	8	1	2	50	2	1	1	477	0	2	33951	0	0	0	88	0	0	0	0	0	0
17106	仙灵手镯	1	8	1	2	60	2	1	1	507	0	2	33951	0	0	0	118	0	0	0	0	0	0
17107	御雷手镯	1	8	1	2	70	2	1	1	537	0	2	33951	0	0	0	154	0	0	0	0	0	0
17108	碧霞手镯	1	8	1	2	80	2	1	1	567	0	2	33951	0	0	0	200	0	0	0	0	0	0
17109	乾坤手镯	1	8	1	2	90	2	1	1	597	0	2	33951	0	0	0	259	0	0	0	0	0	0
17201	白羽手镯	1	8	1	3	10	2	1	1	351	0	2	33951	0	0	0	18	0	0	0	0	0	0
17202	苍狼手镯	1	8	1	3	20	2	1	1	387	0	2	33951	0	0	0	29	0	0	0	0	0	0
17203	飞豹手镯	1	8	1	3	30	2	1	1	417	0	2	33951	0	0	0	43	0	0	0	0	0	0
17204	猛虎手镯	1	8	1	3	40	2	1	1	447	0	2	33951	0	0	0	63	0	0	0	0	0	0
17205	神鹰手镯	1	8	1	3	50	2	1	1	477	0	2	33951	0	0	0	88	0	0	0	0	0	0
