557	2	3	1	57	3064
558	2	3	1	58	3245
559	2	3	1	59	3443
560	2	3	1	60	3647
561	2	3	1	61	3850
562	2	3	1	62	4054
563	2	3	1	63	4257
564	2	3	1	64	4461
565	2	3	1	65	4664
566	2	3	1	66	4868
567	2	3	1	67	5071
568	2	3	1	68	5275
569	2	3	1	69	5478
570	2	3	1	70	5682
571	2	3	1	71	5885
572	2	3	1	72	6089
573	2	3	1	73	6292
574	2	3	1	74	6496
575	2	3	1	75	6699
576	2	3	1	76	6903
577	2	3	1	77	7106
578	2	3	1	78	7310
579	2	3	1	79	7513
580	2	3	1	80	7717
581	2	3	1	81	7920
582	2	3	1	82	8124
583	2	3	1	83	8327
584	2	3	1	84	8531
585	2	3	1	85	8734
586	2	3	1	86	8938
587	2	3	1	87	9141
588	2	3	1	88	9345
589	2	3	1	89	9548
590	2	3	1	90	9752
591	2	3	1	91	9955
592	2	3	1	92	10159
593	2	3	1	93	10362
594	2	3	1	94	10566
595	2	3	1	95	10769
596	2	3	1	96	10973
597	2	3	1	97	11176
598	2	3	1	98	11380
599	2	3	1	99	11583
600	2	3	1	100	11787
601	3	1	1	1	24
602	3	1	1	2	25
603	3	1	1	3	28
604	3	1	1	4	29
605	3	1	1	5	31
606	3	1	1	6	34
607	3	1	1	7	36
608	3	1	1	8	38
609	3	1	1	9	41
610	3	1	1	10	43
611	3	1	1	11	47
612	3	1	1	12	49
613	3	1	1	13	52
614	3	1	1	14	55
615	3	1	1	15	59
616	3	1	1	16	61
617	3	1	1	17	65
618	3	1	1	18	68
619	3	1	1	19	73
620	3	1	1	20	78
621	3	1	1	21	82
622	3	1	1	22	86
623	3	1	1	23	92
624	3	1	1	24	97
625	3	1	1	25	103
626	3	1	1	26	109
627	3	1	1	27	116
628	3	1	1	28	122
629	3	1	1	29	131
630	3	1	1	30	138
631	3	1	1	31	146
632	3	1	1	32	155
633	3	1	1	33	164
634	3	1	1	34	174
635	3	1	1	35	185
636	3	1	1	36	196
637	3	1	1	37	208
638	3	1	1	38	221
639	3	1	1	39	234
640	3	1	1	40	247
641	3	1	1	41	263
642	3	1	1	42	278
643	3	1	1	43	295
644	3	1	1	44	313
645	3	1	1	45	332
646	3	1	1	46	352
647	3	1	1	47	373
648	3	1	1	48	395
649	3	1	1	49	419
650	3	1	1	50	444
651	3	1	1	51	470
652	3	1	1	52	499
653	3	1	1	53	529
654	3	1	1	54	560
655	3	1	1	55	594
656	3	1	1	56	630
657	3	1	1	57	668
658	3	1	1	58	708
659	3	1	1	59	751
660	3	1	1	60	796
661	3	1	1	61	840
662	3	1	1	62	884
663	3	1	1	63	929
664	3	1	1	64	973
665	3	1	1	65	1018
666	3	1	1	66	1062
667	3	1	1	67	1106
668	3	1	1	68	1151
669	3	1	1	69	1195
670	3	1	1	70	1240
671	3	1	1	71	1284
672	3	1	1	72	1328
673	3	1	1	73	1373
674	3	1	1	74	1417
675	3	1	1	75	1462
676	3	1	1	76	1506
677	3	1	1	77	1550
678	3	1	1	78	1595
679	3	1	1	79	1639
680	3	1	1	80	1684
681	3	1	1	81	1728
682	3	1	1	82	1772
683	3	1	1	83	1817
684	3	1	1	84	1861
685	3	1	1	85	1906
686	3	1	1	86	1950
687	3	1	1	87	1994
688	3	1	1	88	2039
689	3	1	1	89	2083
690	3	1	1	90	2128
691	3	1	1	91	2172
692	3	1	1	92	2216
693	3	1	1	93	2261
694	3	1	1	94	2305
695	3	1	1	95	2350
696	3	1	1	96	2394
697	3	1	1	97	2438
698	3	1	1	98	2483
699	3	1	1	99	2527
700	3	1	1	100	2572
701	3	2	1	1	48
702	3	2	1	2	50
703	3	2	1	3	55
704	3	2	1	4	58
705	3	2	1	5	62
706	3	2	1	6	67
707	3	2	1	7	72
708	3	2	1	8	77
709	3	2	1	9	82
710	3	2	1	10	86
711	3	2	1	11	94
712	3	2	1	12	98
713	3	2	1	13	103
714	3	2	1	14	110
715	3	2	1	15	118
716	3	2	1	16	122
717	3	2	1	17	130
718	3	2	1	18	137
719	3	2	1	19	146
720	3	2	1	20	156
721	3	2	1	21	163
722	3	2	1	22	173
723	3	2	1	23	185
724	3	2	1	24	194
725	3	2	1	25	206
726	3	2	1	26	218
727	3	2	1	27	233
728	3	2	1	28	245
729	3	2	1	29	262
730	3	2	1	30	276
731	3	2	1	31	293
732	3	2	1	32	310
733	3	2	1	33	329
734	3	2	1	34	348
735	3	2	1	35	370
736	3	2	1	36	391
737	3	2	1	37	415
738	3	2	1	38	442
739	3	2	1	39	468
740	3	2	1	40	494
741	3	2	1	41	526
742	3	2	1	42	557
743	3	2	1	43	590
744	3	2	1	44	626
745	3	2	1	45	665
746	3	2	1	46	703
747	3	2	1	47	746
748	3	2	1	48	790
749	3	2	1	49	838
750	3	2	1	50	888
751	3	2	1	51	941
752	3	2	1	52	998
753	3	2	1	53	1058
754	3	2	1	54	1121
755	3	2	1	55	1188
756	3	2	1	56	1260
757	3	2	1	57	1337
758	3	2	1	58	1416
759	3	2	1	59	1502
760	3	2	1	60	1591
761	3	2	1	61	1680
762	3	2	1	62	1769
763	3	2	1	63	1858
764	3	2	1	64	1946
765	3	2	1	65	2035
766	3	2	1	66	2124
767	3	2	1	67	2213
768	3	2	1	68	2302
769	3	2	1	69	2390
770	3	2	1	70	2479
771	3	2	1	71	2568
772	3	2	1	72	2657
773	3	2	1	73	2746
774	3	2	1	74	2834
775	3	2	1	75	2923
776	3	2	1	76	3012
777	3	2	1	77	3101
778	3	2	1	78	3190
779	3	2	1	79	3278
780	3	2	1	80	3367
781	3	2	1	81	3456
782	3	2	1	82	3545
783	3	2	1	83	3634
784	3	2	1	84	3722
785	3	2	1	85	3811
786	3	2	1	86	3900
787	3	2	1	87	3989
788	3	2	1	88	4078
789	3	2	1	89	4166
790	3	2	1	90	4255
791	3	2	1	91	4344
792	3	2	1	92	4433
793	3	2	1	93	4522
794	3	2	1	94	4610
795	3	2	1	95	4699
796	3	2	1	96	4788
797	3	2	1	97	4877
798	3	2	1	98	4966
799	3	2	1	99	5054
800	3	2	1	100	5143
801	3	3	1	1	120
802	3	3	1	2	126
803	3	3	1	3	138
804	3	3	1	4	144
805	3	3	1	5	156
806	3	3	1	6	168
807	3	3	1	7	180
808	3	3	1	8	192
809	3	3	1	9	204
810	3	3	1	10	216
811	3	3	1	11	234
812	3	3	1	12	246
813	3	3	1	13	258
814	3	3	1	14	276
815	3	3	1	15	294
816	3	3	1	16	306
817	3	3	1	17	324
818	3	3	1	18	342
819	3	3	1	19	366
820	3	3	1	20	390
821	3	3	1	21	408
822	3	3	1	22	432
823	3	3	1	23	462
824	3	3	1	24	486
825	3	3	1	25	516
826	3	3	1	26	546
827	3	3	1	27	582
828	3	3	1	28	612
829	3	3	1	29	654
830	3	3	1	30	690
831	3	3	1	31	732
832	3	3	1	32	774
833	3	3	1	33	822
834	3	3	1	34	870
835	3	3	1	35	924
836	3	3	1	36	978
837	3	3	1	37	1038
838	3	3	1	38	1104
839	3	3	1	39	1170
840	3	3	1	40	1236
841	3	3	1	41	1314
842	3	3	1	42	1392
843	3	3	1	43	1476
844	3	3	1	44	1566
845	3	3	1	45	1662
846	3	3	1	46	1758
847	3	3	1	47	1866
848	3	3	1	48	1974
849	3	3	1	49	2094
850	3	3	1	50	2220
851	3	3	1	51	2352
852	3	3	1	52	2496
853	3	3	1	53	2646
854	3	3	1	54	2802
855	3	3	1	55	2970
856	3	3	1	56	3150
857	3	3	1	57	3342
858	3	3	1	58	3540
859	3	3	1	59	3756
860	3	3	1	60	3978
861	3	3	1	61	4200
862	3	3	1	62	4422
863	3	3	1	63	4644
864	3	3	1	64	4866
865	3	3	1	65	5088
866	3	3	1	66	5310
867	3	3	1	67	5532
868	3	3	1	68	5754
869	3	3	1	69	5976
870	3	3	1	70	6198
871	3	3	1	71	6420
872	3	3	1	72	6642
873	3	3	1	73	6864
874	3	3	1	74	7086
875	3	3	1	75	7308
876	3	3	1	76	7530
877	3	3	1	77	7752
878	3	3	1	78	7974
879	3	3	1	79	8196
880	3	3	1	80	8418
881	3	3	1	81	8640
882	3	3	1	82	8862
883	3	3	1	83	9084
884	3	3	1	84	9306
885	3	3	1	85	9528
886	3	3	1	86	9750
887	3	3	1	87	9972
888	3	3	1	88	10194
889	3	3	1	89	10416
890	3	3	1	90	10638
891	3	3	1	91	10860
892	3	3	1	92	11082
893	3	3	1	93	11304
894	3	3	1	94	11526
895	3	3	1	95	11748
896	3	3	1	96	11970
897	3	3	1	97	12192
898	3	3	1	98	12414
899	3	3	1	99	12636
900	3	3	1	100	12858
901	4	1	1	1	26
902	4	1	1	2	27
903	4	1	1	3	30
904	4	1	1	4	31
905	4	1	1	5	34
906	4	1	1	6	36
907	4	1	1	7	39
908	4	1	1	8	42
909	4	1	1	9	44
910	4	1	1	10	47
911	4	1	1	11	51
912	4	1	1	12	53
913	4	1	1	13	56
914	4	1	1	14	60
915	4	1	1	15	64
916	4	1	1	16	66
917	4	1	1	17	70
918	4	1	1	18	74
919	4	1	1	19	79
920	4	1	1	20	85
921	4	1	1	21	88
922	4	1	1	22	94
923	4	1	1	23	100
924	4	1	1	24	105
925	4	1	1	25	112
926	4	1	1	26	118
927	4	1	1	27	126
928	4	1	1	28	133
929	4	1	1	29	142
930	4	1	1	30	150
931	4	1	1	31	159
932	4	1	1	32	168
933	4	1	1	33	178
934	4	1	1	34	189
935	4	1	1	35	200
936	4	1	1	36	212
937	4	1	1	37	225
938	4	1	1	38	239
939	4	1	1	39	254
940	4	1	1	40	268
941	4	1	1	41	285
942	4	1	1	42	302
943	4	1	1	43	320
944	4	1	1	44	339
945	4	1	1	45	360
946	4	1	1	46	381
947	4	1	1	47	404
948	4	1	1	48	428
949	4	1	1	49	454
950	4	1	1	50	481
951	4	1	1	51	510
952	4	1	1	52	541
953	4	1	1	53	573
954	4	1	1	54	607
955	4	1	1	55	644
956	4	1	1	56	683
957	4	1	1	57	724
958	4	1	1	58	767
959	4	1	1	59	814
960	4	1	1	60	862
961	4	1	1	61	910
962	4	1	1	62	958
963	4	1	1	63	1006
964	4	1	1	64	1054
965	4	1	1	65	1102
966	4	1	1	66	1151
967	4	1	1	67	1199
968	4	1	1	68	1247
969	4	1	1	69	1295
970	4	1	1	70	1343
971	4	1	1	71	1391
972	4	1	1	72	1439
973	4	1	1	73	1487
974	4	1	1	74	1535
975	4	1	1	75	1583
976	4	1	1	76	1632
977	4	1	1	77	1680
978	4	1	1	78	1728
979	4	1	1	79	1776
980	4	1	1	80	1824
981	4	1	1	81	1872
982	4	1	1	82	1920
983	4	1	1	83	1968
984	4	1	1	84	2016
985	4	1	1	85	2064
986	4	1	1	86	2113
987	4	1	1	87	2161
988	4	1	1	88	2209
989	4	1	1	89	2257
990	4	1	1	90	2305
991	4	1	1	91	2353
992	4	1	1	92	2401
993	4	1	1	93	2449
994	4	1	1	94	2497
995	4	1	1	95	2545
996	4	1	1	96	2594
997	4	1	1	97	2642
998	4	1	1	98	2690
999	4	1	1	99	2738
1000	4	1	1	100	2786
1001	4	2	1	1	52
1002	4	2	1	2	55
1003	4	2	1	3	60
1004	4	2	1	4	62
1005	4	2	1	5	68
1006	4	2	1	6	73
1007	4	2	1	7	78
1008	4	2	1	8	83
1009	4	2	1	9	88
1010	4	2	1	10	94
1011	4	2	1	11	101
1012	4	2	1	12	107
1013	4	2	1	13	112
1014	4	2	1	14	120
1015	4	2	1	15	127
1016	4	2	1	16	133
1017	4	2	1	17	140
1018	4	2	1	18	148
1019	4	2	1	19	159
1020	4	2	1	20	169
1021	4	2	1	21	177
1022	4	2	1	22	187
1023	4	2	1	23	200
1024	4	2	1	24	211
1025	4	2	1	25	224
1026	4	2	1	26	237
1027	4	2	1	27	252
1028	4	2	1	28	265
1029	4	2	1	29	283
1030	4	2	1	30	299
1031	4	2	1	31	317
1032	4	2	1	32	335
1033	4	2	1	33	356
1034	4	2	1	34	377
1035	4	2	1	35	400
1036	4	2	1	36	424
1037	4	2	1	37	450
1038	4	2	1	38	478
1039	4	2	1	39	507
1040	4	2	1	40	536
1041	4	2	1	41	569
1042	4	2	1	42	603
1043	4	2	1	43	640
1044	4	2	1	44	679
1045	4	2	1	45	720
1046	4	2	1	46	762
1047	4	2	1	47	809
1048	4	2	1	48	855
1049	4	2	1	49	907
1050	4	2	1	50	962
1051	4	2	1	51	1019
1052	4	2	1	52	1082
1053	4	2	1	53	1147
1054	4	2	1	54	1214
1055	4	2	1	55	1287
1056	4	2	1	56	1365
1057	4	2	1	57	1448
1058	4	2	1	58	1534
1059	4	2	1	59	1628
1060	4	2	1	60	1724
1061	4	2	1	61	1820
1062	4	2	1	62	1916
1063	4	2	1	63	2012
1064	4	2	1	64	2109
1065	4	2	1	65	2205
1066	4	2	1	66	2301
1067	4	2	1	67	2397
1068	4	2	1	68	2493
1069	4	2	1	69	2590
1070	4	2	1	70	2686
1071	4	2	1	71	2782
1072	4	2	1	72	2878
1073	4	2	1	73	2974
1074	4	2	1	74	3071
1075	4	2	1	75	3167
1076	4	2	1	76	3263
1077	4	2	1	77	3359
1078	4	2	1	78	3455
1079	4	2	1	79	3552
1080	4	2	1	80	3648
1081	4	2	1	81	3744
1082	4	2	1	82	3840
1083	4	2	1	83	3936
1084	4	2	1	84	4033
1085	4	2	1	85	4129
1086	4	2	1	86	4225
1087	4	2	1	87	4321
1088	4	2	1	88	4417
1089	4	2	1	89	4514
1090	4	2	1	90	4610
1091	4	2	1	91	4706
1092	4	2	1	92	4802
1093	4	2	1	93	4898
1094	4	2	1	94	4995
1095	4	2	1	95	5091
1096	4	2	1	96	5187
1097	4	2	1	97	5283
1098	4	2	1	98	5379
1099	4	2	1	99	5476
1100	4	2	1	100	5572
1101	4	3	1	1	130
1102	4	3	1	2	137
1103	4	3	1	3	150
1104	4	3	1	4	156
1105	4	3	1	5	169
1106	4	3	1	6	182
1107	4	3	1	7	195
1108	4	3	1	8	208
1109	4	3	1	9	221
1110	4	3	1	10	234
1111	4	3	1	11	254
1112	4	3	1	12	267
1113	4	3	1	13	280
1114	4	3	1	14	299
