310	龙纹减速抗性	0	0	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
311	龙纹定身攻击	0	0	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
312	龙纹定身抗性	0	0	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
313	龙纹战争	0	0	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
314	龙纹争斗	0	0	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
315	攻击符文	0	0	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
316	防御符文	0	0	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
317	暴击符文	0	0	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
318	抵挡符文	0	0	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
319	定身攻击符文	0	0	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
320	沉默攻击符文	0	0	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
321	减速攻击符文	0	0	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
322	眩晕攻击符文	0	0	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
323	定身抗性符文	0	0	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
324	沉默抗性符文	0	0	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
325	减速抗性符文	0	0	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
326	眩晕抗性符文	0	0	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
400	强身健体	0	0	0	4	0	0	0	0	2	0	0	0	1	0	0	1	0
401	凝神聚气	0	0	0	4	0	0	0	0	2	0	0	0	1	0	0	1	0
402	战神诀	0	0	0	4	0	0	0	0	2	0	0	0	1	0	0	1	0
403	法神诀	0	0	0	4	0	0	0	0	2	0	0	0	1	0	0	1	0
404	洞察先机	0	0	0	4	0	0	0	0	2	0	0	0	1	0	0	1	0
405	弱点识破	0	0	0	4	0	0	0	0	2	0	0	0	1	0	0	1	0
406	钢筋铁骨	0	0	0	4	0	0	0	0	2	0	0	0	1	0	0	1	0
407	不动如山	0	0	0	4	0	0	0	0	2	0	0	0	1	0	0	1	0
500	生命	0	0	0	7	0	0	0	0	2	0	0	0	1	0	0	1	0
501	攻击	0	0	0	7	0	0	0	0	2	0	0	0	1	0	0	1	0
502	防御	0	0	0	7	0	0	0	0	2	0	0	0	1	0	0	1	0
503	暴击	0	0	0	7	0	0	0	0	2	0	0	0	1	0	0	1	0
504	抵挡	0	0	0	7	0	0	0	0	2	0	0	0	1	0	0	1	0
505	命中	0	0	0	7	0	0	0	0	2	0	0	0	1	0	0	1	0
506	闪避	0	0	0	7	0	0	0	0	2	0	0	0	1	0	0	1	0
507	眩晕攻击	0	0	0	7	0	0	0	0	2	0	0	0	1	0	0	1	0
508	减速攻击	0	0	0	7	0	0	0	0	2	0	0	0	1	0	0	1	0
509	沉默攻击	0	0	0	7	0	0	0	0	2	0	0	0	1	0	0	1	0
510	定身攻击	0	0	0	7	0	0	0	0	2	0	0	0	1	0	0	1	0
511	眩晕抗性	0	0	0	7	0	0	0	0	2	0	0	0	1	0	0	1	0
512	减速抗性	0	0	0	7	0	0	0	0	2	0	0	0	1	0	0	1	0
513	沉默抗性	0	0	0	7	0	0	0	0	2	0	0	0	1	0	0	1	0
514	定身抗性	0	0	0	7	0	0	0	0	2	0	0	0	1	0	0	1	0
601	真红牢笼	0	1	0	1	0	0	0	0	2	4	10	0	2	1	9	1	0
602	翡翠牢笼	0	1	0	1	0	0	0	0	2	4	10	0	2	1	9	1	0
603	水晶牢笼	0	1	0	1	0	0	0	0	2	4	10	0	2	1	9	1	0
604	红龙普通攻击	0	2	0	0	0	0	0	0	2	1	0	0	2	1	2	2	1
605	蓝龙普通攻击	0	2	0	0	0	0	0	0	2	1	0	0	2	1	2	2	1
606	绿龙普通攻击	0	2	0	0	0	0	0	0	2	1	0	0	2	1	2	2	1
607	龙炎灼烧	0	2	0	1	0	0	0	0	2	1	0	0	2	1	2	2	0
608	极寒轰击	0	2	0	1	0	0	0	0	2	1	0	0	2	1	2	2	0
609	剧毒血脉	0	2	0	1	0	0	0	0	2	1	0	0	2	1	2	2	0
610	爆炎弹	0	2	0	1	0	0	0	0	2	1	0	0	2	1	9	2	0
611	冰焰弹	0	2	0	1	0	0	0	0	2	1	0	0	2	1	9	2	0
612	毒刺弹	0	2	0	1	0	0	0	0	2	1	0	0	2	1	9	2	0
1000	猛击	1	2	0	1	0	0	0	0	2	1	0	0	2	1	2	2	0
1001	重伤	1	2	0	1	0	0	0	0	2	1	0	0	2	1	2	2	0
1002	战神护体	1	1	0	1	0	0	0	0	2	1	0	0	1	0	0	1	0
1003	横扫千军	1	1	0	1	0	0	0	0	2	4	3	0	2	0	0	2	0
1004	冲锋	1	2	0	1	0	0	0	0	3	1	0	0	2	1	10	2	0
1005	致命打击	1	2	0	1	0	0	0	0	2	1	0	0	2	1	3	2	0
1007	猛击符文	1	4	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
1008	强化猛击	1	4	0	7	0	0	0	0	2	0	0	0	1	0	0	1	0
1009	重伤符文	1	4	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
1010	战神护体符文	1	4	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
1011	横扫千军符文	1	4	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
1012	冲锋符文	1	4	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
1013	致命打击符文	1	4	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
1014	强化横扫千军	1	4	0	7	0	0	0	0	2	0	0	0	1	0	0	1	0
1015	强化冲锋	1	4	0	7	0	0	0	0	2	0	0	0	1	0	0	1	0
1016	元神附体	1	0	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
1017	骁勇善战	1	0	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
1018	无畏	1	4	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
1019	英勇	1	4	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
1020	顽强	1	0	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
1021	龙族血统	1	0	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
1022	龙族之怒	1	0	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
1023	龙族之守	1	0	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
1100	冰符	2	2	0	1	0	0	0	0	2	1	0	0	2	1	9	2	0
1101	刺骨寒冰	2	2	0	1	0	0	0	0	2	1	0	0	2	1	9	2	0
1102	极寒裂冰	2	3	0	1	0	0	0	0	2	4	2	0	2	0	8	2	0
1103	魔能护体	2	1	0	1	0	0	0	0	2	0	0	0	1	0	0	1	0
1104	瞬移	2	3	0	1	0	0	0	0	1	1	0	0	1	1	20	1	0
1105	魔能冲击	2	3	0	1	0	0	0	0	2	4	3	0	2	0	8	2	0
1106	魔能护体符文	2	4	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
1107	冰符符文	2	4	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
1108	刺骨寒冰符文	2	4	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
1109	极寒裂冰符文	2	4	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
1110	瞬移符文	2	4	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
1111	魔能冲击符文	2	4	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
1112	强化冰符	2	4	0	7	0	0	0	0	2	0	0	0	1	0	0	1	0
1113	强化极寒裂冰	2	4	0	7	0	0	0	0	2	0	0	0	1	0	0	1	0
1114	强化瞬移	2	4	0	7	0	0	0	0	2	0	0	0	1	0	0	1	0
1115	灵动	2	0	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
1116	热血	2	4	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
1117	霜冻	2	4	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
1118	急冻	2	4	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
1119	冰盾	2	4	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
1120	冷酷	2	4	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
1121	魔能	2	4	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
1122	杀意	2	0	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
1300	心经	4	2	0	1	0	0	0	0	2	1	0	0	13	0	7	1	0
1301	观音念	4	2	0	1	0	0	0	0	2	1	0	0	2	0	7	2	1
1302	佛光普照	4	1	0	1	0	0	0	0	2	4	4	0	13	0	0	1	0
1303	大悲咒	4	1	0	1	0	0	0	0	2	0	0	0	13	0	0	1	0
1304	长行经	4	1	0	1	0	0	0	0	2	4	4	0	13	0	0	1	0
1305	法句经	4	1	0	1	0	0	0	0	2	4	4	0	13	0	0	1	0
1306	净化	4	4	0	1	0	0	0	0	2	0	4	0	12	0	0	1	0
1307	明悟	4	2	0	1	0	0	0	0	2	1	0	0	2	0	7	2	1
1308	达摩诀	4	2	0	1	0	0	0	0	2	1	0	0	13	0	7	1	0
1310	金刚经	4	1	0	1	0	0	0	0	2	1	0	0	1	1	1	1	0
1309	佛怒冲击	4	2	0	1	0	0	0	0	2	4	4	0	2	0	7	2	1
1311	易筋经	4	4	0	1	0	0	0	0	2	0	0	0	1	0	0	1	0
1312	洗髓经	4	4	0	1	0	0	0	0	2	0	0	0	1	0	0	1	0
1313	戒律	4	0	0	1	0	0	0	0	2	0	0	0	1	0	0	1	0
1314	慈悲	4	4	0	1	0	0	0	0	2	0	0	0	1	0	0	1	0
1315	佛法无边	4	4	0	1	0	0	0	0	2	0	0	0	13	0	0	1	0
1316	清新普善咒	4	1	0	1	0	0	0	0	2	1	0	0	4	0	0	1	0
1317	铜皮	4	4	0	1	0	0	0	0	2	0	0	0	1	0	0	1	0
1318	铁骨	4	0	0	1	0	0	0	0	2	0	0	0	1	0	0	1	0
1319	灭魂咒	4	2	0	1	0	0	0	0	2	1	0	0	2	0	9	2	0
1320	修罗	4	4	0	1	0	0	0	0	2	0	0	0	1	0	0	1	0
1321	罗刹	4	4	0	1	0	0	0	0	2	0	0	0	1	0	0	1	0
1322	七佛灭罪	4	2	0	1	0	0	0	0	2	1	0	0	1024	0	9	2	0
1323	咒	4	4	0	1	0	0	0	0	2	0	0	0	1	0	0	1	0
1324	灭	4	4	0	1	0	0	0	0	2	0	0	0	1	0	0	1	0
1200	急速箭	3	2	0	1	0	0	0	0	2	1	0	0	2	1	11	2	0
1201	淬毒箭	3	2	0	1	0	0	0	0	2	1	0	0	2	1	11	2	0
1202	箭雨	3	5	0	1	0	0	0	0	2	4	2	0	2	0	9	2	0
1203	疾行	3	1	0	1	0	0	0	0	2	0	0	0	1	0	0	1	0
1204	残影	3	1	0	1	0	0	0	0	2	0	0	0	1	0	0	1	0
1205	狙击	3	2	0	1	0	0	0	0	2	1	0	0	2	1	15	2	0
1206	急速箭符文	3	4	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
1207	淬毒箭符文	3	4	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
1208	箭雨符文	3	4	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
1209	疾行符文	3	4	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
1210	残影符文	3	4	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
1211	狙击符文	3	4	0	6	0	0	0	0	2	0	0	0	1	0	0	1	0
1212	强化急速箭	3	0	0	7	0	0	0	0	2	0	0	0	1	0	0	1	0
1213	强化箭雨	3	0	0	7	0	0	0	0	2	0	0	0	1	0	0	1	0
1214	强化疾行	3	0	0	7	0	0	0	0	2	0	0	0	1	0	0	1	0
1215	致残	3	4	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
1216	潜能	3	0	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
1217	屠戮	3	0	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
1218	猎杀	3	0	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
1219	神力	3	4	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
1220	警觉	3	0	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
1221	弓神	3	4	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
1222	刺客	3	0	0	8	0	0	0	0	2	0	0	0	1	0	0	1	0
3072	碾压	0	2	0	1	0	0	0	0	2	1	0	0	2	1	15	2	0
3073	野蛮冲撞	0	1	0	1	0	0	0	0	2	2	8	0	2	1	15	2	0
3074	践踏	0	1	0	1	0	0	0	0	2	4	5	0	2	1	15	2	0
3075	欲火麒麟-侵蚀	0	2	0	1	0	0	0	0	2	4	5	0	2	1	15	2	0
3076	灰烬	0	1	0	1	0	0	0	0	2	3	8	0	2	1	15	2	0
3077	死亡沼泽	0	2	0	1	0	0	0	0	2	1	0	0	2	1	15	2	0
3078	尸爆	0	1	0	1	0	0	0	0	2	4	5	0	2	1	15	2	0
3079	噩梦降临	0	2	0	1	0	0	0	0	2	0	0	0	2	1	15	2	0
3082	眩晕攻击	0	2	0	1	0	0	0	0	2	1	0	0	2	0	3	2	0
3083	虚弱	0	2	0	1	0	0	0	0	2	1	0	0	2	0	3	2	0
3084	瞬移	0	3	0	1	0	0	0	0	1	1	0	0	1	1	15	1	0
3085	治疗	0	1	0	1	0	0	0	0	1	1	0	0	1	1	15	1	0
3086	沉默	0	2	0	1	0	0	0	0	2	1	0	0	2	0	15	2	0
3087	破甲	0	2	0	1	0	0	0	0	2	1	0	0	2	0	3	2	0
3088	流血攻击	0	2	0	1	0	0	0	0	2	1	0	0	2	0	3	2	0
3089	麻痹攻击	0	2	0	1	0	0	0	0	2	1	0	0	2	0	3	2	0
3090	眩晕攻击	0	2	0	1	0	0	0	0	2	1	0	0	2	0	3	2	0
3091	瞬袭	0	2	0	1	0	0	0	0	2	1	0	0	2	1	9	2	1
3092	毁灭打击	0	2	0	1	0	0	0	0	2	1	0	0	2	0	3	2	0
3093	狂暴	0	1	0	1	0	0	0	0	2	1	0	0	1	1	15	1	0
3094	分裂	0	2	0	1	0	0	0	0	2	0	0	0	2	1	15	1	0
3095	黑暗风暴	0	2	0	1	0	0	0	0	2	4	4	0	2	1	15	2	0
3096	怒击	0	1	0	1	0	0	0	0	2	4	4	0	2	0	8	2	0
3097	虚弱	0	2	0	1	0	0	0	0	2	1	0	0	2	0	3	2	0
3098	重击	0	2	0	1	0	0	0	0	2	1	0	0	2	0	3	2	0
3099	牵引	0	2	0	1	0	0	0	0	2	1	0	0	2	1	9	2	1
3100	震怒	0	1	0	1	0	0	0	0	2	4	5	0	2	0	15	2	0
3101	治疗术	0	2	0	1	0	0	0	0	1	1	0	0	13	1	15	1	0
3102	激励	0	1	0	1	0	0	0	0	1	4	5	0	13	1	15	1	0
3103	斗志激昂	0	1	0	1	0	0	0	0	1	4	5	0	13	1	15	1	0
3104	腐蚀攻击	0	2	0	1	0	0	0	0	2	1	0	0	2	0	3	2	0
3105	践踏	0	1	0	1	0	0	0	0	2	4	5	0	2	0	3	2	0
3107	分身	0	2	0	1	0	0	0	0	2	0	0	0	2	1	15	1	0
3108	荆棘铠护盾	0	1	0	1	0	0	0	0	1	1	0	0	1	1	15	1	0
3109	残废	0	2	0	1	0	0	0	0	2	1	0	0	2	0	3	2	0
3110	重击	0	2	0	1	0	0	0	0	2	1	0	0	2	0	3	2	0
3111	末日	0	2	0	1	0	0	0	0	2	4	4	0	2	1	15	2	0
3112	冲锋	0	2	0	1	0	0	0	0	2	1	0	0	2	1	9	2	1
3113	五行-金	0	0	0	5	0	0	0	0	2	0	0	0	1	0	0	1	0
3114	五行-木	0	0	0	5	0	0	0	0	2	0	0	0	1	0	0	1	0
3115	五行-水	0	0	0	5	0	0	0	0	2	0	0	0	1	0	0	1	0
3116	五行-火	0	0	0	5	0	0	0	0	2	0	0	0	1	0	0	1	0
3117	五行-土	0	0	0	5	0	0	0	0	2	0	0	0	1	0	0	1	0
3118	黑暗冲击	0	1	0	1	0	0	0	0	2	4	99	0	2	0	0	2	0
3125	结界BOSS物理攻击	0	2	0	0	0	0	0	0	2	1	0	0	2	0	99	2	1
3144	试炼之魂攻击	0	2	0	0	0	0	0	0	2	1	0	0	2	0	1	2	1
3145	试炼神兵攻击	0	2	0	0	0	0	0	0	2	1	0	0	2	0	1	2	1
