100000012	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	55	0	0	0	0	0	0	0	0
101000012	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	55	0	0	0	0	0	0	0	0
100000013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0
101000013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102000013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0
100000014	0	0	0	0	0	45000	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0
101000014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102000014	0	0	0	0	0	45000	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0
100000015	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	60	0	0	0	0	0	0	0	0
101000015	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	60	0	0	0	0	0	0	0	0
100000016	0	0	0	0	0	24000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
101000016	0	0	0	0	0	24000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
100000017	0	0	0	0	38000	60000	23000	0	0	0	0	0	300	300	0	30	0	0	0	0	0	0	0	0	0	0
101000017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	20	20	0	0
102000017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0
103000017	0	0	0	0	38000	60000	23000	0	0	0	0	0	0	0	0	30	0	50	30	0	0	0	20	20	0	0
100000018	6	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0
100000019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	35	0	0	0	0	0	0	0
100000020	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0
101000020	0	0	0	0	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102000020	0	0	0	0	30000	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
100000021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	20	0	0	30	0	0	0	0
101000021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100000022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
101000022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102000022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100000023	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0
101000023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0
102000023	0	0	0	0	15000	0	0	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100000024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
100000025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0
101000025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0
100000026	0	0	0	0	12000	0	0	0	0	0	0	0	200	0	0	0	20	0	0	0	0	0	0	0	0	0
100000027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0
101000027	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0
100000028	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	20	0	0	0	0	0	0	0	0	0
101000028	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	20	0	0	0	0	0	0	0	0	0
100000029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	50	0	60	0
101000029	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	40	0	20	0	0	0	50	0	60	0
100000030	0	0	0	0	21000	21000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101000030	0	0	0	0	21000	21000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100000031	0	0	0	0	60000	60000	0	0	0	0	0	0	310	190	15	21	0	0	0	0	0	0	0	0	0	0
101000031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	20	20	0	0
102000031	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0
103000031	0	0	300	0	60000	0	0	60000	0	0	0	0	190	190	15	21	30	0	0	0	0	0	20	20	0	0
100000032	8	0	90	0	0	0	0	0	0	0	0	0	50	30	0	0	0	0	0	0	0	0	0	0	0	0
100000033	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100000034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101000034	0	0	0	0	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102000034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0
100000035	0	0	0	0	15000	0	0	15000	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
101000035	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0
102000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100000036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101000036	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
102000036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100000037	0	0	0	0	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100000038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0
100000039	0	0	0	0	0	0	0	0	0	0	0	0	200	200	0	0	0	0	0	0	0	0	0	0	0	0
101000039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102000039	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0
100000040	0	0	0	0	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100000041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0
100000042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	30	0	0	0	0	0	0	0
101000042	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0
102000042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0
100000043	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0
101000043	0	0	0	0	23000	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0
100000044	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100000045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
100000046	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0
101000046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102000046	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0
100000047	0	0	0	0	30000	0	0	0	0	0	0	0	200	0	0	0	20	0	0	0	0	0	0	0	0	0
101000047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102000047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100000048	0	0	0	0	23000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100000049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
100000050	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	20	0	0	0	20	0	0	0	0	0
101000050	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	30	30	0	0	0	0
102000050	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0
100000051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
101000051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
100000052	0	0	0	0	27000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100000053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
100000054	0	0	0	0	20000	0	0	20000	0	0	0	0	200	100	0	0	0	0	0	0	0	0	0	0	0	0
101000054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
102000054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
103000054	0	0	0	0	38000	30000	0	38000	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0
100000055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
101000055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
100000056	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	40	0	0	0	0	0	0	0	0	0
100000057	0	0	0	0	23000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100000058	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0
100000059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
100000060	0	0	0	0	60000	48000	0	60000	0	0	0	0	400	190	12	0	0	0	0	0	0	0	0	0	0	0
101000060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	20	20	0	0
102000060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	30	0	0	0	0
103000060	0	0	0	0	60000	48000	0	60000	0	0	0	0	400	190	12	0	30	0	30	0	0	30	20	20	0	0
100000061	0	0	0	0	20000	20000	0	0	0	0	0	0	200	100	12	21	0	0	0	0	0	0	0	0	0	0
101000061	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	20	0	0	0
102000061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103000061	0	0	0	0	38000	38000	0	0	0	0	0	0	0	200	0	9	0	0	20	0	0	0	20	0	0	0
100000062	0	0	0	0	0	8000	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0
101000062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102000062	0	0	0	0	0	8000	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0
100000063	0	0	0	0	20000	20000	20000	0	0	0	0	0	200	200	18	30	0	0	0	0	0	0	0	0	0	0
101000063	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	20	0	0
102000063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
103000063	0	0	0	0	23000	38000	15000	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0
100000064	0	0	0	0	70000	70000	70000	70000	0	0	0	0	0	0	0	0	30	30	30	0	0	0	0	0	0	0
100000065	0	0	0	0	70000	70000	70000	70000	0	0	0	0	0	0	0	0	30	30	30	0	0	0	0	0	0	0
100000066	0	0	0	0	70000	70000	70000	70000	0	0	0	0	0	0	0	0	30	50	30	0	0	0	0	0	0	0
100000067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100000068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101000068	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102000068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0
100000069	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0
101000069	0	0	0	0	15000	0	0	15000	0	0	0	0	0	0	0	0	0	0	10	0	0	20	0	0	0	0
102000069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100000070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101000070	0	0	0	0	30000	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0
102000070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100000071	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0
101000071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102000071	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0
100000072	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0
101000072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102000072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0
100000073	0	0	0	0	17000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
101000073	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0
100000074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	0	0	0	0	0	0	0	0
101000074	0	0	0	0	23000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
102000074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100000075	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	20	0	0	0	0	0	0	0
101000075	0	0	0	0	18000	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
100000076	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	20	0	0	0	0	0
101000076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	20	0	0	0	0
102000076	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0
100000077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0
101000077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100000078	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0
100000079	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0
100000080	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0
100000081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	20	0	0	0	30	30	0	0
100000082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	30	30	0	0	0	45	45	0	0
100000083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	70	70	0	0	0	70	70	0	0
100000084	0	0	0	0	5000	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101000084	0	0	0	0	5000	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100000085	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	15	0	0	0	0	0	0	0	0	0
101000085	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	15	0	0	0	0	0	0	0	0	0
100000086	0	0	0	0	8000	8000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101000086	0	0	0	0	8000	8000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100000087	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	15	0	0	0	0	0	0	0	0	0
101000087	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	15	0	0	0	0	0	0	0	0	0
100000088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0
101000088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0
100000089	0	0	0	0	0	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101000089	0	0	0	0	0	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100000090	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	35	0	0	0	0	0	0	0	0
101000090	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	35	0	0	0	0	0	0	0	0
100000091	0	0	0	0	0	14000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101000091	0	0	0	0	0	14000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100000092	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	40	0	0	0	0	0	0	0	0
101000092	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	40	0	0	0	0	0	0	0	0
100000093	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	45	0	0	0	0	0	0	0	0
101000093	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	45	0	0	0	0	0	0	0	0
100000094	0	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
101000094	0	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
100000095	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	20	0	0	0	0	0	0	0	0	0
101000095	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	20	0	0	0	0	0	0	0	0	0
100000096	0	0	0	0	12000	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101000096	0	0	0	0	12000	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100000097	0	0	0	0	16000	16000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101000097	0	0	0	0	16000	16000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100000098	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	20	0	0	0	0	0	0	0	0	0
101000098	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	20	0	0	0	0	0	0	0	0	0
110001115	0	0	0	4640	0	22000	53000	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0
110001116	0	0	0	4640	0	22000	53000	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0
110001117	0	0	0	4640	0	22000	53000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0
110001118	0	0	0	4640	0	22000	53000	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0
110001119	0	0	0	4640	0	22000	53000	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0
110001120	0	0	0	4640	0	22000	53000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0
110001121	0	0	0	2800	0	13000	33000	0	0	0	0	0	140	0	0	0	0	100	0	0	0	0	0	0	0	0
110001122	0	0	0	1776	14000	0	0	34000	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0
110001123	0	0	0	1120	19000	19000	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0
110001124	0	0	280	0	0	12000	12000	0	0	0	0	0	60	0	0	0	0	100	0	0	0	0	0	0	0	0
110001125	0	0	420	0	0	16000	16000	0	100	50	-50	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0
110001126	0	0	350	0	0	16000	16000	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0
110001127	0	0	210	0	0	9000	9000	0	0	0	0	0	0	0	0	0	0	100	50	0	0	0	0	0	0	0
110001128	0	0	140	0	0	9000	9000	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0
110001129	0	0	0	2800	0	13000	33000	0	0	0	0	0	140	0	0	0	0	0	30	0	0	0	0	0	0	0
110001130	0	0	0	1776	14000	0	0	34000	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0
110001131	0	0	0	1120	19000	19000	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0
110001132	0	0	280	0	0	12000	12000	0	0	0	0	0	60	0	0	0	0	0	30	0	0	0	0	0	0	0
110001133	0	0	420	0	0	16000	16000	0	100	50	-50	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0
110001134	0	0	350	0	0	16000	16000	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0
110001135	0	0	210	0	0	9000	9000	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0
110001136	0	0	140	0	0	9000	9000	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0
110001137	0	0	0	2800	0	13000	33000	0	0	0	0	0	140	0	0	0	50	0	0	0	0	0	0	0	0	0
110001138	0	0	0	1776	14000	0	0	34000	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0
110001139	0	0	0	1120	19000	19000	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0
110001140	0	0	280	0	0	12000	12000	0	0	0	0	0	60	0	0	0	50	0	0	0	0	0	0	0	0	0
110001141	0	0	420	0	0	16000	16000	0	100	50	-50	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0
110001142	0	0	350	0	0	16000	16000	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0
110001143	0	0	210	0	0	9000	9000	0	0	0	0	0	0	0	0	0	50	0	50	0	0	0	0	0	0	0
110001144	0	0	140	0	0	9000	9000	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0
110001145	350	263	500	500	100000	100000	100000	100000	200	100	-100	100	120	120	20	20	50	-20	20	0	20	20	20	20	20	0
110001146	273	230	0	0	21000	0	0	0	0	0	-100	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
110001147	277	350	0	0	0	21000	0	0	0	0	100	100	0	150	0	0	0	20	0	0	0	0	0	0	0	0
110001148	0	0	0	0	10000	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	50	0	0	0	0	0
110001149	0	0	0	0	0	10000	0	0	0	0	0	0	100	0	0	0	0	50	0	0	0	0	0	0	0	0
110001150	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
110001151	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0
110001152	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	10	0	0	100	0	0	0	0	0	0	0
110001153	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	10	0	50	0	0	0	0	0	0	0	0	0
110001154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0
110001155	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	0	0	0	0	0	0	0	0
110001156	0	0	120	120	0	0	15000	0	0	0	0	0	100	0	0	0	0	0	0	0	0	10	0	0	0	0
110001157	0	0	101	108	0	0	0	0	0	0	0	0	0	99	0	18	0	0	0	0	0	0	0	0	0	0
