8048	8	133250001	13	600000064	240	0	0	1	1	1	1	0	0
8049	8	133251001	13	600000064	220	0	0	1	1	1	1	0	0
8050	8	133252001	13	600000064	200	0	0	1	1	1	1	0	0
8051	8	133253001	13	600000064	160	0	0	1	1	1	1	0	0
8052	8	133254001	13	600000064	180	0	0	1	1	1	1	0	0
8053	8	134250002	13	600000064	500	0	0	1	1	1	1	0	0
8054	8	134251001	13	600000064	450	0	0	1	1	1	1	0	0
8055	8	134252002	13	600000064	400	0	0	1	1	1	1	0	0
8056	8	134253001	13	600000064	300	0	0	1	1	1	1	0	0
8057	8	134254001	13	600000064	350	0	0	1	1	1	1	0	0
8058	8	135450002	13	600000064	1500	0	0	1	1	1	1	0	0
8059	8	135451002	13	600000064	1350	0	0	1	1	1	1	0	0
8060	8	135452002	13	600000064	1200	0	0	1	1	1	1	0	0
8061	8	135453002	13	600000064	900	0	0	1	1	1	1	0	0
8062	8	135454002	13	600000064	1050	0	0	1	1	1	1	0	0
8063	8	132240001	13	600000064	120	0	0	1	1	1	1	0	0
8064	8	132241001	13	600000064	110	0	0	1	1	1	1	0	0
8065	8	132242002	13	600000064	100	0	0	1	1	1	1	0	0
8066	8	132243001	13	600000064	80	0	0	1	1	1	1	0	0
8067	8	132244001	13	600000064	90	0	0	1	1	1	1	0	0
8068	8	133240002	13	600000064	240	0	0	1	1	1	1	0	0
8069	8	133241003	13	600000064	220	0	0	1	1	1	1	0	0
8070	8	133242003	13	600000064	200	0	0	1	1	1	1	0	0
8071	8	133243003	13	600000064	160	0	0	1	1	1	1	0	0
8072	8	133244002	13	600000064	180	0	0	1	1	1	1	0	0
8073	8	134240002	13	600000064	500	0	0	1	1	1	1	0	0
8074	8	134241001	13	600000064	450	0	0	1	1	1	1	0	0
8075	8	134242001	13	600000064	400	0	0	1	1	1	1	0	0
8076	8	134243002	13	600000064	300	0	0	1	1	1	1	0	0
8077	8	134244002	13	600000064	350	0	0	1	1	1	1	0	0
8078	8	135440003	13	600000064	1500	0	0	1	1	1	1	0	0
8079	8	135441004	13	600000064	1350	0	0	1	1	1	1	0	0
8080	8	135442004	13	600000064	1200	0	0	1	1	1	1	0	0
8081	8	135443004	13	600000064	900	0	0	1	1	1	1	0	0
8082	8	135444004	13	600000064	1050	0	0	1	1	1	1	0	0
9001	9	165411001	2	300000501	3000	0	0	1	0	1	1	0	0
9002	9	165071001	3	300000501	1500	0	0	1	0	1	1	0	0
9003	9	165074001	3	300000501	1500	0	0	1	0	1	1	0	0
9004	9	165415001	2	300000501	3000	0	0	1	0	1	1	0	0
9005	9	165417001	2	300000501	3000	0	0	1	0	1	1	0	0
9006	9	165051001	3	300000501	1500	0	0	1	0	1	1	0	0
9007	9	165054001	3	300000501	1500	0	0	1	0	1	1	0	0
9008	9	165421001	2	300000501	3000	0	0	1	0	1	1	0	0
9009	9	165041001	3	300000501	1500	0	0	1	0	1	1	0	0
9010	9	165044001	3	300000501	1500	0	0	1	0	1	1	0	0
9050	9	163510001	2	300000501	100	0	0	1	0	1	1	0	0
9053	9	163511001	2	300000501	100	0	0	1	0	1	1	0	0
9054	9	164511001	2	300000501	300	0	0	1	0	1	1	0	0
9056	9	163515001	2	300000501	100	0	0	1	0	1	1	0	0
9058	9	163517001	2	300000501	100	0	0	1	0	1	1	0	0
9059	9	162020001	2	300000501	100	0	0	1	0	1	1	0	0
9060	9	164415001	2	300000501	300	0	0	1	0	1	1	0	0
10001	10	360000002	1	600000002	200	0	0	5	1	1	1	0	0
