200000316	+10强化券(30%)	3	33	0	0	5	0		0	1	1	0	0	0	600000007	1	0	0	0	99				200000			1	0				0	
200000317	+13强化券(100%)	3	33	0	0	5	0		0	1	2	0	0	0	600000007	1	0	0	0	99				200000			1	0				0	
200000318	+10强化券(30%)	3	33	0	0	5	0		0	1	2	0	0	0	600000007	1	0	0	259200	1				200000			1	0				0	
200000319	+10强化券(50%)	3	33	0	0	5	0		0	1	2	0	0	0	600000007	1	0	0	259200	1				200000			1	0				0	
200000320	+10强化券(80%)	3	33	0	0	5	0		0	1	2	0	0	0	600000007	1	0	0	259200	1				200000			1	0				0	
200000321	+10强化券(100%)	3	33	0	0	5	0		0	1	2	0	0	0	600000007	1	0	0	259200	1				200000			1	0				0	
200000322	+12强化券(100%)	3	33	0	0	5	0		0	1	2	0	0	0	600000007	1	0	0	0	99				200000			1	0				0	
200000323	+9强化券(30%)	3	33	0	0	3	0		0	1	1	0	0	0	600000007	1	0	0	0	99				100000			1	0				0	
200000324	+8强化券(30%)	3	33	0	0	3	0		0	1	1	0	0	0	600000007	1	0	0	0	99				100000			1	0				0	
200001001	蕾米的祝福	2	52	401	0	3	1		0	1	2	0	0	0	600000007	1	1	5	0	999	610501		1	1			0	0				0	
200001002	高级恢复药剂	2	52	401	0	2	1		0	1	2	0	0	0	600000007	1	1	10	0	999	610502		1	1			0	0		1		0	
200001003	超级恢复药剂	2	52	401	0	3	1		0	1	2	0	0	0	600000007	1	1	10	0	9999	610503		1	1			0	0		1		0	
200001004	蕾米的援助	2	52	401	0	3	1		0	1	2	0	0	0	600000007	1	1	10	0	999	610504		1	1			0	0				0	
200002001	经验药剂	2	20	0	0	1	1		0	1	2	0	0	0	600000007	1	2	300	0	9999	610101		1	1		610101|610102	0	0		1		0	
200002003	高级经验药剂	2	20	0	0	3	1		0	1	2	0	0	0	600000007	1	2	300	0	9999	610102		1	1		610101|610102	0	0		1		0	
200003001	暴击药剂	2	20	0	0	1	1		0	1	2	0	0	0	600000007	1	3	0	0	999	610601		1	1		610601|610602|610603	0	0				0	
200003002	高级暴击药剂	2	20	0	0	2	1		0	1	2	0	0	0	600000007	1	3	0	0	9999	610602		1	1		610601|610602|610603	0	0		1		0	
200003003	超级暴击药剂	2	20	0	0	3	1		0	1	2	0	0	0	600000007	1	3	0	0	9999	610603		1	1		610601|610602|610603	0	0		1		0	
200004001	闪避药剂	2	20	0	0	1	1		0	1	2	0	0	0	600000007	1	4	0	0	999	610701		1	1		610701|610702|610703	0	0				0	
200004002	高级迅捷药剂	2	20	0	0	2	1		0	1	2	0	0	0	600000007	1	4	0	0	9999	610702		1	1		610701|610702|610703	0	0		1		0	
200004003	超级迅捷药剂	2	20	0	0	3	1		0	1	2	0	0	0	600000007	1	4	0	0	9999	610703		1	1		610701|610702|610703	0	0		1		0	
200005001	攻击药剂	2	20	0	0	1	1		0	1	2	0	0	0	600000007	1	5	0	0	999	610801		1	1		610801|610802|610803	0	0				0	
200005002	高级攻击药剂	2	20	0	0	2	1		0	1	2	0	0	0	600000007	1	5	0	0	9999	610802		1	1		610801|610802|610803	0	0		1		0	
200005003	超级攻击药剂	2	20	0	0	3	1		0	1	2	0	0	0	600000007	1	5	0	0	9999	610803		1	1		610801|610802|610803	0	0		1		0	
200006001	生命药剂	2	20	0	0	1	1		0	1	2	0	0	0	600000007	1	6	0	0	999	610901		1	1		610901|610902|610903	0	0				0	
200006002	高级生命药剂	2	20	0	0	2	1		0	1	2	0	0	0	600000007	1	6	0	0	9999	610902		1	1		610901|610902|610903	0	0		1		0	
200006003	超级生命药剂	2	20	0	0	3	1		0	1	2	0	0	0	600000007	1	6	0	0	9999	610903		1	1		610901|610902|610903	0	0		1		0	
200009001	金币加成药剂	2	20	0	0	2	1		0	1	2	0	0	0	600000007	1	9	0	0	9999	610201		1	1		610201|610201	0	0		1		0	
200010001	任务掉落药剂	2	20	0	0	2	1		0	1	2	0	0	0	600000007	1	10	120	0	9999	610302		1	1		610301|610302	0	0		1		0	
200011001	神器掉落药剂	2	20	0	0	2	1		0	1	2	0	0	0	600000007	1	11	300	0	9999	610402		1	1		610401|610402	0	0		1		0	
200012001	入门回血药剂	2	50	401	0	2	1		0	1	1	0	0	0	600000007	4	12	10	0	999	611001		1	40			0	0		0		0	
200012002	普通回血药剂	2	50	401	0	2	15		0	1	1	0	0	0	600000007	8	12	10	0	999	611002		1	80			0	0		0		0	
200012003	熟练回血药剂	2	50	401	0	2	25		0	1	1	0	0	0	600000007	24	12	10	0	999	611003		1	240			0	0		0		0	
200012004	专家回血药剂	2	50	401	0	2	35		0	1	1	0	0	0	600000007	32	12	10	0	999	611004		1	320			0	0		0		0	
200012005	达人回血药剂	2	50	401	0	2	45		0	1	1	0	0	0	600000007	40	12	10	0	999	611005		1	400			0	0		0		0	
200012006	大师回血药剂	2	50	401	0	2	55		0	1	1	0	0	0	600000007	120	12	10	0	999	611006		1	1200			0	0		0		0	
200013001	入门回蓝药剂	2	51	401	0	2	1		0	1	1	0	0	0	600000007	4	13	10	0	999	611101		1	40			0	0		0		0	
200013002	普通回蓝药剂	2	51	401	0	2	15		0	1	1	0	0	0	600000007	8	13	10	0	999	611102		1	80			0	0		0		0	
200013003	熟练回蓝药剂	2	51	401	0	2	25		0	1	1	0	0	0	600000007	24	13	10	0	999	611103		1	240			0	0		0		0	
200013004	专家回蓝药剂	2	51	401	0	2	35		0	1	1	0	0	0	600000007	32	13	10	0	999	611104		1	320			0	0		0		0	
200013005	达人回蓝药剂	2	51	401	0	2	45		0	1	1	0	0	0	600000007	40	13	10	0	999	611105		1	400			0	0		0		0	
200013006	大师回蓝药剂	2	51	401	0	2	55		0	1	1	0	0	0	600000007	120	13	10	0	999	611106		1	1200			0	0		0		0	
200050001	初级红色能量石	7	0	0	0	1	1		0	1	2	0	0	0	600000007	1			0	9999							0	0		1		0	
200050002	中级红色能量石	7	0	0	0	2	1		0	1	2	0	0	0	600000007	1			0	9999							0	0		1		0	
200050003	高级红色能量石	7	0	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0		1		0	
200050004	特级红色能量石	7	0	0	0	5	1		0	1	2	0	0	0	600000007	1			0	9999							0	0		1		0	
200050005	初级绿色能量石	7	0	0	0	1	1		0	1	2	0	0	0	600000007	1			0	9999							0	0		1		0	
200050006	中级绿色能量石	7	0	0	0	2	1		0	1	2	0	0	0	600000007	1			0	9999							0	0		1		0	
200050007	高级绿色能量石	7	0	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0		1		0	
200050008	特级绿色能量石	7	0	0	0	5	1		0	1	2	0	0	0	600000007	1			0	9999							0	0		1		0	
200050009	初级黄色能量石	7	0	0	0	1	1		0	1	2	0	0	0	600000007	1			0	9999							0	0		1		0	
200050010	中级黄色能量石	7	0	0	0	2	1		0	1	2	0	0	0	600000007	1			0	9999							0	0		1		0	
200050011	高级黄色能量石	7	0	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0		1		0	
200050012	特级黄色能量石	7	0	0	0	5	1		0	1	2	0	0	0	600000007	1			0	9999							0	0		1		0	
200050013	初级蓝色能量石	7	0	0	0	1	1		0	1	2	0	0	0	600000007	1			0	9999							0	0		1		0	
200050014	中级蓝色能量石	7	0	0	0	2	1		0	1	2	0	0	0	600000007	1			0	9999							0	0		1		0	
200050015	高级蓝色能量石	7	0	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0		1		0	
200050016	特级蓝色能量石	7	0	0	0	5	1		0	1	2	0	0	0	600000007	1			0	9999							0	0		1		0	
200050017	初级黑色能量石	7	0	0	0	1	1		0	1	2	0	0	0	600000007	1			0	9999							0	0		1		0	
200050018	中级黑色能量石	7	0	0	0	2	1		0	1	2	0	0	0	600000007	1			0	9999							0	0		1		0	
200050019	高级黑色能量石	7	0	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0		1		0	
200050020	特级黑色能量石	7	0	0	0	5	1		0	1	2	0	0	0	600000007	1			0	9999							0	0		1		0	
200050021	初级能量石	3	32	0	0	1	0		0	1	2	0	0	0	600000007	1			0	999							0	0		1		0	
200050022	中级能量石	3	32	0	0	2	0		0	1	2	0	0	0	600000007	1			0	999							0	0		1		0	
200050023	高级能量石	3	32	0	0	3	0		0	1	2	0	0	0	600000007	1			0	999							0	0		1		0	
200050024	特级能量石	3	32	0	0	5	0		0	1	2	0	0	0	600000007	1			0	999							0	0		1		0	
200100001	民兵团剑士	3	0	0	0	2	0		1	0	2	0	0	0	600000007	-1			0	1							0	0		1		0	
200100002	见习神枪手	3	0	0	0	2	0		1	0	2	0	0	0	600000007	-1			0	1							0	0		1		0	
200100003	德米安	3	0	0	0	3	0		1	0	2	0	0	0	600000007	-1			0	1							0	0		1		0	
200100004	疾风射手	3	0	0	0	3	0		1	0	2	0	0	0	600000007	-1			0	1							0	0		1		0	
200100005	阿甘左	3	0	0	0	5	0		1	0	2	0	0	0	600000007	-1			0	1							0	0		1		0	
200100006	迈克	3	0	0	0	5	0		1	0	2	0	0	0	600000007	-1			0	1							0	0		1		0	
200100007	守护之贝利	3	0	0	0	5	0		1	0	2	0	0	0	600000007	-1			0	1							0	0		1		0	
200100008	暗之芙依拉	3	0	0	0	3	0		1	0	2	0	0	0	600000007	-1			0	1							0	0		1		0	
300001001	民兵团剑士碎片	3	24	0	0	2	0		0	1	2	0	0	0	300001101	10			0	999							0	0		1		0	
300001002	见习神枪手碎片	3	24	0	0	2	0		0	1	2	0	0	0	300001101	10			0	999							0	0		1		0	
300001003	德米安碎片	3	24	0	0	3	0		0	1	2	0	0	0	300001101	60			0	999							0	0		1		0	
300001004	疾风射手碎片	3	24	0	0	3	0		0	1	2	0	0	0	300001101	60			0	999							0	0		1		0	
300001005	阿甘左碎片	3	24	0	0	5	0		0	1	2	0	0	0	300001101	300			0	999							0	0		1		0	
300001006	迈克碎片	3	24	0	0	5	0		0	1	2	0	0	0	300001101	300			0	999							0	0		1		0	
300001007	守护之贝利碎片	3	24	0	0	5	0		0	1	2	0	0	0	300001101	300			0	999							0	0		1		0	
300001008	暗之芙依拉碎片	3	24	0	0	3	0		0	1	2	0	0	0	300001101	60			0	999							0	0		1		0	
300001101	勇者之魂	6	22	0	0	2	1		0	1	2	0	0	0	600000007	1			0	9999							0	0		1		0	
360000001	帝王印章	3	0	0	0	3	0		0	1	2	0	0	0	600000007	1000			0	9999							0	0				0	
350000001	王铠碎片	3	0	0	0	3	0		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
360000002	精炼的破空石	3	0	0	0	3	0		0	1	2	0	0	0	600000007	1000			0	9999							0	0				0	
350000002	破空石碎片	3	0	0	0	3	0		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
200110001	黄金蜜蜡	3	0	0	0	3	0		0	1	2	0	0	0	600000007	1			0	999							0	0				0	
200110002	装备品级调整箱	3	0	0	0	3	0		0	1	2	0	0	0	600000007	1			0	999							0	0				0	
200110003	时装合成器	3	0	0	0	3	0		0	1	2	0	0	0	600000007	1			0	999							0	0				0	
210000901	牛头兵	2	25	0	0	1	1		0	1	1	0	0	0	600000007	1			0	9999				3000			0	0				0	
210000902	哥布林投掷兵	2	25	0	0	1	1		0	1	1	0	0	0	600000007	1			0	9999				3000			0	0				0	
210000903	猫妖	2	25	0	0	1	1		0	1	1	0	0	0	600000007	1			0	9999				3000			0	0				0	
210000904	泥土巨人	2	25	0	0	1	1		0	1	1	0	0	0	600000007	1			0	9999				3000			0	0				0	
210000905	冰蛇	2	25	0	0	1	1		0	1	1	0	0	0	600000007	1			0	9999				3000			0	0				0	
210000906	GBL教信徒	2	25	0	0	1	1		0	1	1	0	0	0	600000007	1			0	9999				3000			0	0				0	
210000907	章鱼怪	2	25	0	0	1	1		0	1	1	0	0	0	600000007	1			0	9999				3000			0	0				0	
210000908	牛头兵（绑）	2	25	0	0	1	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
210000909	哥布林投掷兵（绑）	2	25	0	0	1	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
210000910	猫妖（绑）	2	25	0	0	1	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
210000911	泥土巨人（绑）	2	25	0	0	1	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
210000912	冰蛇（绑）	2	25	0	0	1	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
210000913	GBL教信徒（绑）	2	25	0	0	1	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
210000914	章鱼怪（绑）	2	25	0	0	1	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
220000901	牛头前锋	2	25	0	0	2	1		0	1	1	0	0	0	600000007	1			0	9999				9000			0	0				0	
220000902	斧之驱逐者	2	25	0	0	2	1		0	1	1	0	0	0	600000007	1			0	9999				9000			0	0				0	
220000903	落雷凯诺	2	25	0	0	2	1		0	1	1	0	0	0	600000007	1			0	9999				9000			0	0				0	
220000904	毒变猫妖	2	25	0	0	2	1		0	1	1	0	0	0	600000007	1			0	9999				9000			0	0				0	
220000905	石头巨人	2	25	0	0	2	1		0	1	1	0	0	0	600000007	1			0	9999				9000			0	0				0	
220000906	树精	2	25	0	0	2	1		0	1	1	0	0	0	600000007	1			0	9999				9000			0	0				0	
220000907	精巧型玩具士兵	2	25	0	0	2	1		0	1	1	0	0	0	600000007	1			0	9999				9000			0	0				0	
220000908	狂暴型玩具士兵	2	25	0	0	2	1		0	1	1	0	0	0	600000007	1			0	9999				9000			0	0				0	
220000909	银色翼龙	2	25	0	0	2	1		0	1	1	0	0	0	600000007	1			0	9999				9000			0	0				0	
220000910	石头人形师	2	25	0	0	2	1		0	1	1	0	0	0	600000007	1			0	9999				9000			0	0				0	
220000911	冰霜克拉赫	2	25	0	0	2	1		0	1	1	0	0	0	600000007	1			0	9999				9000			0	0				0	
220000912	复活的女信徒	2	25	0	0	2	1		0	1	1	0	0	0	600000007	1			0	9999				9000			0	0				0	
220000913	蓝章鱼	2	25	0	0	2	1		0	1	1	0	0	0	600000007	1			0	9999				9000			0	0				0	
220000914	怪吼的玩具士兵	2	25	0	0	2	1		0	1	1	0	0	0	600000007	1			0	9999				9000			0	0				0	
220000915	落雷型玩具士兵	2	25	0	0	2	1		0	1	1	0	0	0	600000007	1			0	9999				9000			0	0				0	
220000916	牛头前锋（绑）	2	25	0	0	2	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
220000917	斧之驱逐者（绑）	2	25	0	0	2	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
220000918	落雷凯诺（绑）	2	25	0	0	2	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
220000919	毒变猫妖（绑）	2	25	0	0	2	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
220000920	石头巨人（绑）	2	25	0	0	2	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
220000921	树精（绑）	2	25	0	0	2	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
220000922	精巧型玩具士兵（绑）	2	25	0	0	2	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
220000923	狂暴型玩具士兵（绑）	2	25	0	0	2	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
220000924	银色翼龙（绑）	2	25	0	0	2	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
220000925	石头人形师（绑）	2	25	0	0	2	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
220000926	冰霜克拉赫（绑）	2	25	0	0	2	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
220000927	复活的女信徒（绑）	2	25	0	0	2	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
220000928	蓝章鱼（绑）	2	25	0	0	2	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
220000929	怪吼的玩具士兵（绑）	2	25	0	0	2	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
220000930	落雷型玩具士兵（绑）	2	25	0	0	2	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000901	牛头统帅	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000902	牛头王乌萨塔	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000903	牛头械王	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000904	雷环休斯	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000905	冰霜哥布林	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000906	疯狂伊凡上校	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000907	大将伊埃	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000908	园丁鲁尔	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000909	毒猫王	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000910	倔强的哈尼克	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000911	青铜巨人	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000912	钢铁巨人	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000913	黄金妖使普拉塔尼	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000914	树魔	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000915	巨树守护者罗丁	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000916	暗王	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000917	钢铁人偶师	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000918	征服者刀葛	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000919	寒冰人形师杜莎	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000920	火焰龙息塞仑	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000921	GBL教大祭司	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000922	GBL教大主教	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000923	审判者马塞尔	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000924	小八爪	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000925	巨型黑章鱼	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000926	野兔战士艾穆利	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000927	恶魔布兰兹	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000928	寒冰虎	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000929	狂暴型玩具兵长	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000930	落雷型玩具兵长	2	25	0	0	3	1		0	1	1	0	0	0	600000007	1			0	9999				30000			0	0				0	
230000931	牛头统帅（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000932	牛头王乌萨塔（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000933	牛头械王（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000934	雷环休斯（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000935	冰霜哥布林（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000936	疯狂伊凡上校（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000937	大将伊埃（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000938	园丁鲁尔（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000939	毒猫王（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000940	倔强的哈尼克（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000941	青铜巨人（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000942	钢铁巨人（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000943	黄金妖使普拉塔尼（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000944	树魔（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000945	巨树守护者罗丁（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000946	暗王（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000947	钢铁人偶师（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000948	征服者刀葛（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000949	寒冰人形师杜莎（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000950	火焰龙息塞仑（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000951	GBL教大祭司（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000952	GBL教大主教（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000953	审判者马塞尔（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000954	小八爪（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000955	巨型黑章鱼（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000956	野兔战士艾穆利（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000957	恶魔布兰兹（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000958	寒冰虎（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000959	狂暴型玩具兵长（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
230000960	落雷型玩具兵长（绑）	2	25	0	0	3	1		0	1	2	0	0	0	600000007	1			0	9999							0	0				0	
240000901	瓦伽	2	25	0	0	5	1		0	1	2	0	0	0	600000007	1			0	9999							1	0				0	
240000902	伊伽贝拉	2	25	0	0	5	1		0	1	2	0	0	0	600000007	1			0	9999							1	0				0	
240000903	图卢斯族长	2	25	0	0	5	1		0	1	2	0	0	0	600000007	1			0	9999							1	0				0	
240000904	查理	2	25	0	0	5	1		0	1	2	0	0	0	600000007	1			0	9999							1	0				0	
240000905	查理计划科学家	2	25	0	0	5	1		0	1	2	0	0	0	600000007	1			0	9999							1	0				0	
240000906	冰龙斯卡斯	2	25	0	0	5	1		0	1	2	0	0	0	600000007	1			0	9999							1	0				0	
240000907	冰雪女王	2	25	0	0	5	1		0	1	2	0	0	0	600000007	1			0	9999							1	0				0	
240000908	烈焰魔女	2	25	0	0	5	1		0	1	2	0	0	0	600000007	1			0	9999							1	0				0	
230000301	月卡	2	34	0	0	3	1		1	1	3	0	0	0	600000007	1			0	999							0	0				0	
200000006	喇叭	2	0	0	0	3	0		0	1	1	0	0	0	600000007	1	0	0	0	999				24000			0	0				0	
230000302	角色改名卡	2	53	500	0	3	1		1	1	3	0	0	0	600000007	1			0	999							0	0				0	
230000303	公会改名卡	2	53	501	0	3	1		1	1	3	0	0	0	600000007	1			0	999							0	0				0	
300000105	有色晶体	3	0	0	0	2	0		0	1	2	0	0	0	600000007	10	0	0	0	9999				100			0	0				0	
300000106	无色晶体	3	0	0	0	2	0		0	1	2	0	0	0	600000007	10	0	0	0	9999				50			0	0				0	
300000107	随从洗炼石	3	0	0	0	2	0		0	1	2	0	0	0	600000007	50	0	0	0	9999				200			0	0		1		0	
300000108	时装属性选择箱	3	0	0	0	3	0		0	1	2	0	0	0	600000002	50	0	0	0	9999				200			0	0				0	
300000501	宇宙之眼	3	0	0	0	6	0		0	1	2	0	0	0	600000007	50	0	0	0	999				200			0	0				0	
330000001	魔罐凭证	3	0	0	0	3	0		0	1	2	0	0	0	600000007	50	0	0	0	9999				100			0	0				0	
330000002	青铜袖珍罐	3	0	0	0	1	0		0	0	2	0	0	0	600000007	50	0	0	0	9999				100			0	0				0	
330000003	白银袖珍罐	3	0	0	0	2	0		0	0	2	0	0	0	600000007	50	0	0	0	9999				100			0	0				0	
