226	912	115240001		10|12|20|21|22|30|33|50|51	1	95									
227	912	115241001		10|12|20|21|22|30|33|50|51	1	95									
228	912	115242001		10|12|20|21|22|30|33|50|51	1	95									
229	912	115243001		10|12|20|21|22|30|33|50|51	1	95									
230	912	115244001		10|12|20|21|22|30|33|50|51	1	95									
231	912	125240001		10|12|20|21|22|30|33|50|51	1	95									
232	912	125241001		10|12|20|21|22|30|33|50|51	1	95									
233	912	125242001		10|12|20|21|22|30|33|50|51	1	95									
234	912	125243001		10|12|20|21|22|30|33|50|51	1	95									
235	912	125244001		10|12|20|21|22|30|33|50|51	1	95									
236	912	135440001		10|12|20|21|22|30|33|50|51	1	10		10	100						
237	912	135441003		10|12|20|21|22|30|33|50|51	1	10		10	100						
238	912	135442003		10|12|20|21|22|30|33|50|51	1	10		10	100						
239	912	135443003		10|12|20|21|22|30|33|50|51	1	10		10	100						
240	912	135444003		10|12|20|21|22|30|33|50|51	1	10		10	100						
241	912	810000010		10|12|20|21|22|30|33|50|51	1	7		3	100			30			
242	912	810000011		10|12|20|21|22|30|33|50|51	1	7		3	100			30			
243	912	810000012		10|12|20|21|22|30|33|50|51	1	7		3	100			30			
244	912	154490002		10|12|20|21|22|30|33|50|51	1	3		3	1000			100			1
245	912	154490003		10|12|20|21|22|30|33|50|51	1	2		2	1000			100			1
9999	801	600000006		10|12|20|21|22|30|33|50|51	3	0									
247	801	200000004		10|12|20|21|22|30|33|50|51	30	1000							6		
248	801	200000004		10|12|20|21|22|30|33|50|51	25	1500							6		
249	801	200000004		10|12|20|21|22|30|33|50|51	20	2000									
250	801	200001001		10|12|20|21|22|30|33|50|51	5	3000									
251	801	200001001		10|12|20|21|22|30|33|50|51	10	500									
252	801	600000006		10|12|20|21|22|30|33|50|51	3	2000									
253	801	600000006		10|12|20|21|22|30|33|50|51	5	500									
254	801	200005001		10|12|20|21|22|30|33|50|51	5	1900									
255	801	200006001		10|12|20|21|22|30|33|50|51	5	1900									
256	801	200004001		10|12|20|21|22|30|33|50|51	5	1900									
257	801	200003001		10|12|20|21|22|30|33|50|51	5	1900									
258	801	200000310		10|12|20|21|22|30|33|50|51	1	800		800	20						1
259	801	200000314		10|12|20|21|22|30|33|50|51	1	5		4	500			400	2000		1
260	801	200000315		10|12|20|21|22|30|33|50|51	1	10		9	200			200	500		1
261	801	200000316		10|12|20|21|22|30|33|50|51	1	50		45	50			10	6		1
262	801	200000323		10|12|20|21|22|30|33|50|51	1	300									
263	801	200000324		10|12|20|21|22|30|33|50|51	1	600									
264	801	800000035		10|12|20|21|22|30|33|50|51	1	1500		1499	5						
265	801	800000084		10|12|20|21|22|30|33|50|51	1	900		899	50						
266	801	800000085		10|12|20|21|22|30|33|50|51	1	150		149	100			100			1
267	801	130193053		10|12|20|21|22|30|33|50|51	1	200		200	1000			100	500		1
268	801	531005006		10|12	1	33						300	2000	1	1
269	801	532005006		20|21|22	1	33						300	2000	1	1
270	801	533005006		30|33	1	33						300	2000	1	1
271	801	535005006		50|51	1	33						300	2000	1	1
272	801	810000004		10|12|20|21|22|30|33|50|51	1	50		50	500			200	1000		1
273	801	810000007		10|12|20|21|22|30|33|50|51	1	300		300	200			10	30		1
274	801	810000008		10|12|20|21|22|30|33|50|51	1	200		200	200			20	100		1
275	801	145440001		10|12|20|21|22|30|33|50|51	1	5		3	300			100	30		1
276	801	145441001		10|12|20|21|22|30|33|50|51	1	7		5	300			75	30		1
277	801	145442001		10|12|20|21|22|30|33|50|51	1	10		7	300			50	30		1
278	801	144943001		10|12|20|21|22|30|33|50|51	1	14		11	300			50	30		1
279	801	144944001		10|12|20|21|22|30|33|50|51	1	18		14	300			50	30		1
280	801	145450001		10|12|20|21|22|30|33|50|51	1	5		3	300			100	30		1
281	801	145451001		10|12|20|21|22|30|33|50|51	1	7		5	300			75	30		1
282	801	145452001		10|12|20|21|22|30|33|50|51	1	10		7	300			50	30		1
283	801	144953001		10|12|20|21|22|30|33|50|51	1	14		11	300			50	30		1
284	801	144954001		10|12|20|21|22|30|33|50|51	1	18		14	300			50	30		1
285	801	145470001		10|12|20|21|22|30|33|50|51	1	5		3	300			100	30		1
286	801	145471001		10|12|20|21|22|30|33|50|51	1	7		5	300			75	30		1
287	801	145472001		10|12|20|21|22|30|33|50|51	1	10		7	300			50	30		1
288	801	144973001		10|12|20|21|22|30|33|50|51	1	14		11	300			50	30		1
289	801	144974001		10|12|20|21|22|30|33|50|51	1	18		14	300			50	30		1
290	801	600000007		10|12|20|21|22|30|33|50|51	10000	2000									
291	801	600000007		10|12|20|21|22|30|33|50|51	20000	1000									
292	801	600000007		10|12|20|21|22|30|33|50|51	30000	400									
293	801	600000007		10|12|20|21|22|30|33|50|51	100000	50									
294	801	200110002		10|12|20|21|22|30|33|50|51	3	2000									
295	801	200110002		10|12|20|21|22|30|33|50|51	5	500									
296	801	200110001		10|12|20|21|22|30|33|50|51	1	1000									
297	801	200000006		10|12|20|21|22|30|33|50|51	1	1000									
298	801	230000901		10|12|20|21|22|30|33|50|51	1	55									
299	801	230000902		10|12|20|21|22|30|33|50|51	1	20									
300	801	230000903		10|12|20|21|22|30|33|50|51	1	10						30			
301	801	230000904		10|12|20|21|22|30|33|50|51	1	55									
302	801	230000905		10|12|20|21|22|30|33|50|51	1	55									
303	801	230000906		10|12|20|21|22|30|33|50|51	1	20									
304	801	230000907		10|12|20|21|22|30|33|50|51	1	10						30			
305	801	230000908		10|12|20|21|22|30|33|50|51	1	55									
306	801	230000909		10|12|20|21|22|30|33|50|51	1	20									
307	801	230000910		10|12|20|21|22|30|33|50|51	1	10						30			
308	801	230000911		10|12|20|21|22|30|33|50|51	1	55									
309	801	230000912		10|12|20|21|22|30|33|50|51	1	20									
310	801	230000913		10|12|20|21|22|30|33|50|51	1	10						30			
311	801	230000914		10|12|20|21|22|30|33|50|51	1	55									
312	801	230000915		10|12|20|21|22|30|33|50|51	1	20									
313	801	230000916		10|12|20|21|22|30|33|50|51	1	10						30	6		
314	801	230000917		10|12|20|21|22|30|33|50|51	1	55									
315	801	230000918		10|12|20|21|22|30|33|50|51	1	20									
316	801	230000919		10|12|20|21|22|30|33|50|51	1	10						30			
317	801	230000920		10|12|20|21|22|30|33|50|51	1	55									
318	801	230000921		10|12|20|21|22|30|33|50|51	1	55									
319	801	230000922		10|12|20|21|22|30|33|50|51	1	20									
320	801	230000923		10|12|20|21|22|30|33|50|51	1	10						30			
321	801	230000924		10|12|20|21|22|30|33|50|51	1	55									
322	801	230000925		10|12|20|21|22|30|33|50|51	1	20									
323	801	230000926		10|12|20|21|22|30|33|50|51	1	55									
324	801	230000927		10|12|20|21|22|30|33|50|51	1	10						30	6		
325	801	230000928		10|12|20|21|22|30|33|50|51	1	55									
326	801	230000929		10|12|20|21|22|30|33|50|51	1	20									
327	801	230000930		10|12|20|21|22|30|33|50|51	1	10						30			
328	801	240000901		10|12|20|21|22|30|33|50|51	1	10		10	100			50	200		1
329	801	240000902		10|12|20|21|22|30|33|50|51	1	10		10	100			50	200		1
330	801	240000903		10|12|20|21|22|30|33|50|51	1	10		10	100			50	200		1
331	801	240000904		10|12|20|21|22|30|33|50|51	1	10		10	100			50	200		1
332	801	240000905		10|12|20|21|22|30|33|50|51	1	10		10	100			50	200		1
333	801	240000906		10|12|20|21|22|30|33|50|51	1	10		10	100			50	200		1
334	801	240000907		10|12|20|21|22|30|33|50|51	1	10		10	100			50	200		1
335	101	600000008		10|12|20|21|22|30|33|50|51	10	100							0	0	
336	101	600000008		10|12|20|21|22|30|33|50|51	20	100							0	0	
337	101	200000001		10|12|20|21|22|30|33|50|51	10	100							0	0	
338	101	200000002		10|12|20|21|22|30|33|50|51	10	100							0	0	
339	101	600000001		10|12|20|21|22|30|33|50|51	500	100							0	0	
340	101	200001001		10|12|20|21|22|30|33|50|51	1	100							0	0	
341	102	600000008		10|12|20|21|22|30|33|50|51	20	100							0	0	
342	102	600000008		10|12|20|21|22|30|33|50|51	30	100							0	0	
343	102	200000001		10|12|20|21|22|30|33|50|51	15	100							0	0	
344	102	200000002		10|12|20|21|22|30|33|50|51	15	100							0	0	
345	102	600000001		10|12|20|21|22|30|33|50|51	1000	100							0	0	
346	102	200001001		10|12|20|21|22|30|33|50|51	2	100							0	0	
347	103	600000008		10|12|20|21|22|30|33|50|51	20	100							0	0	
348	103	600000008		10|12|20|21|22|30|33|50|51	30	100							0	0	
349	103	200000001		10|12|20|21|22|30|33|50|51	15	100							0	0	
350	103	200000002		10|12|20|21|22|30|33|50|51	15	100							0	0	
351	103	600000001		10|12|20|21|22|30|33|50|51	1000	100							0	0	
352	103	200001001		10|12|20|21|22|30|33|50|51	2	100							0	0	
353	104	600000008		10|12|20|21|22|30|33|50|51	20	100							0	0	
354	104	600000008		10|12|20|21|22|30|33|50|51	30	100							0	0	
355	104	200000001		10|12|20|21|22|30|33|50|51	15	100							0	0	
356	104	200000002		10|12|20|21|22|30|33|50|51	15	100							0	0	
357	104	600000001		10|12|20|21|22|30|33|50|51	1000	100							0	0	
358	104	200001001		10|12|20|21|22|30|33|50|51	2	100							0	0	
359	105	600000008		10|12|20|21|22|30|33|50|51	30	100							0	0	
360	105	600000008		10|12|20|21|22|30|33|50|51	40	100							0	0	
361	105	200000001		10|12|20|21|22|30|33|50|51	20	100							0	0	
362	105	200000002		10|12|20|21|22|30|33|50|51	20	100							0	0	
363	105	600000001		10|12|20|21|22|30|33|50|51	1500	100							0	0	
364	105	600000006		10|12|20|21|22|30|33|50|51	1	100							0	0	
365	105	800000124		10|12|20|21|22|30|33|50|51	1	100									
366	106	600000008		10|12|20|21|22|30|33|50|51	30	100							0	0	
367	106	600000008		10|12|20|21|22|30|33|50|51	40	100							0	0	
368	106	200000001		10|12|20|21|22|30|33|50|51	20	100							0	0	
369	106	200000002		10|12|20|21|22|30|33|50|51	20	100							0	0	
370	106	600000001		10|12|20|21|22|30|33|50|51	1500	100							0	0	
371	106	600000006		10|12|20|21|22|30|33|50|51	1	100									
372	106	800000124		10|12|20|21|22|30|33|50|51	1	100									
373	107	600000008		10|12|20|21|22|30|33|50|51	30	100									
374	107	600000008		10|12|20|21|22|30|33|50|51	40	100									
375	107	200000001		10|12|20|21|22|30|33|50|51	20	100									
376	107	200000002		10|12|20|21|22|30|33|50|51	20	100									
377	107	600000001		10|12|20|21|22|30|33|50|51	1500	100									
378	107	600000006		10|12|20|21|22|30|33|50|51	1	100									
379	107	800000124		10|12|20|21|22|30|33|50|51	1	100									
380	108	600000008		10|12|20|21|22|30|33|50|51	40	100									
381	108	600000008		10|12|20|21|22|30|33|50|51	50	100									
382	108	200000002		10|12|20|21|22|30|33|50|51	25	100									
383	108	200000001		10|12|20|21|22|30|33|50|51	25	100									
384	108	600000001		10|12|20|21|22|30|33|50|51	3000	100									
385	108	600000006		10|12|20|21|22|30|33|50|51	2	100									
386	108	800000124		10|12|20|21|22|30|33|50|51	2	100									
387	108	300000501		10|12|20|21|22|30|33|50|51	1	100									
388	109	600000008		10|12|20|21|22|30|33|50|51	40	100									
389	109	600000008		10|12|20|21|22|30|33|50|51	50	100									
390	109	200000002		10|12|20|21|22|30|33|50|51	25	100									
391	109	200000001		10|12|20|21|22|30|33|50|51	25	100									
392	109	600000001		10|12|20|21|22|30|33|50|51	3000	100									
393	109	600000006		10|12|20|21|22|30|33|50|51	2	100									
394	109	800000124		10|12|20|21|22|30|33|50|51	2	100									
395	109	300000501		10|12|20|21|22|30|33|50|51	1	100									
396	110	600000008		10|12|20|21|22|30|33|50|51	40	100									
397	110	600000008		10|12|20|21|22|30|33|50|51	50	100									
398	110	200000002		10|12|20|21|22|30|33|50|51	25	100									
399	110	200000001		10|12|20|21|22|30|33|50|51	25	100									
400	110	600000001		10|12|20|21|22|30|33|50|51	3000	100									
401	110	600000006		10|12|20|21|22|30|33|50|51	2	100									
402	110	800000124		10|12|20|21|22|30|33|50|51	2	100									
403	110	300000501		10|12|20|21|22|30|33|50|51	1	100									
404	111	600000008		10|12|20|21|22|30|33|50|51	50	100									
405	111	600000008		10|12|20|21|22|30|33|50|51	60	100									
406	111	200000002		10|12|20|21|22|30|33|50|51	30	100									
407	111	200000001		10|12|20|21|22|30|33|50|51	30	100									
408	111	600000001		10|12|20|21|22|30|33|50|51	10000	100									
409	111	600000006		10|12|20|21|22|30|33|50|51	3	100									
410	111	800000124		10|12|20|21|22|30|33|50|51	3	100									
411	111	300000501		10|12|20|21|22|30|33|50|51	2	100									
412	601	132770001		20|21|22|30|33|50|51	1	3		3	300						0
413	601	132771001		20|21|22|30|33|50|51	1	3		3	300						0
414	601	132772001		20|21|22|30|33|50|51	1	3		3	300						0
415	601	132773001		20|21|22|30|33|50|51	1	3		3	300						0
