10103	35	7	8600	350
10103	36	8	9000	360
10103	37	8	9400	370
10103	38	8	9800	380
10103	39	8	10200	390
10103	40	8	10600	400
10103	41	9	11000	410
10103	42	9	11500	420
10103	43	9	12000	430
10103	44	9	12500	440
10103	45	9	13000	450
10103	46	10	13500	460
10103	47	10	14000	470
10103	48	10	14500	480
10103	49	10	15000	490
10103	50	10	15500	500
10104	1	1	500	10
10104	2	1	600	20
10104	3	1	700	30
10104	4	1	800	40
10104	5	1	900	50
10104	6	2	1000	60
10104	7	2	1200	70
10104	8	2	1400	80
10104	9	2	1600	90
10104	10	2	1800	100
10104	11	3	2000	110
10104	12	3	2200	120
10104	13	3	2400	130
10104	14	3	2600	140
10104	15	3	2800	150
10104	16	4	3000	160
10104	17	4	3200	170
10104	18	4	3400	180
10104	19	4	3600	190
10104	20	4	3800	200
10104	21	5	4000	210
10104	22	5	4300	220
10104	23	5	4600	230
10104	24	5	4900	240
10104	25	5	5200	250
10104	26	6	5500	260
10104	27	6	5800	270
10104	28	6	6100	280
10104	29	6	6400	290
10104	30	6	6700	300
10104	31	7	7000	310
10104	32	7	7400	320
10104	33	7	7800	330
10104	34	7	8200	340
10104	35	7	8600	350
10104	36	8	9000	360
10104	37	8	9400	370
10104	38	8	9800	380
10104	39	8	10200	390
10104	40	8	10600	400
10104	41	9	11000	410
10104	42	9	11500	420
10104	43	9	12000	430
10104	44	9	12500	440
10104	45	9	13000	450
10104	46	10	13500	460
10104	47	10	14000	470
10104	48	10	14500	480
10104	49	10	15000	490
10104	50	10	15500	500
10105	1	3	30000	1000
10105	2	4	40000	2000
10105	3	5	60000	3000
10105	4	7	80000	4000
10105	5	9	100000	5000
10106	1	4	30000	1000
10106	2	5	40000	2000
10106	3	6	60000	3000
10106	4	8	80000	4000
10106	5	10	100000	5000
10107	1	2	30000	1000
10107	2	4	40000	2000
10107	3	6	60000	3000
10107	4	8	80000	4000
10107	5	10	100000	5000
10108	1	3	30000	1000
10108	2	5	40000	2000
10108	3	7	60000	3000
10108	4	9	80000	4000
10108	5	10	100000	5000
