79	1001	0	2330000	1	33	1	1	50	0	0	0	0	0
80	1002	1	20001	1	10|12|20|21|22|30|33|50|51	0	1	2700	0	0	0	0	0
81	1002	1	20002	1	10|12|20|21|22|30|33|50|51	0	1	300	0	0	0	0	0
82	1002	1	21001	1	10|12	0	1	900	0	0	0	0	0
83	1002	0	2101000	1	10|12	1	1	50	0	0	0	0	0
84	1002	0	2101002	1	10|12	1	1	50	0	0	0	0	0
85	1002	1	22001	1	20|21|22	0	1	900	0	0	0	0	0
86	1002	0	2201000	1	20|21|22	1	1	50	0	0	0	0	0
87	1002	0	2210000	1	21	1	1	50	0	0	0	0	0
88	1002	0	2220000	1	22	1	1	50	0	0	0	0	0
89	1002	1	25001	1	50|51	0	1	900	0	0	0	0	0
90	1002	0	2501000	1	50|51	1	1	50	0	0	0	0	0
91	1002	0	2510000	1	51	1	1	50	0	0	0	0	0
92	1002	1	23001	1	30|33	0	1	900	0	0	0	0	0
93	1002	0	2301003	1	30|33	1	1	50	0	0	0	0	0
94	1002	0	2330000	1	33	1	1	50	0	0	0	0	0
95	1003	1	20001	1	10|12|20|21|22|30|33|50|51	0	1	2700	0	0	0	0	0
96	1003	1	20002	1	10|12|20|21|22|30|33|50|51	0	1	300	0	0	0	0	0
97	1003	1	21001	1	10|12	0	1	900	0	0	0	0	0
98	1003	0	2101004	1	10|12	1	1	40	0	0	0	0	0
99	1003	0	2120002	1	12	1	1	30	0	0	0	0	0
100	1003	0	2120004	1	12	2	1	30	0	0	0	0	0
101	1003	1	22001	1	20|21|22	0	1	900	0	0	0	0	0
102	1003	0	2201001	1	20|21|22	1	1	40	0	0	0	0	0
103	1003	0	2210002	1	21	1	1	30	0	0	0	0	0
104	1003	0	2210000	1	21	2	1	30	0	0	0	0	0
105	1003	0	2220010	1	22	2	1	30	0	0	0	0	0
106	1003	0	2220000	1	22	1	1	30	0	0	0	0	0
107	1003	1	25001	1	50|51	0	1	900	0	0	0	0	0
108	1003	0	2501001	1	50|51	1	1	40	0	0	0	0	0
109	1003	0	2510004	1	51	1	1	30	0	0	0	0	0
110	1003	0	2510002	1	51	2	1	30	0	0	0	0	0
111	1003	1	23001	1	30|33	0	1	900	0	0	0	0	0
112	1003	0	2301005	1	30|33	1	1	40	0	0	0	0	0
113	1003	0	2330002	1	33	1	1	30	0	0	0	0	0
114	1003	0	2330004	1	33	2	1	30	0	0	0	0	0
115	1004	1	20001	1	10|12|20|21|22|30|33|50|51	0	1	2700	0	0	0	0	0
116	1004	1	20002	1	10|12|20|21|22|30|33|50|51	0	1	300	0	0	0	0	0
117	1004	1	21001	1	10|12	0	1	900	0	0	0	0	0
118	1004	0	2101001	1	10|12	1	1	40	0	0	0	0	0
119	1004	0	2120010	1	12	1	1	30	0	0	0	0	0
120	1004	0	2120000	1	12	2	1	30	0	0	0	0	0
121	1004	1	22001	1	20|21|22	0	1	900	0	0	0	0	0
122	1004	0	2201004	1	20|21|22	1	1	40	0	0	0	0	0
123	1004	0	2210006	1	21	1	1	30	0	0	0	0	0
124	1004	0	2210004	1	21	2	1	30	0	0	0	0	0
125	1004	0	2220016	1	22	1	1	30	0	0	0	0	0
126	1004	0	2220006	1	22	2	1	30	0	0	0	0	0
127	1004	1	25001	1	50|51	0	1	900	0	0	0	0	0
128	1004	0	2501004	1	50|51	1	1	40	0	0	0	0	0
129	1004	0	2510008	1	51	1	1	30	0	0	0	0	0
130	1004	0	2510006	1	51	2	1	30	0	0	0	0	0
131	1004	1	23001	1	30|33	0	1	900	0	0	0	0	0
132	1004	0	2301006	1	30|33	1	1	40	0	0	0	0	0
133	1004	0	2330016	1	33	1	1	30	0	0	0	0	0
134	1004	0	2330006	1	33	2	1	30	0	0	0	0	0
135	1005	1	20001	1	10|12|20|21|22|30|33|50|51	0	1	2700	0	0	0	0	0
136	1005	1	20002	1	10|12|20|21|22|30|33|50|51	0	1	300	0	0	0	0	0
137	1005	1	21001	1	10|12	0	1	900	0	0	0	0	0
138	1005	0	2101007	1	10|12	1	1	20	0	0	0	0	0
139	1005	0	2120008	1	12	1	1	20	0	0	0	0	0
140	1005	0	2120006	1	12	2	1	20	0	0	0	0	0
141	1005	0	2120005	1	12	2	1	20	0	0	0	0	0
142	1005	0	2120000	1	12	2	1	20	0	0	0	0	0
143	1005	1	22001	1	20|21|22	0	1	900	0	0	0	0	0
144	1005	0	2201007	1	20|21|22	1	1	20	0	0	0	0	0
145	1005	0	2210010	1	21	1	1	20	0	0	0	0	0
146	1005	0	2210008	1	21	2	1	20	0	0	0	0	0
147	1005	0	2210006	1	21	2	1	20	0	0	0	0	0
148	1005	0	2210003	1	21	2	1	20	0	0	0	0	0
149	1005	0	2220016	1	22	1	1	20	0	0	0	0	0
150	1005	0	2220008	1	22	2	1	20	0	0	0	0	0
151	1005	0	2220010	1	22	2	1	20	0	0	0	0	0
152	1005	0	2220005	1	22	2	1	20	0	0	0	0	0
153	1005	1	25001	1	50|51	0	1	900	0	0	0	0	0
154	1005	0	2501007	1	50|51	1	1	20	0	0	0	0	0
155	1005	0	2510012	1	51	1	1	20	0	0	0	0	0
156	1005	0	2510010	1	51	2	1	20	0	0	0	0	0
157	1005	0	2510008	1	51	2	1	20	0	0	0	0	0
158	1005	0	2510005	1	51	2	1	20	0	0	0	0	0
159	1005	1	23001	1	30|33	0	1	900	0	0	0	0	0
160	1005	0	2330001	1	30|33	1	1	20	0	0	0	0	0
161	1005	0	2330010	1	33	1	1	20	0	0	0	0	0
162	1005	0	2330015	1	33	2	1	20	0	0	0	0	0
163	1005	0	2330002	1	33	2	1	20	0	0	0	0	0
164	1005	0	2330007	1	33	2	1	20	0	0	0	0	0
165	1006	1	20001	1	10|12|20|21|22|30|33|50|51	0	1	2700	0	0	0	0	0
166	1006	1	20002	1	10|12|20|21|22|30|33|50|51	0	1	300	0	0	0	0	0
167	1006	1	21001	1	10|12	0	1	900	0	0	0	0	0
168	1006	0	2101006	1	10|12	1	1	20	0	0	0	0	0
169	1006	0	2120003	1	12	1	1	20	0	0	0	0	0
170	1006	0	2120012	1	12	1	1	20	0	0	0	0	0
171	1006	0	2120010	1	12	2	1	20	0	0	0	0	0
172	1006	0	2120000	1	12	2	1	20	0	0	0	0	0
173	1006	1	22001	1	20|21|22	0	1	900	0	0	0	0	0
174	1006	0	2201003	1	20|21|22	1	1	20	0	0	0	0	0
175	1006	0	2210012	1	21	1	1	20	0	0	0	0	0
176	1006	0	2210006	1	21	1	1	20	0	0	0	0	0
177	1006	0	2210014	1	21	2	1	20	0	0	0	0	0
178	1006	0	2210005	1	21	2	1	20	0	0	0	0	0
179	1006	0	2220012	1	22	1	1	20	0	0	0	0	0
180	1006	0	2220006	1	22	2	1	20	0	0	0	0	0
181	1006	0	2220015	1	22	2	1	20	0	0	0	0	0
182	1006	0	2220005	1	22	2	1	20	0	0	0	0	0
183	1006	1	25001	1	50|51	0	1	900	0	0	0	0	0
184	1006	0	2501003	1	50|51	1	1	20	0	0	0	0	0
185	1006	0	2510014	1	51	1	1	20	0	0	0	0	0
186	1006	0	2510008	1	51	1	1	20	0	0	0	0	0
187	1006	0	2510017	1	51	2	1	20	0	0	0	0	0
188	1006	0	2510018	1	51	2	1	20	0	0	0	0	0
189	1006	1	23001	1	30|33	0	1	900	0	0	0	0	0
190	1006	0	2330017	1	33	1	1	20	0	0	0	0	0
191	1006	0	2330012	1	33	1	1	20	0	0	0	0	0
192	1006	0	2330002	1	33	1	1	20	0	0	0	0	0
193	1006	0	2330005	1	33	2	1	20	0	0	0	0	0
194	1006	0	2330014	1	33	2	1	20	0	0	0	0	0
195	1007	1	20001	1	10|12|20|21|22|30|33|50|51	0	1	2700	0	0	0	0	0
196	1007	1	20002	1	10|12|20|21|22|30|33|50|51	0	1	300	0	0	0	0	0
197	1007	1	21001	1	10|12	0	1	900	0	0	0	0	0
198	1007	0	2101006	1	10|12	1	1	20	0	0	0	0	0
199	1007	0	2120003	1	12	1	1	20	0	0	0	0	0
200	1007	0	2120012	1	12	1	1	20	0	0	0	0	0
201	1007	0	2120010	1	12	2	1	20	0	0	0	0	0
202	1007	0	2120000	1	12	2	1	20	0	0	0	0	0
203	1007	1	22001	1	20|21|22	0	1	900	0	0	0	0	0
204	1007	0	2201003	1	20|21|22	1	1	20	0	0	0	0	0
205	1007	0	2210012	1	21	1	1	20	0	0	0	0	0
206	1007	0	2210006	1	21	1	1	20	0	0	0	0	0
207	1007	0	2210014	1	21	2	1	20	0	0	0	0	0
208	1007	0	2210005	1	21	2	1	20	0	0	0	0	0
209	1007	0	2220012	1	22	1	1	20	0	0	0	0	0
210	1007	0	2220006	1	22	2	1	20	0	0	0	0	0
211	1007	0	2220015	1	22	2	1	20	0	0	0	0	0
212	1007	0	2220005	1	22	2	1	20	0	0	0	0	0
213	1007	1	25001	1	50|51	0	1	900	0	0	0	0	0
214	1007	0	2501003	1	50|51	1	1	20	0	0	0	0	0
215	1007	0	2510014	1	51	1	1	20	0	0	0	0	0
216	1007	0	2510008	1	51	1	1	20	0	0	0	0	0
217	1007	0	2510017	1	51	2	1	20	0	0	0	0	0
218	1007	0	2510018	1	51	2	1	20	0	0	0	0	0
219	1007	1	23001	1	30|33	0	1	900	0	0	0	0	0
220	1007	0	2330017	1	33	1	1	20	0	0	0	0	0
221	1007	0	2330012	1	33	1	1	20	0	0	0	0	0
222	1007	0	2330002	1	33	1	1	20	0	0	0	0	0
223	1007	0	2330005	1	33	2	1	20	0	0	0	0	0
224	1007	0	2330014	1	33	2	1	20	0	0	0	0	0
225	1008	1	20001	1	10|12|20|21|22|30|33|50|51	0	1	2700	0	0	0	0	0
226	1008	1	20002	1	10|12|20|21|22|30|33|50|51	0	1	300	0	0	0	0	0
227	1008	1	21001	1	10|12	0	1	900	0	0	0	0	0
228	1008	0	2101001	1	10|12	1	1	40	0	0	0	0	0
229	1008	0	2120010	1	12	1	1	30	0	0	0	0	0
230	1008	0	2120000	1	12	2	1	30	0	0	0	0	0
231	1008	1	22001	1	20|21|22	0	1	900	0	0	0	0	0
232	1008	0	2201004	1	20|21|22	1	1	40	0	0	0	0	0
233	1008	0	2210006	1	21	1	1	30	0	0	0	0	0
234	1008	0	2210004	1	21	2	1	30	0	0	0	0	0
235	1008	0	2220016	1	22	1	1	30	0	0	0	0	0
236	1008	0	2220006	1	22	2	1	30	0	0	0	0	0
237	1008	1	25001	1	50|51	0	1	900	0	0	0	0	0
238	1008	0	2501004	1	50|51	1	1	40	0	0	0	0	0
239	1008	0	2510008	1	51	1	1	30	0	0	0	0	0
240	1008	0	2510006	1	51	2	1	30	0	0	0	0	0
241	1008	1	23001	1	30|33	0	1	900	0	0	0	0	0
242	1008	0	2301006	1	30|33	1	1	40	0	0	0	0	0
243	1008	0	2330016	1	33	1	1	30	0	0	0	0	0
244	1008	0	2330006	1	33	2	1	30	0	0	0	0	0
