954013	1	1	0	330000088	100	1	0	-	-	-	-
952111	1	1	1	952112	80	1	0	-	-	-	-
952111	1	1	1	952113	20	1	0	-	-	-	-
952112	1	1	0	330000058	100	1	0	-	-	-	-
952112	1	1	0	330000058	100	2	0	-	-	-	-
952112	1	1	0	330000058	100	3	0	-	-	-	-
952113	1	1	0	330000061	100	1	0	-	-	-	-
952113	1	1	0	330000064	100	1	0	-	-	-	-
952113	1	1	0	330000065	100	1	0	-	-	-	-
952113	1	1	0	330000067	100	1	0	-	-	-	-
952113	1	1	0	330000068	100	1	0	-	-	-	-
952113	1	1	0	132770001	25	1	0	-	-	-	-
952113	1	1	0	132771001	25	1	0	-	-	-	-
952113	1	1	0	132772001	25	1	0	-	-	-	-
952113	1	1	0	132773001	25	1	0	-	-	-	-
952113	1	1	0	132774001	25	1	0	-	-	-	-
952113	1	1	0	132772002	25	1	0	-	-	-	-
952113	1	1	0	132773002	25	1	0	-	-	-	-
952113	1	1	0	132774002	25	1	0	-	-	-	-
952113	1	1	0	132770002	25	1	0	-	-	-	-
952113	1	1	0	132771002	25	1	0	-	-	-	-
952113	1	1	0	132750001	25	1	0	-	-	-	-
952113	1	1	0	132751001	25	1	0	-	-	-	-
952113	1	1	0	132752001	25	1	0	-	-	-	-
952113	1	1	0	132753001	25	1	0	-	-	-	-
952113	1	1	0	132754001	25	1	0	-	-	-	-
952113	1	1	0	132740001	25	1	0	-	-	-	-
952113	1	1	0	132741002	25	1	0	-	-	-	-
952113	1	1	0	132742002	25	1	0	-	-	-	-
952113	1	1	0	132743002	25	1	0	-	-	-	-
952113	1	1	0	132744002	25	1	0	-	-	-	-
953111	1	1	1	953112	80	1	0	-	-	-	-
953111	1	1	1	953113	20	1	0	-	-	-	-
953112	1	1	0	330000059	100	1	0	-	-	-	-
953112	1	1	0	330000059	100	1	0	-	-	-	-
953112	1	1	0	330000059	100	2	0	-	-	-	-
953113	1	1	0	330000071	100	1	0	-	-	-	-
953113	1	1	0	330000074	100	1	0	-	-	-	-
953113	1	1	0	330000075	100	1	0	-	-	-	-
953113	1	1	0	330000077	100	1	0	-	-	-	-
953113	1	1	0	330000078	100	1	0	-	-	-	-
953113	1	1	0	133770003	25	1	0	-	-	-	-
953113	1	1	0	133771003	25	1	0	-	-	-	-
953113	1	1	0	133772003	25	1	0	-	-	-	-
953113	1	1	0	133773003	25	1	0	-	-	-	-
953113	1	1	0	133774003	25	1	0	-	-	-	-
953113	1	1	0	133770004	25	1	0	-	-	-	-
953113	1	1	0	133771004	25	1	0	-	-	-	-
953113	1	1	0	133772004	25	1	0	-	-	-	-
953113	1	1	0	133773004	25	1	0	-	-	-	-
953113	1	1	0	133774004	25	1	0	-	-	-	-
953113	1	1	0	133750001	25	1	0	-	-	-	-
953113	1	1	0	133751003	25	1	0	-	-	-	-
953113	1	1	0	133752001	25	1	0	-	-	-	-
953113	1	1	0	133753001	25	1	0	-	-	-	-
953113	1	1	0	133754001	25	1	0	-	-	-	-
953113	1	1	0	133740002	25	1	0	-	-	-	-
953113	1	1	0	133741001	25	1	0	-	-	-	-
953113	1	1	0	133742001	25	1	0	-	-	-	-
953113	1	1	0	133743001	25	1	0	-	-	-	-
953113	1	1	0	133744001	25	1	0	-	-	-	-
954111	1	1	1	954112	80	1	0	-	-	-	-
954111	1	1	1	954113	20	1	0	-	-	-	-
954112	1	1	0	330000060	100	1	0	-	-	-	-
954112	1	1	0	330000060	100	1	0	-	-	-	-
954112	1	1	0	330000060	50	2	0	-	-	-	-
954113	1	1	0	330000081	100	1	0	-	-	-	-
954113	1	1	0	330000084	100	1	0	-	-	-	-
954113	1	1	0	330000085	100	1	0	-	-	-	-
954113	1	1	0	330000087	100	1	0	-	-	-	-
954113	1	1	0	330000088	100	1	0	-	-	-	-
954113	1	1	0	134770001	25	1	0	-	-	-	-
954113	1	1	0	134771001	25	1	0	-	-	-	-
954113	1	1	0	134772001	25	1	0	-	-	-	-
954113	1	1	0	134773001	25	1	0	-	-	-	-
954113	1	1	0	134774001	25	1	0	-	-	-	-
954113	1	1	0	134770005	25	1	0	-	-	-	-
954113	1	1	0	134771005	25	1	0	-	-	-	-
954113	1	1	0	134772005	25	1	0	-	-	-	-
954113	1	1	0	134773005	25	1	0	-	-	-	-
954113	1	1	0	134774005	25	1	0	-	-	-	-
954113	1	1	0	134750001	25	1	0	-	-	-	-
954113	1	1	0	134751001	25	1	0	-	-	-	-
954113	1	1	0	134752001	25	1	0	-	-	-	-
954113	1	1	0	134753002	25	1	0	-	-	-	-
954113	1	1	0	134754002	25	1	0	-	-	-	-
954113	1	1	0	134740004	25	1	0	-	-	-	-
954113	1	1	0	134741001	25	1	0	-	-	-	-
954113	1	1	0	134742003	25	1	0	-	-	-	-
954113	1	1	0	134743001	25	1	0	-	-	-	-
954113	1	1	0	134744001	25	1	0	-	-	-	-
