80	4	7	16	4	2	0	25	200	2	0	0	0	0	0	0	0	0	0	0	0	0
80	4	8	16	4	2	0	25	200	2	0	0	0	0	0	0	0	0	0	0	0	0
80	4	9	16	5	2	0	26	200	2	0	0	0	0	0	0	0	0	0	0	0	0
80	4	10	16	4	2	0	25	200	2	0	0	0	0	0	0	0	0	0	0	0	0
80	4	11	16	4	2	0	25	200	2	0	0	0	0	0	0	0	0	0	0	0	0
80	4	12	16	4	2	0	25	200	2	0	0	0	0	0	0	0	0	0	0	0	0
90	4	1	18	4	2	0	25	200	2	0	0	0	0	0	0	0	0	0	0	0	0
90	4	2	18	5	2	0	26	200	2	0	0	0	0	0	0	0	0	0	0	0	0
90	4	3	18	5	2	0	26	200	2	0	0	0	0	0	0	0	0	0	0	0	0
90	4	4	18	5	2	0	26	200	2	0	0	0	0	0	0	0	0	0	0	0	0
90	4	5	18	5	2	0	26	200	2	0	0	0	0	0	0	0	0	0	0	0	0
90	4	6	18	4	2	0	25	200	2	0	0	0	0	0	0	0	0	0	0	0	0
90	4	7	18	4	2	0	25	200	2	0	0	0	0	0	0	0	0	0	0	0	0
90	4	8	18	4	2	0	25	200	2	0	0	0	0	0	0	0	0	0	0	0	0
90	4	9	18	5	2	0	26	200	2	0	0	0	0	0	0	0	0	0	0	0	0
90	4	10	18	4	2	0	25	200	2	0	0	0	0	0	0	0	0	0	0	0	0
90	4	11	18	4	2	0	25	200	2	0	0	0	0	0	0	0	0	0	0	0	0
90	4	12	18	4	2	0	25	200	2	0	0	0	0	0	0	0	0	0	0	0	0
100	4	1	22	4	2	0	25	200	2	0	0	0	0	0	0	0	0	0	0	0	0
100	4	2	22	5	2	0	26	200	2	0	0	0	0	0	0	0	0	0	0	0	0
100	4	3	22	5	2	0	26	200	2	0	0	0	0	0	0	0	0	0	0	0	0
100	4	4	22	5	2	0	26	200	2	0	0	0	0	0	0	0	0	0	0	0	0
100	4	5	22	5	2	0	26	200	2	0	0	0	0	0	0	0	0	0	0	0	0
100	4	6	22	4	2	0	25	200	2	0	0	0	0	0	0	0	0	0	0	0	0
100	4	7	22	4	2	0	25	200	2	0	0	0	0	0	0	0	0	0	0	0	0
100	4	8	22	4	2	0	25	200	2	0	0	0	0	0	0	0	0	0	0	0	0
100	4	9	22	5	2	0	26	200	2	0	0	0	0	0	0	0	0	0	0	0	0
100	4	10	22	4	2	0	25	200	2	0	0	0	0	0	0	0	0	0	0	0	0
100	4	11	22	4	2	0	25	200	2	0	0	0	0	0	0	0	0	0	0	0	0
100	4	12	22	4	2	0	25	200	2	0	0	0	0	0	0	0	0	0	0	0	0
40	5	1	8	4	1	0	14	400	2	0	0	0	0	0	0	0	0	0	0	0	0
40	5	2	8	5	1	0	18	100	2	19	100	2	20	100	2	21	100	2	0	0	0
40	5	3	8	5	1	0	18	400	2	0	0	0	0	0	0	0	0	0	0	0	0
40	5	4	8	5	1	0	19	400	2	0	0	0	0	0	0	0	0	0	0	0	0
40	5	5	8	5	1	0	20	400	2	0	0	0	0	0	0	0	0	0	0	0	0
40	5	6	8	4	1	0	15	400	2	0	0	0	0	0	0	0	0	0	0	0	0
40	5	7	8	4	1	0	16	400	2	0	0	0	0	0	0	0	0	0	0	0	0
40	5	8	8	4	1	0	17	400	2	0	0	0	0	0	0	0	0	0	0	0	0
40	5	9	8	5	1	0	21	400	2	0	0	0	0	0	0	0	0	0	0	0	0
40	5	10	8	4	1	0	14	100	2	15	100	2	16	100	2	17	100	2	0	0	0
40	5	11	8	4	1	0	14	100	2	15	100	2	16	100	2	17	100	2	0	0	0
40	5	12	8	4	1	0	14	100	2	15	100	2	16	100	2	17	100	2	0	0	0
50	5	1	10	4	1	0	14	400	2	0	0	0	0	0	0	0	0	0	0	0	0
50	5	2	10	5	1	0	18	100	2	19	100	2	20	100	2	21	100	2	0	0	0
50	5	3	10	5	1	0	18	400	2	0	0	0	0	0	0	0	0	0	0	0	0
50	5	4	10	5	1	0	19	400	2	0	0	0	0	0	0	0	0	0	0	0	0
50	5	5	10	5	1	0	20	400	2	0	0	0	0	0	0	0	0	0	0	0	0
50	5	6	10	4	1	0	15	400	2	0	0	0	0	0	0	0	0	0	0	0	0
50	5	7	10	4	1	0	16	400	2	0	0	0	0	0	0	0	0	0	0	0	0
50	5	8	10	4	1	0	17	400	2	0	0	0	0	0	0	0	0	0	0	0	0
50	5	9	10	5	1	0	21	400	2	0	0	0	0	0	0	0	0	0	0	0	0
50	5	10	10	4	1	0	14	100	2	15	100	2	16	100	2	17	100	2	0	0	0
50	5	11	10	4	1	0	14	100	2	15	100	2	16	100	2	17	100	2	0	0	0
50	5	12	10	4	1	0	14	100	2	15	100	2	16	100	2	17	100	2	0	0	0
60	5	1	12	4	1	0	14	400	2	0	0	0	0	0	0	0	0	0	0	0	0
60	5	2	12	5	1	0	18	100	2	19	100	2	20	100	2	21	100	2	0	0	0
60	5	3	12	5	1	0	18	400	2	0	0	0	0	0	0	0	0	0	0	0	0
60	5	4	12	5	1	0	19	400	2	0	0	0	0	0	0	0	0	0	0	0	0
60	5	5	12	5	1	0	20	400	2	0	0	0	0	0	0	0	0	0	0	0	0
60	5	6	12	4	1	0	15	400	2	0	0	0	0	0	0	0	0	0	0	0	0
60	5	7	12	4	1	0	16	400	2	0	0	0	0	0	0	0	0	0	0	0	0
60	5	8	12	4	1	0	17	400	2	0	0	0	0	0	0	0	0	0	0	0	0
60	5	9	12	5	1	0	21	400	2	0	0	0	0	0	0	0	0	0	0	0	0
60	5	10	12	4	1	0	14	100	2	15	100	2	16	100	2	17	100	2	0	0	0
60	5	11	12	4	1	0	14	100	2	15	100	2	16	100	2	17	100	2	0	0	0
60	5	12	12	4	1	0	14	100	2	15	100	2	16	100	2	17	100	2	0	0	0
70	5	1	14	4	1	0	14	400	2	0	0	0	0	0	0	0	0	0	0	0	0
70	5	2	14	5	1	0	18	100	2	19	100	2	20	100	2	21	100	2	0	0	0
70	5	3	14	5	1	0	18	400	2	0	0	0	0	0	0	0	0	0	0	0	0
70	5	4	14	5	1	0	19	400	2	0	0	0	0	0	0	0	0	0	0	0	0
70	5	5	14	5	1	0	20	400	2	0	0	0	0	0	0	0	0	0	0	0	0
70	5	6	14	4	1	0	15	400	2	0	0	0	0	0	0	0	0	0	0	0	0
70	5	7	14	4	1	0	16	400	2	0	0	0	0	0	0	0	0	0	0	0	0
70	5	8	14	4	1	0	17	400	2	0	0	0	0	0	0	0	0	0	0	0	0
70	5	9	14	5	1	0	21	400	2	0	0	0	0	0	0	0	0	0	0	0	0
70	5	10	14	4	1	0	14	100	2	15	100	2	16	100	2	17	100	2	0	0	0
70	5	11	14	4	1	0	14	100	2	15	100	2	16	100	2	17	100	2	0	0	0
70	5	12	14	4	1	0	14	100	2	15	100	2	16	100	2	17	100	2	0	0	0
80	5	1	16	4	2	0	14	800	2	0	0	0	0	0	0	0	0	0	0	0	0
80	5	2	16	5	2	0	18	200	2	19	200	2	20	200	2	21	200	2	0	0	0
80	5	3	16	5	2	0	18	800	2	0	0	0	0	0	0	0	0	0	0	0	0
80	5	4	16	5	2	0	19	800	2	0	0	0	0	0	0	0	0	0	0	0	0
80	5	5	16	5	2	0	20	800	2	0	0	0	0	0	0	0	0	0	0	0	0
80	5	6	16	4	2	0	15	800	2	0	0	0	0	0	0	0	0	0	0	0	0
80	5	7	16	4	2	0	16	800	2	0	0	0	0	0	0	0	0	0	0	0	0
80	5	8	16	4	2	0	17	800	2	0	0	0	0	0	0	0	0	0	0	0	0
80	5	9	16	5	2	0	21	800	2	0	0	0	0	0	0	0	0	0	0	0	0
80	5	10	16	4	2	0	14	200	2	15	200	2	16	200	2	17	200	2	0	0	0
80	5	11	16	4	2	0	14	200	2	15	200	2	16	200	2	17	200	2	0	0	0
80	5	12	16	4	2	0	14	200	2	15	200	2	16	200	2	17	200	2	0	0	0
90	5	1	18	4	2	0	14	800	2	0	0	0	0	0	0	0	0	0	0	0	0
90	5	2	18	5	2	0	18	200	2	19	200	2	20	200	2	21	200	2	0	0	0
90	5	3	18	5	2	0	18	800	2	0	0	0	0	0	0	0	0	0	0	0	0
90	5	4	18	5	2	0	19	800	2	0	0	0	0	0	0	0	0	0	0	0	0
90	5	5	18	5	2	0	20	800	2	0	0	0	0	0	0	0	0	0	0	0	0
90	5	6	18	4	2	0	15	800	2	0	0	0	0	0	0	0	0	0	0	0	0
90	5	7	18	4	2	0	16	800	2	0	0	0	0	0	0	0	0	0	0	0	0
90	5	8	18	4	2	0	17	800	2	0	0	0	0	0	0	0	0	0	0	0	0
90	5	9	18	5	2	0	21	800	2	0	0	0	0	0	0	0	0	0	0	0	0
90	5	10	18	4	2	0	14	200	2	15	200	2	16	200	2	17	200	2	0	0	0
90	5	11	18	4	2	0	14	200	2	15	200	2	16	200	2	17	200	2	0	0	0
90	5	12	18	4	2	0	14	200	2	15	200	2	16	200	2	17	200	2	0	0	0
100	5	1	22	4	2	0	14	800	2	0	0	0	0	0	0	0	0	0	0	0	0
100	5	2	22	5	2	0	18	200	2	19	200	2	20	200	2	21	200	2	0	0	0
100	5	3	22	5	2	0	18	800	2	0	0	0	0	0	0	0	0	0	0	0	0
100	5	4	22	5	2	0	19	800	2	0	0	0	0	0	0	0	0	0	0	0	0
100	5	5	22	5	2	0	20	800	2	0	0	0	0	0	0	0	0	0	0	0	0
100	5	6	22	4	2	0	15	800	2	0	0	0	0	0	0	0	0	0	0	0	0
100	5	7	22	4	2	0	16	800	2	0	0	0	0	0	0	0	0	0	0	0	0
100	5	8	22	4	2	0	17	800	2	0	0	0	0	0	0	0	0	0	0	0	0
100	5	9	22	5	2	0	21	800	2	0	0	0	0	0	0	0	0	0	0	0	0
100	5	10	22	4	2	0	14	200	2	15	200	2	16	200	2	17	200	2	0	0	0
100	5	11	22	4	2	0	14	200	2	15	200	2	16	200	2	17	200	2	0	0	0
100	5	12	22	4	2	0	14	200	2	15	200	2	16	200	2	17	200	2	0	0	0
