24	1	22010_0_5_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
25	1	22006_0_1_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
26	1	22007_0_2_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
27	1	22008_0_3_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
28	1	22009_0_4_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
29	1	22010_0_5_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
30	1	22006_0_1_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
31	1	22007_0_2_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
32	1	22008_0_3_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
33	1	22009_0_4_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
34	1	22010_0_5_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
35	1	22006_0_1_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
36	1	22007_0_2_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
37	1	22008_0_3_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
38	1	22009_0_4_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
39	1	22010_0_5_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
40	1	22006_0_1_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
41	1	22007_0_2_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
42	1	22008_0_3_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
43	1	22009_0_4_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
44	1	22010_0_5_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
45	1	22006_0_1_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
46	1	22007_0_2_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
47	1	22008_0_3_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
48	1	22009_0_4_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
49	1	22010_0_5_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
50	1	22006_0_1_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
51	1	22007_0_2_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
52	1	22008_0_3_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
53	1	22009_0_4_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
54	1	22010_0_5_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
55	1	22006_0_1_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
56	1	22007_0_2_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
57	1	22008_0_3_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
58	1	22009_0_4_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
59	1	22010_0_5_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
60	1	22006_0_1_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
61	1	22007_0_2_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
62	1	22008_0_3_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
63	1	22009_0_4_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
64	1	22010_0_5_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
65	1	22006_0_1_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
66	1	22007_0_2_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
67	1	22008_0_3_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
68	1	22009_0_4_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
69	1	22010_0_5_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
70	1	22006_0_1_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
71	1	22007_0_2_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
72	1	22008_0_3_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
73	1	22009_0_4_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
74	1	22010_0_5_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
75	1	22006_0_1_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
76	1	22007_0_2_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
77	1	22008_0_3_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
78	1	22009_0_4_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
79	1	22010_0_5_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
80	1	22006_0_1_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
81	1	22007_0_2_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
82	1	22008_0_3_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
83	1	22009_0_4_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
84	1	22010_0_5_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
85	1	22006_0_1_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
86	1	22007_0_2_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
87	1	22008_0_3_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
88	1	22009_0_4_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
89	1	22010_0_5_1	90	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
